"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
4,0,0,0,0,0,0,0,0,0,0,0,34,4,289401,2,6,0,0,6,0,2.4,0,0,2.4,0,3.6,0,0,3.6,0,6,0,0,6,0,2.4,0,0,2.4,0,3.6,0,0,3.6,0,29,2,362.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38333.3333333333,16666.6666666667,1533.33333333333,0,1000,0,0,2166.66666666667,24415.2777777778,25447.8368421053,49863.114619883,0,32266.6666666667,59666.6666666667,91933.3333333333,858366.333333333,21907.5,0,880273.833333333,480538.28128655,38379.1429348304,15603.5656333333,53982.7085681637,944615.708568164,514195.052046784,1279237.94795322,145916.041901497,1425153.98985471,-430420.65652138,994733.333333333,60.8333333333333,152.833333333333,131.833333333333,43.5,217233.333333333,458850,272566.666666667,46083.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,20.3333333333333,0,1.5,2.83333333333333,0,51.1666666666667,0,0,0,0,0,0,2.33333333333333,0,0,38.5,0,0,0,0,0,0,0,0,10.3333333333333,0,0,0,0,0,0,0,0,0,7.3
4,0,0,0,0,0,0,0,0,0,0,0,34,4,289401,2,6.5,0,0,0,6.5,6.5,0,0,0,6.5,0,0,0,0,0,6.5,0,0,0,6.5,6.5,0,0,0,6.5,0,0,0,0,0,8.25,2,384.615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,148461.538461538,2369.23076923077,0,186153.846153846,36461.5384615385,0,0,710430.769230769,162415.384615385,872846.153846154,0,300000,0,300000,2269528.46153846,470310.153846154,0,2739838.61538462,2046003.46153846,164459.307179487,52344.5271692308,216803.834348718,2786332.29588718,1006642.69230769,4315531.92307692,516803.834348718,4832335.75742564,-1779689.60357949,3052646.15384615,192.307692307692,480.769230769231,144.153846153846,144.153846153846,826923.076923077,1778846.15384615,317138.461538462,129738.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6153846153846,23.3846153846154,24.6153846153846,0,50.7692307692308,1.38461538461538,140.769230769231,3.69230769230769,0,0,0,0,4.76923076923077,4.46153846153846,7.84615384615385,0,8,0,0,0,0,14.4615384615385,7.84615384615385,0,0,43.5384615384615,0,0,0,0,0,0,0,0,46.1538461538462,7.3
4,0,0,0,0,0,0,0,0,0,0,0,36,1,280285,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,15.3333333333333,2,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77000,67000,0,0,0,0,0,8100,171081.666666667,42535.6105263158,213617.277192982,0,300000,0,300000,974457,0,0,974457,646002.277192982,44834.6487777544,18700.8462,63535.4949777544,1337992.49497775,919497.722807018,1620459.27719298,363535.494977754,1983994.77217074,-418494.772170737,1565500,107,162,215,55,502900,534600,473000,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,12,0,54,0,0,0,0,0,0,12,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5555555555556
4,0,0,0,0,0,0,0,0,0,0,0,36,1,280285,2,1.22,0,0,1.22,0,1.22,0,0,1.22,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,21.2857142857143,2,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322000,4600,0,67000,0,0,22200,290463.333333333,132090,422553.333333333,239193.333333333,105000,0,105000,5553073,0,0,5553073,1357831.66666667,250912.474933333,99083.2918,349995.766733333,6008068.76673333,-435931.666666667,6910904.66666667,454995.766733333,7365900.4334,-6444000.4334,921900,55,269,107,0,137500,591800,192600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,43,0,0,172,0,266,0,0,0,0,0,0,0,0,31,52,0,0,0,0,78,10,0,0,86,0,0,0,5,0,0,0,0,4,36.5555555555556
4,0,0,0,0,0,0,0,0,0,0,0,36,1,280285,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,24,2,76.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11333.3333333333,0,0,22000,0,0,533.333333333333,72180,1659.73684210526,73839.7368421053,0,272918.666666667,0,272918.666666667,1528830.66666667,66378,0,1595208.66666667,454369.403508772,5580.76232426901,27042.6505333333,32623.4128576023,1834372.74619094,-23369.4035087719,1983200.07017544,305542.079524269,2288742.14969971,-1857742.14969971,431000,0,267.333333333333,4.66666666666667,0,0,427733.333333333,3266.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6666666666667,19.3333333333333,2,2,37.3333333333333,0,81.3333333333333,0,0,0,0,0,0,0,0,2.66666666666667,24,0,0,0,0,16.6666666666667,0,0,0,37.3333333333333,0,0,0,0.666666666666667,0,0,0,0,0,36.5555555555556
4,0,0,0,0,0,0,0,0,0,0,0,36,1,280285,2,8.32,0,0,8.32,0,8.32,0,0,8.32,0,0,0,0,0,0,1.62,0,0,1.62,0,1.62,0,0,1.62,0,0,0,0,0,0,31.5,2,152.469135802469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6172.83950617284,0,0,0,0,0,0,206522.633744856,17629.6296296296,224152.263374486,0,246913.580246914,0,246913.580246914,259450,0,0,259450,510610.102880658,42336.8176131687,4409.33913580247,46746.1567489712,553109.736995885,-321227.386831276,770060.102880658,293659.736995885,1063719.83987654,-874337.123827161,189382.716049383,0,72.8395061728395,0,0,0,189382.716049383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08641975308642,3.08641975308642,0,0,6.79012345679012,0,12.962962962963,0,0,0,0,0,0,0,0,0,6.17283950617284,0,0,0,0,0,0,0,0,6.79012345679012,0,0,0,0,0,0,0,0,0,36.5555555555556
4,0,0,0,0,0,0,0,0,0,0,0,36,2,280285,2,2.2,0,0,2.2,0,0,0,0,0,0,2.2,0,0,2.2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,39,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,113310,165648,278958,0,0,63000,63000,275430,0,0,275430,632243,253434.69996,4738.138,258172.83796,533602.83796,-533243,844673,321172.83796,1165845.83796,-1066845.83796,99000,30,0,0,0,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9.5,0,12.5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,36.5555555555556
4,0,0,0,0,0,0,0,0,0,0,0,36,2,280285,2,3.88,0,0,3.88,0,3.88,0,0,3.88,0,0,0,0,0,0,2.63,0,0,2.63,0,2.63,0,0,2.63,0,0,0,0,0,0,39,2,114.068441064639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5703.42205323194,0,0,0,0,0,0,105367.553865653,8144.48669201521,113512.040557668,91527.2496831432,228136.882129278,0,228136.882129278,546049.049429658,0,0,546049.049429658,491027.712294043,19261.0304942966,9159.09102661597,28420.1215209125,802606.053079848,143497.002534854,1037076.7617237,256557.00365019,1293633.76537389,-659109.050544994,634524.714828897,0,0,453.231939163498,0,0,0,634524.714828897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0684410646388,14.0684410646388,0,0,3.42205323193916,0,31.5589353612167,0,0,0,0,0,0,0,0,2.28136882129278,25.8555133079848,0,0,0,0,0,0,0,0,3.42205323193916,0,0,0,0,0,0,0,0,0,15.5454545454545
4,0,0,0,0,0,0,0,0,0,0,0,36,2,280285,2,7.1,0,0,7.1,0,7.1,0,0,7.1,0,0,0,0,0,0,2.68,0,0,2.68,0,2.68,0,0,2.68,0,0,0,0,0,0,45.6666666666667,2,97.7611940298508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53232.5870646766,7992.53731343284,61225.1243781095,81654.2288557214,223880.597014925,0,223880.597014925,37151.8656716418,0,0,37151.8656716418,423164.353233831,19064.517761194,616.720970149254,19681.2387313433,280713.70141791,-384358.383084577,460316.218905473,243561.835746269,703878.054651741,-665072.084502488,38805.9701492537,0,0,24.2537313432836,0,0,0,38805.9701492537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11940298507463,1.11940298507463,0,0,0,0,2.23880597014925,0,0,0,0,0,0,0,0,0,2.23880597014925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5454545454545
4,0,0,0,0,0,0,0,0,0,0,0,36,3,280285,2,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,34,2,165.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,108787.777777778,14280,123067.777777778,131300,100000,0,100000,430232.666666667,0,0,430232.666666667,544652.777777778,39967.0803777778,7307.86226666667,47274.9426444444,577507.609311111,-467852.777777778,974885.444444444,147274.942644444,1122160.38708889,-1045360.38708889,76800,0,0,42.6666666666667,0,0,0,76800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33333333333333,6,0,0,11.3333333333333,0,21.6666666666667,0,0,0,0,0,0,0,0,0,8.66666666666667,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,6.66666666666667,15.5454545454545
4,0,0,0,0,0,0,0,0,0,0,0,36,4,280285,2,20.18,0,0,20.18,0,20.18,0,0,20.18,0,0,0,0,0,0,13.66,0,0,13.66,0,13.66,0,0,13.66,0,0,0,0,0,0,11.8333333333333,2,102.489019033675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15373.3528550512,424.597364568082,0,0,0,0,3997.07174231332,3637.50610053685,11760.6149341142,15398.1210346511,32441.4348462665,8052.70863836018,0,8052.70863836018,128105.710102489,61127.3792093704,0,189233.089311859,409046.957052221,20474.0369497316,3469.86664714495,23943.9035968765,160102.322337726,-338285.610053685,537152.66715471,31996.6122352367,569149.279389946,-498387.932391411,70761.3469985359,0,39.311859443631,0,0,0,70761.3469985359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97657393850659,0,3.36749633967789,0,3.95314787701318,0,9.29721815519766,0,0,0,0,0,0,0,0,3.07467057101025,0.366032210834553,0,0,0,0,4.68521229868228,0.732064421669107,0,0,0,0,0,0,0.146412884333821,0,0,0,0,0.292825768667643,15.5454545454545
4,0,0,0,0,0,0,0,0,0,0,0,36,4,280285,2,5.87,0,0,5.87,0,5.87,0,0,5.87,0,0,0,0,0,0,5.67,0,0,5.67,0,5.67,0,0,5.67,0,0,0,0,0,0,18,2,250.440917107584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72310.405643739,1022.92768959436,0,12874.7795414462,0,0,5396.8253968254,73065.2557319224,122269.698269698,195334.954001621,11576.7195767196,36155.2028218695,0,36155.2028218695,2178536.50793651,0,0,2178536.50793651,578801.611849945,60112.126362553,37684.3480070547,97796.4743696077,2312488.18512798,405942.656227656,2757338.11978645,133951.677191477,2891289.79697793,-1906545.52890033,984744.268077601,189.417989417989,0,378.659611992945,0,492486.772486772,0,492257.495590829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3280423280423,11.4638447971781,0,0,53.0864197530864,0,106.878306878307,0,0,0,0,0,0,0,0,21.6931216931217,17.989417989418,0,0,0,0,20.2821869488536,1.7636684303351,2.82186948853615,0,38.9770723104056,0,0,0,2.64550264550265,0,0,0,0,0.705467372134039,15.5454545454545
4,0,0,0,0,0,0,0,0,0,0,0,36,4,280285,2,8.01,0,0,8.01,0,8.01,0,0,8.01,0,0,0,0,0,0,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,17.5,2,107.142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71463.6904761905,15300,86763.6904761905,0,142857.142857143,0,142857.142857143,183967.142857143,29867.1428571429,0,213834.285714286,396915.833333333,16446.8452380952,3549.64914285714,19996.4943809524,346820.780095238,-157487.261904762,580882.976190476,162853.637238095,743736.613428571,-504308.042,239428.571428571,0,0,149.642857142857,0,0,0,239428.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28571428571429,7.14285714285714,1.60714285714286,0,0,0,13.0357142857143,0,0,0,0,0,0,0,0,0,13.0357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5454545454545
4,0,0,0,0,0,0,0,0,0,0,0,38,1,292048,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5.5,2,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,310616.666666667,0,310616.666666667,0,265494,0,265494,1706064,0,0,1706064,612664.666666667,-8110.48333333333,28486.6624,20376.1790666667,1991934.17906667,329335.333333333,2318728.66666667,285870.179066667,2604598.84573333,-1662598.84573333,942000,44,84,140,140,180400,285600,280000,196000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,22,0,87,0,0,0,0,0,0,0,14,0,32,0,0,0,0,18,0,0,0,22,0,0,0,0,0,0,0,0,1,32.1666666666667
4,0,0,0,0,0,0,0,0,0,0,0,38,2,292048,2,2.75,0,0,2.75,0,2.75,0,0,2.75,0,0,0,0,0,0,2.75,0,0,2.75,0,2.75,0,0,2.75,0,0,0,0,0,0,30,2,247.272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29454.5454545455,0,0,5090.90909090909,0,0,0,76221.2121212121,21920.7272727273,98141.9393939394,0,300000,0,300000,1506529.09090909,388181.818181818,0,1894710.90909091,812917.212121212,35802.2487975758,32025.6556363636,67827.9044339394,1874356.99534303,363228.242424242,2319446.3030303,367827.904433939,2687274.20746424,-1511128.75291879,1176145.45454545,17.8181818181818,126.545454545455,309.090909090909,217.818181818182,62363.6363636364,379636.363636364,494545.454545455,239600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3636363636364,24.3636363636364,22.1818181818182,0,30.1818181818182,0,101.090909090909,0,0,0,0,0,0,0,0,0,70.9090909090909,0,0,0,0,0,0,0,0,30.1818181818182,0,0,0,0,0,0,0,0,0,16.75
4,0,0,0,0,0,0,0,0,0,0,0,38,2,292048,2,3.39,0,0,3.39,0,0,0,0,0,0,3.39,0,0,3.39,0,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,22,2,123.076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5769.23076923077,0,0,0,0,0,0,48327.5641025641,0,48327.5641025641,84166.6666666667,0,89230.7692307692,89230.7692307692,346185.384615385,0,0,346185.384615385,519542.230769231,15481.1482948718,5842.44661538462,21323.5949102564,367508.979525641,-87849.9230769231,776496.846153846,110554.364141026,887051.210294872,-455358.902602564,431692.307692308,7.69230769230769,81.1538461538461,41.9230769230769,28.8461538461538,31538.4615384615,275923.076923077,83846.1538461538,40384.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7692307692308,10,0,0,0,0,20.7692307692308,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769230769,16.75
4,0,0,0,0,0,0,0,0,0,0,0,38,3,292048,2,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,21.75,2,206.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119000,0,0,44000,0,0,6500,77308.3333333333,47600,124908.333333333,45591.6666666667,265494,0,265494,3535327.66666667,275000,24666.6666666667,3834994.33333333,908828.249345135,94726.9547222222,66474.6059333333,161201.560655556,3984909.64464375,-160487.582678468,4467042.33333333,426695.560655556,4893737.89398889,-4145397.22732222,748340.666666667,0,54.3333333333333,418.333333333333,0,0,162674,585666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3333333333333,51.6666666666667,0,0,78.3333333333333,8.66666666666667,191,0,0,0,0,0,0,0,0,10.3333333333333,85.3333333333333,0,0,0,0,8.33333333333333,0,0,0,87,0,0,0,0,0,0,0,0,0,16.75
4,0,0,0,0,0,0,0,0,0,0,0,99,1,264842,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,50,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,1972.89473684211,1972.89473684211,0,100000,0,100000,1198450,0,0,1198450,316814.894736842,2468.3714668421,20724.27,23192.6414668421,1321642.64146684,228385.105263158,1515264.89473684,123192.641466842,1638457.53620368,-1093257.53620368,545200,0,94,94,0,0,310200,235000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,22,0,0,9,0,67,0,0,0,0,0,0,0,0,11,44,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,27.125
4,0,0,0,0,0,0,0,0,0,0,0,99,1,264842,2,1,0.3,0.7,0,0,1,0.3,0.7,0,0,0,0,0,0,0,1,0.3,0.7,0,0,1,0.3,0.7,0,0,0,0,0,0,0,25,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000,30000,0,0,36000,0,0,0,950,1409.21052631579,2359.21052631579,0,200000,0,200000,1000989,0,0,1000989,364201.210526316,1896.52815789474,18226.6174,20123.1455578947,1221112.14555789,14968.7894736842,1365190.21052632,220123.145557895,1585313.35608421,-1206143.35608421,379170,0,66,66,0,0,227898,151272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,0,0,5,0,58,0,0,0,0,0,0,0,0,10,38,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,27.125
4,0,0,0,0,0,0,0,0,0,0,11092000,34,4,289401,1,13.5,0,0,13.5,0,13.5,0,0,13.5,0,0,0,0,0,0,13.5,0,0,13.5,0,13.5,0,0,13.5,0,0,0,0,0,0,30,2,311.111111111111,821629.62962963,0,821629.62962963,0,0,0,0,0,0,0,0,0,0,821629.62962963,0,52592.5925925926,5962.96296296296,0,5629.62962962963,0,0,50962.962962963,84387.7777777778,37022.2222222222,121410,48629.6296296296,296296.296296296,0,296296.296296296,1053796.07407407,402043.185185185,66666.6666666667,1522505.92592593,1816672.19585245,47162.8192765432,40824.1094814815,87986.9287580247,1486335.3625352,3107735.21155496,2918724.33333333,384283.225054321,3303007.55838765,1621399.84901975,4924407.40740741,77.1851851851852,543.851851851852,200.592592592593,38.5925925925926,293303.703703704,3406725.92592593,1181925.92592593,42451.8518518519,0,0,0,0,0,0,0,0,0,0,0,0,370.37037037037,370.37037037037,14.8888888888889,13.2592592592593,12.962962962963,10.2962962962963,25.1851851851852,0.296296296296296,76.8888888888889,9.25925925925926,0,0,0,0,0,0,0,0,40.6666666666667,8.22222222222222,0,0,0,0.962962962962963,0,0,0,17.7777777777778,0,0,0,0,0,0,0,0,0,1.6875
4,0,0,0,0,0,0,0,0,0,0,1207000,99,4,264842,2,17,0,0,17,0,0,0,0,0,0,17,0,0,17,0,14,0,0,14,0,0,0,0,0,0,14,0,0,14,0,30,1,307.071428571429,86214.2857142857,0,86214.2857142857,0,0,0,0,0,0,0,0,0,0,86214.2857142857,17000,11642.8571428571,0,0,0,0,55000,139285.714285714,29536.9047619048,0,29536.9047619048,0,0,325285.714285714,325285.714285714,313975.285714286,226040.285714286,25785.7142857143,565801.285714286,1165641.17330412,3911.17738095238,14524.0727714286,18435.250152381,347402.83875302,1710958.82669588,1169323.04761905,343720.964438095,1513044.01205714,1363555.98794286,2876600,96.4285714285714,497.357142857143,325.714285714286,82.5,395357.142857143,1641278.57142857,737700,102264.285714286,0,0,0,0,0,0,0,0,0,0,0,0,114.285714285714,114.285714285714,4.28571428571429,8.35714285714286,2.78571428571429,10.9285714285714,4.85714285714286,0,31.2142857142857,0,0,0,0,0,0,0,0,0,25.0714285714286,1.28571428571429,0,0,0,0,0,0,0,4.85714285714286,0,0,0,0,0,0,0,0,0,1.88888888888889
4,0,0,0,0,0,0,0,0,0,0,122000,34,2,289401,2,2.66,0,0,2.66,0,2.66,0,0,2.66,0,0,0,0,0,0,2.66,0,0,2.66,0,2.66,0,0,2.66,0,0,0,0,0,0,26,2,281.954887218045,45864.6616541353,0,45864.6616541353,0,0,0,0,0,0,0,0,0,0,45864.6616541353,37593.984962406,24436.0902255639,0,0,5263.15789473684,81203.007518797,0,0,157080.200501253,0,157080.200501253,205670.426065163,108750,0,108750,1570157.89473684,93421.0526315789,3007.51879699248,1666586.46616541,940102.473691822,25192.1121553885,30891.7263157895,56083.8384711779,1737830.35976682,2230273.4661578,2513098.99498747,164833.838471178,2677932.83345865,492443.106390978,3170375.93984962,97.7443609022556,332.706766917293,841.729323308271,352.255639097744,361654.135338346,913909.77443609,1577781.95488722,317030.07518797,0,0,0,0,0,0,0,0,0,0,0,0,60.1503759398496,60.1503759398496,54.1353383458647,13.5338345864662,0,0,16.1654135338346,3.7593984962406,87.593984962406,0,0,0,0,0,0,0.37593984962406,0,0,19.5488721804511,3.38345864661654,0,0,0,10.1503759398496,22.1804511278195,0,0,16.1654135338346,0,0,0,0,0,0,0,0,15.7894736842105,16.3541666666667
4,0,0,0,0,0,0,0,0,0,0,1420000,99,2,264842,1,3.9,0,0.78,3.12,0,3.9,0,0.78,3.12,0,0,0,0,0,0,2.6,0,0.26,2.34,0,2.6,0,0.26,2.34,0,0,0,0,0,0,23,2,84.6153846153846,546153.846153846,0,546153.846153846,0,0,0,0,0,0,0,0,0,0,546153.846153846,10384.6153846154,77307.6923076923,40346.1538461539,0,384.615384615385,0,0,0,99492.3076923077,8650.38461538462,108142.692307692,75750,223364.230769231,0,223364.230769231,1637772.30769231,152889.230769231,16153.8461538462,1806815.38461538,1277580.08452993,40827.7836384615,41191.1123076923,82018.8959461538,1957930.04218545,3170339.53085468,2930127,305383.126715385,3235510.12671539,1212409.48866923,4447919.61538462,129.230769230769,838.846153846154,239.230769230769,50.7692307692308,641556.153846154,3169727.30769231,573169.230769231,63466.9230769231,0,0,0,0,0,0,0,0,0,0,0,0,769.230769230769,769.230769230769,0,91.1538461538462,2.30769230769231,6.92307692307692,13.4615384615385,0,113.846153846154,0,0,0,0,0,0,0,0,24.6153846153846,36.5384615384615,7.30769230769231,0,0,0,0,10.3846153846154,0,0,35,0,0,0,0,0,0,0,0,0,14.4444444444444
4,0,0,0,0,0,0,0,0,0,0,1451000,99,4,264842,2,12.35,0,0,12.35,0,0,0,0,0,0,12.35,0,0,12.35,0,5.7,0,0,5.7,0,0,0,0,0,0,5.7,0,0,5.7,0,21.2,2,215.78947368421,254561.403508772,0,254561.403508772,0,0,0,0,0,0,0,0,0,0,254561.403508772,0,175.438596491228,0,0,0,0,0,71368.4210526316,7776.6081871345,375.78947368421,8152.39766081871,3800,0,66842.1052631579,66842.1052631579,86831.4035087719,220128.947368421,2982.45614035088,309942.807017544,892009.507365766,1141.84294035088,10558.3979649123,11700.2409052632,99375.3066389119,-397009.507365767,912842.467836257,78542.346168421,991384.814004678,-496384.814004678,495000,50.1754385964912,78.2456140350877,5.78947368421053,0,225789.47368421,258210.526315789,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,280.701754385965,280.701754385965,0,5.96491228070175,4.56140350877193,1.2280701754386,0,4.56140350877193,16.3157894736842,0,0,0,0,0,0,0,1.92982456140351,0,5.26315789473684,4.56140350877193,0,0,0,0,0,0,0,4.56140350877193,0,0,0,0,0,0,0,0,0,6.90909090909091
