"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","기타재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","생대추 수량_ha당","건대추_찍초 수량_ha당","건대추_소계 수량_ha당","총 생산량(건대추 기준)_ha당","생대추 평가액_ha당","건대추_소계 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
2,0,0,0,0,0,0,0,0,0,0,0,99,1,441890,2,0.54,0.54,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0.27,0.27,0,0,0,0.27,0.27,0,0,0,0,0,0,0,0,7,2,677.777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614814.814814815,337777.777777778,0,0,0,0,0,962962.962962963,263000,9725.92592592593,272725.925925926,1834876.54320988,1744444.44444444,0,1744444.44444444,16582644.4444444,4269703.7037037,0,20852348.1481481,8734751.72839506,382632.141185185,458773.25962963,841405.400814815,19168494.2897037,9417100.12345679,25317396.1728395,2585849.84525926,27903246.0180988,-9751394.16624692,18151851.8518519,1481.48148148148,333.333333333333,666.666666666667,1229.62962962963,14518518.5185185,3633333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.666666666667,366.666666666667,0,281.481481481481,7.40740740740741,274.074074074074,448.148148148148,0,1096.2962962963,0,544.444444444444,0,3.7037037037037,0,0,0,77.7777777777778,0,148.148148148148,92.5925925925926,7.40740740740741,0,0,0,0,0,51.8518518518518,40.7407407407407,0,125.925925925926,0,0,0,0,0,0,0,0,0,0,3.7037037037037,28.4
2,0,0,0,0,0,0,0,0,0,0,0,99,3,441890,2,0.98,0.98,0,0,0,0.98,0.98,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,4.25,2,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158333.333333333,460000,0,0,0,76666.6666666667,0,0,241550,2862190,3103740,990833.333333333,1870000,0,1870000,16071878.3333333,280000,220000,16571878.3333333,5515230.48465041,-528029.256213333,347927.598416667,-180101.657796667,17978009.5242196,986436.182016262,21803341.6666667,1689898.34220333,23493240.00887,-16991573.3422033,6501666.66666667,783.333333333333,0,0,297.666666666667,6501666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578.333333333333,341.666666666667,236.666666666667,15,15,0,281.666666666667,0,875,0,3.33333333333333,0,5,0,0,0,56.6666666666667,0,90,90,0,0,0,0,0,0,235,0,0,325,0,0,0,0,0,0,0,0,0,0,70,8
2,0,0,0,0,0,0,0,0,0,0,1141000,34,4,405317,2,1.31,1.31,0,0,0,1.31,1.31,0,0,0,0,0,0,0,0,1.31,1.31,0,0,0,1.31,1.31,0,0,0,0,0,0,0,0,15.1666666666667,1,854.961832061069,870992.366412214,0,870992.366412214,0,0,0,0,0,0,0,0,0,0,870992.366412214,564885.496183206,572519.083969466,0,0,0,0,0,0,2209090.3307888,13505.8256327843,2222596.15642159,84478.3715012723,3527480.91603053,0,3527480.91603053,12314777.8625954,5876775.57251908,891603.053435114,19083156.4885496,10885596.1308803,357286.521832731,424994.801717557,782281.323550288,17228111.0717379,9699518.37293653,23803944.9630374,4309762.23958082,28113707.2026182,-7528592.69880139,20585114.5038168,3742.74809160305,0,0,1422.24427480916,20585114.5038168,0,0,0,0,0,0,0,0,0,0,0,0,0,3488.54961832061,3488.54961832061,668.702290076336,577.099236641221,91.6030534351145,362.595419847328,166.412213740458,196.18320610687,0,0,1031.29770992366,0,0,0,0,0,0,0,22.9007633587786,0,287.022900763359,287.022900763359,44.2748091603053,0,0,219.083969465649,0,0,164.12213740458,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87022900763359,7.3
2,0,0,0,0,0,0,0,0,0,0,214000,99,3,441890,2,0.72,0,0.72,0,0,0,0,0,0,0,0.72,0,0.72,0,0,0.72,0,0.72,0,0,0,0,0,0,0,0.72,0,0.72,0,0,41,2,277.777777777778,297222.222222222,0,297222.222222222,0,0,0,0,0,0,0,0,0,0,297222.222222222,494444.444444444,169166.666666667,0,0,0,0,0,0,356438.078703704,50307.7380952381,406745.816798942,417592.592592593,0,3097222.22222222,3097222.22222222,4762476.38888889,993869.444444444,183333.333333333,5939679.16666667,6349807.06666366,147431.279645172,139045.326875,286476.606520172,5200632.67147027,4200692.93333634,8166740.90939153,3383698.82874239,11550439.7381339,-999939.73813393,10550500,0,583.333333333333,1472.22222222222,1472.22222222222,0,10550500,0,0,0,0,0,0,0,0,0,0,0,0,958.333333333333,958.333333333333,86.1111111111111,63.8888888888889,22.2222222222222,75,0,75,150,0,311.111111111111,0,11.1111111111111,0,0,0,0,0,29.1666666666667,0,22.2222222222222,100,5.55555555555556,0,0,0,0,0,19.4444444444444,0,0,113.888888888889,0,0,0,0,0,0,0,0,0,0,9.72222222222222,8
2,0,0,0,0,0,0,0,0,0,0,321000,31,3,443278,1,0.69,0,0.69,0,0,0.69,0,0.69,0,0,0,0,0,0,0,0.61,0,0.61,0,0,0.61,0,0.61,0,0,0,0,0,0,0,8.5,1,819.672131147541,526229.508196721,0,526229.508196721,0,0,0,0,0,0,0,0,0,0,526229.508196721,440983.606557377,0,152459.016393443,0,0,0,0,0,644467.213114754,165852.459016393,810319.672131147,0,3996721.31147541,0,3996721.31147541,10376062.295082,0,0,10376062.295082,2373269.80327869,156180.833196721,231639.048688525,387819.881885246,14760603.4884426,39902140.0327869,12749332.0983607,4384541.19336066,17133873.2917213,25141536.5443443,42275409.8360656,3606.55737704918,0,0,1370.49180327869,42275409.8360656,0,0,0,0,0,0,0,0,0,0,0,0,0,180.327868852459,180.327868852459,547.540983606557,536.065573770492,11.4754098360656,0,0,0,0,0,547.540983606557,0,0,0,0,0,0,0,83.6065573770492,0,139.344262295082,157.377049180328,16.3934426229508,0,0,0,0,9.83606557377049,22.9508196721311,0,0,108.196721311475,0,0,0,0,0,0,0,0,0,0,9.83606557377049,10.6
2,0,0,0,0,0,0,0,0,0,0,369000,34,2,405317,2,0.63,0.63,0,0,0,0.63,0.63,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,4,2,2000,1118181.81818182,0,1118181.81818182,0,0,0,0,0,0,0,0,0,0,1118181.81818182,0,121212.121212121,936363.636363636,66666.6666666667,0,0,0,0,1595439.39393939,3005757.57575758,4601196.96969697,0,4251515.15151515,0,4251515.15151515,23433563.6363636,0,0,23433563.6363636,7248938.21212121,118706.061893939,517371.155757576,636077.217651515,28321156.0055303,6885728.45454545,30682501.8484848,4887592.36916667,35570094.2176515,-21435427.5509849,14134666.6666667,2318.18181818182,0,0,880.909090909091,14134666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.75757575758,1575.75757575758,1369.69696969697,730.30303030303,639.393939393939,0,0,0,0,0,1369.69696969697,0,0,0,12.1212121212121,0,0,0,0,0,121.212121212121,872.727272727273,0,0,0,0,0,0,218.181818181818,0,0,0,0,0,0,0,78.7878787878788,0,0,0,0,0,66.6666666666667,28
2,0,0,0,0,0,0,0,0,326000,0,0,33,4,454036,2,2.1,0,2.1,0,0,1.31,0,1.31,0,0,0.79,0,0.79,0,0,2.1,0,2.1,0,0,1.31,0,1.31,0,0,0.79,0,0.79,0,0,18.4,2,1880.95238095238,155238.095238095,0,155238.095238095,0,0,0,0,0,0,0,0,155238.095238095,0,0,1273333.33333333,366190.476190476,0,0,0,0,0,0,753994.444444444,1962704.76190476,2716699.20634921,122023.80952381,1655714.28571429,3378571.42857143,5034285.71428571,7907267.61904762,5733607.61904762,0,13640875.2380952,14199699.968254,272220.531761905,311028.088428571,583248.620190476,10146230.5249524,9446728.6031746,18728396.1587302,5617534.33447619,24345930.4932063,-699501.921777777,23646428.5714286,680.952380952381,133.333333333333,785.714285714286,1044.47619047619,10214285.7142857,13432142.8571429,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,28.5714285714286,288.571428571429,213.809523809524,74.7619047619048,367.142857142857,108.095238095238,259.047619047619,126.666666666667,22.8571428571429,805.238095238095,0,4.76190476190476,0,1.9047619047619,0,0,0,58.5714285714286,0,142.857142857143,297.619047619048,27.1428571428571,0,0,0,0,0,160.952380952381,0,0,111.428571428571,0,0,0,0,0,0,0,0,0,0,0,1.84615384615385
2,0,0,0,0,0,0,118000,0,0,0,0,33,2,454036,2,0.36,0,0.36,0,0,0.26,0,0.26,0,0,0.1,0,0.1,0,0,0.36,0,0.36,0,0,0.26,0,0.26,0,0,0.1,0,0.1,0,0,18,1,888.888888888889,327777.777777778,0,327777.777777778,0,0,0,0,0,0,327777.777777778,0,0,0,0,1269444.44444444,208333.333333333,0,0,0,0,0,1477777.77777778,501412.037037037,9986.11111111111,511398.148148148,854166.666666667,1522222.22222222,563888.888888889,2086111.11111111,9771005.55555556,52941.6666666667,0,9823947.22222222,5719764.7037037,50152.780949074,264111.703194444,314264.484143519,11607492.2619213,16649818.6296296,14926881.3703704,2400375.59525463,17327256.965625,5042326.36770834,22369583.3333333,975,13.8888888888889,930.555555555556,1301.05555555556,10725000,11644583.3333333,0,0,0,0,0,0,0,0,2138.88888888889,0,0,0,0,2138.88888888889,333.333333333333,283.333333333333,50,2.77777777777778,2.77777777777778,0,169.444444444444,0,505.555555555556,0,2.77777777777778,0,5.55555555555556,0,0,0,69.4444444444444,0,0,175,25,0,0,19.4444444444444,0,0,91.6666666666667,0,0,116.666666666667,0,0,0,0,0,0,0,0,0,0,0,28.3529411764706
2,0,0,0,0,0,0,24000,0,0,0,0,31,2,443278,1,0.3,0.3,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,4,1,966.666666666667,80000,0,80000,0,0,0,0,0,0,80000,0,0,0,0,2346666.66666667,1298333.33333333,976666.666666667,0,0,0,0,0,2042736.11111111,389707.01754386,2432443.12865497,455555.555555556,1626666.66666667,0,1626666.66666667,15922310,0,0,15922310,8032943.35087719,952831.089204678,415573.129833333,1368404.21903801,18917380.8857047,44140389.9824561,23955253.3508772,2995070.88570468,26950324.2365819,25223009.0967515,52173333.3333333,4933.33333333333,0,1400,3274.66666666667,34533333.3333333,17640000,0,0,0,0,0,0,0,0,500,0,0,0,0,500,836.666666666667,836.666666666667,0,0,0,0,0,0,836.666666666667,0,20,0,0,0,0,0,190,0,166.666666666667,180,16.6666666666667,0,0,30,0,0,46.6666666666667,0,0,166.666666666667,0,0,0,0,0,0,0,0,0,0,20,35.8333333333333
2,0,0,0,0,0,0,3033000,0,0,0,999000,34,4,405317,1,2.9,2.9,0,0,0,2.17,2.17,0,0,0,0.73,0.73,0,0,0,2.9,2.9,0,0,0,2.17,2.17,0,0,0,0.73,0.73,0,0,0,3.58333333333333,2,2031.03448275862,1390344.82758621,0,1390344.82758621,0,0,0,0,0,0,1045862.06896552,0,0,0,344482.75862069,807931.034482758,39655.1724137931,715517.24137931,9655.1724137931,0,0,0,10689.6551724138,944495.689655172,2565206.89655172,3509702.5862069,265086.206896552,3181724.13793103,1761724.13793103,4943448.27586207,4181701.03448276,12583139.3103448,0,16764840.3448276,21498762.3448276,425198.07900431,397733.463982759,822931.542987069,8186356.71540086,47100272.137931,23918739.2413793,5766379.81884914,29685119.0602284,38913915.4225302,68599034.4827586,8205.51724137931,0,0,3118.09655172414,68599034.4827586,0,0,0,0,0,0,0,0,0,10720.6896551724,0,0,0,41.3793103448276,10762.0689655172,228.620689655172,186.206896551724,42.4137931034483,779.655172413793,407.241379310345,372.413793103448,0,0,1008.27586206897,0,0,0,2.41379310344828,0,0,0,115.51724137931,0,82.7586206896552,564.48275862069,84.1379310344827,0,0,0,0,51.3793103448276,0,0,0,20.6896551724138,0,0,0,26.2068965517241,0,2.06896551724138,0,0,0,0,58.6206896551724,2
2,0,0,0,0,0,0,597000,0,0,0,0,37,4,427338,2,2.2,0,2.2,0,0,0,0,0,0,0,2.2,0,2.2,0,0,2.2,0,2.2,0,0,0,0,0,0,0,2.2,0,2.2,0,0,30,2,328.636363636364,271363.636363636,0,271363.636363636,0,0,0,0,0,0,271363.636363636,0,0,0,0,1200454.54545455,1292272.72727273,0,0,259090.909090909,0,0,0,450965.53030303,28658.1818181818,479623.712121212,118030.303030303,0,1381818.18181818,1381818.18181818,4533496.81818182,4974670.45454545,557727.272727273,10065894.5454545,10696465.2226091,110396.231050379,263744.888727273,374141.119777652,5173562.45777464,8251534.77739093,14114068.3787879,1755959.30159583,15870027.6803837,3077972.31961629,18948000,0,645.454545454545,2921.81818181818,2921.81818181818,0,18948000,0,0,0,0,0,0,0,0,2118.18181818182,0,0,0,0,2118.18181818182,159.090909090909,123.181818181818,35.9090909090909,282.272727272727,117.272727272727,165,77.7272727272727,16.3636363636364,535.454545454545,0,13.6363636363636,0,0,0,0,0,23.6363636363636,0,127.272727272727,111.363636363636,13.1818181818182,0,0,0,0,77.7272727272727,114.545454545455,0,0,54.0909090909091,0,0,0,0,0,0,0,0,0,0,0,2.07142857142857
2,0,0,0,0,0,0,928000,0,0,0,0,33,3,454036,2,0.82,0,0.82,0,0,0.1,0,0.1,0,0,0.72,0,0.72,0,0,0.82,0,0.82,0,0,0.1,0,0.1,0,0,0.72,0,0.72,0,0,13,2,1195.12195121951,1131707.31707317,0,1131707.31707317,0,0,0,0,0,0,1131707.31707317,0,0,0,0,1129268.29268293,559756.097560976,0,0,0,0,0,0,598653.709349593,50774.3902439024,649428.099593496,0,324390.243902439,2908536.58536585,3232926.82926829,14853436.5853659,3668400,0,18521836.5853659,10501132.3922764,67514.5503245681,430052.751097561,497567.301422129,15675394.1306904,12913501.754065,22446032.3922764,3730494.13069042,26176526.5229668,-2761892.37662538,23414634.1463415,871.951219512195,109.756097560976,756.09756097561,1087.43902439024,11335365.8536585,12079268.2926829,0,0,0,0,0,0,0,0,48.780487804878,0,0,0,0,48.780487804878,608.536585365854,608.536585365854,0,226.829268292683,81.7073170731707,145.121951219512,154.878048780488,0,990.243902439024,0,7.31707317073171,0,2.4390243902439,0,0,0,57.3170731707317,0,73.1707317073171,348.780487804878,70.7317073170732,0,0,0,0,0,332.926829268293,0,0,97.5609756097561,0,0,0,0,0,0,0,0,0,0,0,7.72413793103448
2,0,0,0,0,0,100000,0,0,272000,0,0,37,3,427338,2,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,35.5,2,283.333333333333,620000,166666.666666667,453333.333333333,0,0,0,0,0,166666.666666667,0,0,453333.333333333,0,0,1343333.33333333,2636666.66666667,0,368333.333333333,2468333.33333333,0,0,121666.666666667,5767334.02777778,138245.614035088,5905579.64181286,597916.666666667,813333.333333333,0,813333.333333333,25476350,13660526.6666667,1923333.33333333,41060210,28821023.9731501,762085.840837902,979663.648166667,1741749.48900457,29283436.4910006,23440766.0268498,55549377.6418129,2555082.8223379,58104460.4641508,-5842670.46415076,52261790,2305,1000,5570,6445.9,14521500,37740290,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,1750,0,0,1750,1255,723.333333333333,531.666666666667,760,458.333333333333,301.666666666667,173.333333333333,0,2188.33333333333,0,8.33333333333333,0,0,0,0,0,103.333333333333,0,473.333333333333,893.333333333333,31.6666666666667,0,0,526.666666666667,0,0,3.33333333333333,0,0,68.3333333333333,0,0,0,80,0,0,0,0,0,0,0,9.65116279069767
2,0,0,0,0,0,12000,185000,0,0,0,0,99,1,441890,2,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.11,0,0.11,0,0,0.11,0,0.11,0,0,0,0,0,0,0,5,2,909.090909090909,1790909.09090909,109090.909090909,1681818.18181818,0,0,0,0,0,109090.909090909,1681818.18181818,0,0,0,0,400000,163636.363636364,0,0,0,0,0,0,728890.909090909,1118.18181818182,730009.090909091,1428787.87878788,5909090.90909091,0,5909090.90909091,10220190.9090909,136945.454545455,0,10357136.3636364,5092177.87878788,423107.030201326,256140.388636364,679247.418837689,16808529.2370195,-3607268.78787879,15312368.7878788,6588338.3279286,21900707.1158074,-20415798.0248983,1484909.09090909,181.818181818182,0,0,69.0909090909091,1484909.09090909,0,0,0,0,0,0,0,0.909090909090909,0.909090909090909,14181.8181818182,0,0,0,0,14181.8181818182,445.454545454545,445.454545454545,0,9.09090909090909,0,9.09090909090909,81.8181818181818,0,536.363636363636,0,0,0,0,0,0,0,27.2727272727273,0,0,9.09090909090909,63.6363636363636,0,0,163.636363636364,0,0,218.181818181818,0,0,54.5454545454545,0,0,0,0,0,0,0,0,0,0,0,56.1333333333333
2,0,0,0,0,0,1393000,173000,0,0,0,0,49,4,425934,2,1.3,0,1.3,0,0,1.3,0,1.3,0,0,0,0,0,0,0,1.3,0,1.3,0,0,1.3,0,1.3,0,0,0,0,0,0,0,21,2,984.615384615385,1204615.38461538,1071538.46153846,133076.923076923,0,0,0,0,0,1071538.46153846,133076.923076923,0,0,0,0,1603076.92307692,2324076.92307692,0,30000,0,65384.6153846154,0,23846.1538461538,629984.615384615,112921.052631579,742905.668016194,57846.1538461538,719230.769230769,0,719230.769230769,8068809.23076923,1339235.38461538,0,9408044.61538461,7816921.20647773,197069.592578947,295379.749,492449.341578947,9280489.34157895,3679232.63967611,15885730.437247,1211680.11080972,17097410.5480567,-5601256.70190283,11496153.8461538,0,430.769230769231,1950,1950,0,11496153.8461538,0,0,0,0,0,0,300.307692307692,300.307692307692,1676.92307692308,0,0,0,0,1676.92307692308,265.384615384615,265.384615384615,0,71.5384615384615,66.9230769230769,4.61538461538461,141.538461538462,0,478.461538461538,0,2.30769230769231,0,0.769230769230769,0,0,0,86.1538461538461,0,7.69230769230769,36.9230769230769,11.5384615384615,0,0,112.307692307692,0,0,143.846153846154,10.7692307692308,0,64.6153846153846,0,0,0,0,0,0,0,0,0,0,1.53846153846154,6.75
2,0,0,0,0,0,209000,545000,0,0,0,0,37,4,427338,1,1.83,1.74,0.09,0,0,1.83,1.74,0.09,0,0,0,0,0,0,0,1.83,1.74,0.09,0,0,1.83,1.74,0.09,0,0,0,0,0,0,0,28.8,2,327.868852459016,412021.857923497,114207.650273224,297814.207650273,0,0,0,0,0,114207.650273224,297814.207650273,0,0,0,0,852459.016393443,1754098.36065574,0,0,0,0,0,37158.4699453552,2089090.16393443,102444.176013805,2191534.33994823,326730.418943534,577595.628415301,0,577595.628415301,7734659.01639344,4730131.14754098,542622.950819672,13007413.1147541,10937385.8455486,331278.459155882,323672.489016393,654950.948172275,9303914.3096029,87413786.8320471,19008753.5785639,1232546.57658758,20241300.1551515,78109872.5224442,98351172.6775956,0,2284.15300546448,14271.0382513661,14271.0382513661,0,98351172.6775956,0,0,0,0,0,0,0.218579234972678,0.218579234972678,1273.22404371585,0,0,0,0,1273.22404371585,368.306010928962,232.786885245902,135.51912568306,276.502732240437,133.333333333333,143.169398907104,59.0163934426229,0,703.825136612022,0,3.82513661202186,0,0,0,0,0,22.4043715846995,0,196.72131147541,187.978142076503,9.83606557377049,0,0,160.109289617486,0,0,50.8196721311475,0,0,32.7868852459016,0,0,0,39.344262295082,0,0,0,0,0,0,0,2.07142857142857
2,0,0,0,0,0,44000,213000,0,0,0,0,33,3,454036,1,0.7,0,0.7,0,0,0.7,0,0.7,0,0,0,0,0,0,0,0.7,0,0.7,0,0,0.7,0,0.7,0,0,0,0,0,0,0,15.6666666666667,2,542.857142857143,367142.857142857,62857.1428571429,304285.714285714,0,0,0,0,0,62857.1428571429,304285.714285714,0,0,0,0,1095714.28571429,330000,0,0,0,0,0,388571.428571429,90243.4523809524,495042.857142857,585286.30952381,0,1565714.28571429,0,1565714.28571429,5175844.28571429,54415.7142857143,0,5230260,3275166.5952381,60617.7127678571,149345.524714286,209963.237482143,6951521.80891072,43528519.1190476,8451010.88095238,1775677.52319643,10226688.4041488,36576997.3101369,46803685.7142857,5107.14285714286,100,100,2040.71428571429,45964285.7142857,839400,0,0,0,0,0,0,0.142857142857143,0.142857142857143,2228.57142857143,0,0,0,0,2228.57142857143,202.857142857143,197.142857142857,5.71428571428571,2.85714285714286,2.85714285714286,0,62.8571428571429,0,268.571428571429,0,0,0,2.85714285714286,0,0,0,25.7142857142857,0,7.14285714285714,77.1428571428572,22.8571428571429,0,0,17.1428571428571,0,0,81.4285714285714,0,0,34.2857142857143,0,0,0,0,0,0,0,0,0,0,0,7.72413793103448
2,0,0,0,0,0,496000,99000,0,0,0,0,49,3,425934,2,0.58,0,0.58,0,0,0.58,0,0.58,0,0,0,0,0,0,0,0.58,0,0.58,0,0,0.58,0,0.58,0,0,0,0,0,0,0,18.25,2,644.827586206897,1025862.06896552,855172.413793103,170689.655172414,0,0,0,0,0,855172.413793103,170689.655172414,0,0,0,0,1679310.34482759,1745689.65517241,0,0,0,441379.310344828,0,50000,550716.954022988,311020.871143376,861737.825166364,75143.6781609195,4091379.31034483,0,4091379.31034483,9711550,352820.689655172,0,10064370.6896552,6657877.5722928,540201.664958031,302383.233189655,842584.898147686,14645514.2084925,7962812.08287961,16369427.5722928,4933964.20849251,21303391.7807853,-6682702.1256129,14620689.6551724,0,672.413793103448,2568.96551724138,2568.96551724138,0,14620689.6551724,0,0,0,0,0,0,827.931034482759,827.931034482759,2155.1724137931,0,0,0,0,2155.1724137931,374.137931034483,374.137931034483,0,20.6896551724138,10.3448275862069,10.3448275862069,122.413793103448,0,517.241379310345,0,8.62068965517241,0,0,0,0,0,70.6896551724138,0,13.7931034482759,51.7241379310345,8.62068965517241,0,0,101.724137931034,0,0,201.724137931034,0,0,51.7241379310345,0,0,0,0,0,0,0,0,0,0,8.62068965517241,6.75
2,0,0,0,0,0,67000,0,0,0,0,428000,37,3,427338,1,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,26.75,2,483.333333333333,825000,111666.666666667,713333.333333333,0,0,0,0,0,111666.666666667,0,0,0,0,713333.333333333,1011666.66666667,1115000,0,0,0,0,0,46666.6666666667,2090898.61111111,159048.771929825,2249947.38304094,996527.777777778,1221666.66666667,0,1221666.66666667,13449386.6666667,6080221.66666667,678333.333333333,20207941.6666667,12963556.0638304,555226.006899854,467606.44125,1022832.44814985,16161031.2118049,48554982.269503,26880088.1608187,2244499.11481652,29124587.2756352,32393951.0576981,61518538.3333333,0,3266.66666666667,10130,10130,0,61518538.3333333,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,1900,1900,558.333333333333,378.333333333333,180,358.333333333333,105,253.333333333333,165,0,1081.66666666667,0,3.33333333333333,0,0,0,0,0,68.3333333333333,0,360,300,25,0,0,146.666666666667,0,0,90,0,0,88.3333333333333,0,0,0,0,0,0,0,0,0,0,0,9.65116279069767
2,0,0,0,0,0,78000,0,0,0,1048000,0,37,3,427338,1,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,32.5,2,300,1876666.66666667,130000,1746666.66666667,0,0,0,0,0,130000,0,0,0,1746666.66666667,0,696666.666666667,1155000,0,0,0,0,0,98333.3333333333,2690433.33333333,278040.350877193,2968473.68421053,996527.777777778,813333.333333333,0,813333.333333333,22292050,7329115,315000,29936165,15626061.0484724,842768.375488304,680321.058083333,1523089.43357164,24865532.8470875,29042052.2848609,38155171.128655,2336422.76690497,40491593.8955599,4176519.43777339,44668113.3333333,0,933.333333333333,6413.33333333333,6413.33333333333,0,44668113.3333333,0,0,0,0,0,0,0.5,0.5,0,0,0,1666.66666666667,0,1666.66666666667,1115,733.333333333333,381.666666666667,448.333333333333,136.666666666667,311.666666666667,121.666666666667,0,1685,0,6.66666666666667,0,0,0,0,0,45,0,400,400,23.3333333333333,0,0,605,0,0,66.6666666666667,0,0,75,0,0,0,63.3333333333333,0,0,0,0,0,0,0,9.65116279069767
