"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","생대추 수량_ha당","건대추_찍초 수량_ha당","건대추_소계 수량_ha당","총 생산량(건대추 기준)_ha당","생대추 평가액_ha당","건대추_소계 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
3,0,0,0,0,0,0,0,0,102000,0,176000,33,2,445322,1,0.4,0.4,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,12,2,1375,695000,0,695000,0,0,0,0,0,0,0,0,255000,0,440000,1879500,1034750,0,0,0,0,0,0,2921447.91666667,3694725,6616172.91666667,0,5380000,0,5380000,32944420,6201760,0,39146180,16872504.9166667,300204.394583333,709740.138,1009944.53258333,39334364.5325833,55671090.0833333,49816924.9166667,6389944.53258333,56206869.44925,16336725.55075,72543595,2250,777.5,2717.5,3572.5,33300000,39243595,0,0,0,0,0,0,0,0,0,0,14250,0,1280,15530,1517.5,1050,467.5,400,200,200,315,0,2232.5,0,30,0,12.5,0,0,0,110,0,360,680,20,0,0,585,0,0,237.5,0,0,197.5,0,0,0,0,0,0,0,0,0,0,0,26.7777777777778
3,0,0,0,0,0,0,0,0,120000,0,0,33,3,445322,2,0.75,0.75,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,18,2,693.333333333333,160000,0,160000,0,0,0,0,0,0,0,0,160000,0,0,1217600,469866.666666667,0,0,0,0,0,0,1373201.11111111,4838093.33333333,6211294.44444444,455166.666666667,5382666.66666667,0,5382666.66666667,28419212,6666666.66666667,0,35085878.6666667,15625916.4444444,-246803.395777778,613093.532533333,366290.136755556,34168168.8034222,17180248.8888889,44045128.4444444,5748956.80342222,49794085.2478667,-16987919.9145333,32806165.3333333,2400,104,518.666666666667,1430.66666666667,26640000,6166165.33333333,0,0,0,0,0,0,0,0,0,0,30400,0,0,30400,1474.66666666667,985.333333333333,489.333333333333,533.333333333333,0,533.333333333333,144,0,2152,0,20,0,8,0,0,0,56,0,240,853.333333333333,30.6666666666667,0,0,548,0,14.6666666666667,288,0,0,93.3333333333333,0,0,0,0,0,0,0,0,0,0,0,8.2962962962963
3,0,0,0,0,0,0,0,0,120000,0,0,37,4,421160,2,1.89,0,1.89,0,0,0,0,0,0,0,1.89,0,1.89,0,0,1.89,0,1.89,0,0,0,0,0,0,0,1.89,0,1.89,0,0,33.6363636363636,2,492.063492063492,63492.0634920635,0,63492.0634920635,0,0,0,0,0,0,0,0,63492.0634920635,0,0,1518148.14814815,1541798.94179894,0,15873.0158730159,14814.8148148148,0,0,22433.8624338624,1447023.3686067,246637.009189641,1693660.37779634,251441.798941799,0,1810052.91005291,1810052.91005291,5083164.02116402,9425925.92592593,1887301.58730159,16396391.5343915,18004899.7762843,288282.422287199,324911.009523809,613193.431811009,6357561.1232701,15043671.6522871,21939214.5576905,2423246.34186392,24362460.8995544,8686110.52901699,33048571.4285714,0,995.767195767196,4938.62433862434,4938.62433862434,0,33048571.4285714,0,0,0,0,0,0,0,0,0,0,3015.87301587302,0,0,3015.87301587302,186.243386243386,186.243386243386,0,566.666666666667,334.391534391534,232.275132275132,77.2486772486772,0,830.15873015873,0,0,0,0,0,0,0,37.037037037037,0,205.820105820106,366.137566137566,20.1058201058201,0,0,0,0,69.8412698412698,39.1534391534392,0,0,47.0899470899471,0,0,0,0,0,0,0,0,0,0,44.973544973545,1.93333333333333
3,0,0,0,0,0,0,0,0,168000,0,0,31,1,430515,2,0.43,0,0.43,0,0,0.43,0,0.43,0,0,0,0,0,0,0,0.15,0,0.15,0,0,0.15,0,0.15,0,0,0,0,0,0,0,5,2,1466.66666666667,1120000,0,1120000,0,0,0,0,0,0,0,0,1120000,0,0,1372000,650000,1426666.66666667,0,0,0,0,414666.666666667,723066.666666667,3034470.52631579,3757537.19298246,3454722.22222222,2480000,0,2480000,15952520,0,0,15952520,12626107.748538,1130426.73204678,347535.165333333,1477961.89738012,19910481.8973801,25653892.251462,28578627.748538,3957961.89738012,32536589.6459181,5743410.35408187,38280000,4400,0,0,1672,38280000,0,0,0,0,0,0,0,0,0,0,0,10640,0,0,10640,820,820,0,0,0,0,33.3333333333333,0,853.333333333333,0,0,0,13.3333333333333,0,0,0,213.333333333333,0,226.666666666667,113.333333333333,20,0,0,0,0,0,60,0,0,100,0,0,0,0,86.6666666666667,0,0,0,0,0,20,69
3,0,0,0,0,0,0,0,0,360000,0,0,99,3,432825,2,0.59,0,0.59,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0.59,0,0.59,0,0,0.59,0,0.59,0,0,0,0,0,0,0,6.5,2,459.322033898305,610169.491525424,0,610169.491525424,0,0,0,0,0,0,0,0,610169.491525424,0,0,1365593.22033898,785932.203389831,0,0,0,0,0,0,3566220.33898305,120459.510357815,3686679.84934087,636440.677966102,1403389.83050847,0,1403389.83050847,17727562.7118644,0,0,17727562.7118644,7517640.44256121,236937.574048964,340121.67661017,577059.250659134,19708011.793032,16855918.8794727,25245203.1544256,1980449.08116761,27225652.2355932,-2852092.91355932,24373559.3220339,979.661016949153,1447.45762711864,2118.64406779661,2490.91525423729,11951864.4067797,12421694.9152542,0,0,0,0,0,0,0,0,0,0,19322.0338983051,0,0,19322.0338983051,918.64406779661,622.033898305085,296.610169491525,0,0,0,86.4406779661017,0,1005.08474576271,0,57.6271186440678,0,0,0,0,0,42.3728813559322,0,230.508474576271,305.084745762712,38.9830508474576,0,0,115.254237288136,0,0,103.389830508475,0,0,111.864406779661,0,0,0,0,0,0,0,0,0,0,0,8
3,0,0,0,0,0,0,0,0,432000,0,0,37,3,421160,2,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,40,2,583.333333333333,720000,0,720000,0,0,0,0,0,0,0,0,720000,0,0,1830000,1603333.33333333,0,15000,233333.333333333,0,0,81666.6666666667,1505729.16666667,0,1505729.16666667,286750,0,2736666.66666667,2736666.66666667,15478630,1090366.66666667,140000,16708996.6666667,10533218.9037687,207842.766944444,351792.678,559635.444944444,16169052.3745091,24483447.762898,23405969.1666667,3296302.11161111,26702271.2782778,8314395.38838889,35016666.6666667,0,1273.33333333333,5093.33333333333,5093.33333333333,0,35016666.6666667,0,0,0,0,0,0,0,0,0,0,38000,0,0,38000,805,471.666666666667,333.333333333333,58.3333333333333,58.3333333333333,0,88.3333333333333,0,951.666666666667,0,56.6666666666667,0,0,0,0,0,30,0,240,245,51.6666666666667,0,0,0,0,133.333333333333,58.3333333333333,0,0,100,0,0,0,0,0,0,0,0,0,0,36.6666666666667,9.22222222222222
3,0,0,0,0,0,0,0,0,90000,0,0,37,1,421160,2,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,26,2,600,900000,0,900000,0,0,0,0,0,0,0,0,900000,0,0,2891000,8578000,0,0,0,0,0,342000,1519441.66666667,91078.947368421,1610520.61403509,11000,2240000,0,2240000,112168740,0,0,112168740,14753680.6140351,183578.266394737,2073003.684,2256581.95039474,116665321.950395,7194319.38596491,126922420.614035,4496581.95039474,131419002.56443,-109471002.56443,21948000,3720,0,0,1413.6,21948000,0,0,0,0,0,0,0,0,0,0,0,34200,0,0,34200,6740,3370,3370,0,0,0,60,0,6800,0,30,0,0,0,0,0,120,0,0,160,160,0,0,2160,0,0,2080,0,0,2060,0,0,0,0,30,0,0,0,0,0,0,58.2941176470588
3,0,0,0,0,0,0,114000,0,0,0,0,99,3,432825,2,0.85,0.85,0,0,0,0.85,0.85,0,0,0,0,0,0,0,0,0.61,0.61,0,0,0,0.61,0.61,0,0,0,0,0,0,0,0,13.3333333333333,2,721.311475409836,186885.245901639,0,186885.245901639,0,0,0,0,0,0,186885.245901639,0,0,0,0,80163.9344262295,226229.508196721,0,0,45901.6393442623,0,0,0,287147.540983607,15511.4754098361,302659.016393443,335765.027322404,1219672.13114754,0,1219672.13114754,7654477.04918033,0,0,7654477.04918033,1610429.3715847,102993.747540984,136014.712459016,239008.46,9113157.64032787,-1131560.51912568,9264906.42076503,1458680.59114754,10723587.0119126,-10244718.1594536,478868.852459016,0,0,57.3770491803279,57.3770491803279,0,478868.852459016,0,0,0,0,0,0,0,0,934.426229508197,0,0,0,0,934.426229508197,208.196721311475,208.196721311475,0,0,0,0,181.967213114754,0,390.16393442623,0,0,0,0,0,0,0,19.672131147541,0,0,6.55737704918033,9.83606557377049,0,0,0,0,0,145.901639344262,0,0,206.55737704918,0,0,0,0,0,0,0,0,0,0,1.63934426229508,8
3,0,0,0,0,0,0,125000,84000,0,0,0,33,1,445322,1,0.23,0,0.23,0,0,0.23,0,0.23,0,0,0,0,0,0,0,0.23,0,0.23,0,0,0.23,0,0.23,0,0,0,0,0,0,0,6,1,1043.47826086957,908695.652173913,0,908695.652173913,0,0,0,0,0,0,543478.260869565,365217.391304348,0,0,0,1110000,890000,0,0,0,0,0,0,2522880.43478261,24869.5652173913,2547750,0,2560869.56521739,0,2560869.56521739,31795000,1304347.82608696,0,33099347.826087,7206115.47826087,10667.4727536232,597733.52173913,608400.994492754,34964270.5597101,66976162.7826087,39001115.4782609,3169270.55971014,42170386.037971,32011892.2228986,74182278.2608696,3260.86956521739,339.130434782609,1691.30434782609,2930.4347826087,48260869.5652174,25921408.6956522,0,0,0,0,0,0,0,0,2173.91304347826,782.608695652174,0,0,0,2956.52173913043,1630.4347826087,782.608695652174,847.826086956522,104.347826086957,0,104.347826086957,234.782608695652,0,1969.5652173913,0,39.1304347826087,0,13.0434782608696,0,0,0,104.347826086957,0,356.521739130435,521.739130434783,65.2173913043478,0,0,500,0,0,213.04347826087,0,0,156.521739130435,0,0,0,0,0,0,0,0,0,0,0,67.625
3,0,0,0,0,0,0,126000,0,0,0,0,37,3,421160,2,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,35,2,333.333333333333,210000,0,210000,0,0,0,0,0,0,210000,0,0,0,0,962000,851333.333333333,0,0,0,0,0,74000,1482930.55555556,40464.9122807018,1523395.46783626,218472.222222222,0,2016666.66666667,2016666.66666667,7457045,866983.333333333,335000,8659028.33333333,7178902.71345294,217154.562912281,178555.603666667,395710.166578947,8152863.47651783,8415097.28654706,12919389.3567251,2412376.83324561,15331766.1899708,262233.81002924,15594000,0,806.666666666667,2670,2670,0,15594000,0,0,0,0,0,0,0,0,1000,0,0,0,0,1000,360,306.666666666667,53.3333333333333,46.6666666666667,46.6666666666667,0,48.3333333333333,0,455,0,20,0,0,0,0,0,38.3333333333333,0,0,103.333333333333,38.3333333333333,0,0,0,0,51.6666666666667,115,0,0,50,0,0,0,0,0,0,0,0,0,0,38.3333333333333,9.22222222222222
3,0,0,0,0,0,0,258000,0,0,0,0,31,1,430515,2,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,4,1,1000,2580000,0,2580000,0,0,0,0,0,0,2580000,0,0,0,0,979000,750000,495000,0,0,0,0,0,429416.666666667,0,429416.666666667,0,0,8640000,8640000,11782690,0,0,11782690,14303931.6666667,64154.85,275339.054,339493.904,12122183.904,-9492531.66666667,17446621.6666667,8979493.904,26426115.5706667,-21614715.5706667,4811400,600,0,0,228,4811400,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,12000,640,630,10,0,0,0,0,0,640,0,0,0,0,0,0,0,160,0,0,30,80,0,0,0,0,10,90,10,0,230,0,0,0,0,0,0,0,0,0,0,30,69
3,0,0,0,0,0,0,271000,0,270000,0,0,33,2,445322,1,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,13,1,1250,1352500,0,1352500,0,0,0,0,0,0,677500,0,675000,0,0,2430250,1150500,0,0,0,0,0,0,5116812.5,10461800,15578612.5,0,2562500,0,2562500,51917867.5,6669600,0,58587467.5,27626784.5,2085291.93083333,1054443.9105,3139735.84133333,57620103.3413333,98278025.5,79544652,5702235.84133333,85246887.8413333,40657922.1586667,125904810,7500,195,972.5,3822.5,111000000,14904810,0,0,0,0,0,0,0,0,125,0,57000,0,0,57125,2432.5,2007.5,425,400,200,200,395,0,3227.5,0,22.5,0,17.5,0,0,0,132.5,0,450,800,192.5,0,0,1340,0,0,0,0,0,262.5,0,0,0,0,0,0,0,0,0,0,10,26.7777777777778
3,0,0,0,0,0,0,300000,0,0,0,0,31,2,430515,2,0.35,0.23,0.12,0,0,0.35,0.23,0.12,0,0,0,0,0,0,0,0.35,0.23,0.12,0,0,0.35,0.23,0.12,0,0,0,0,0,0,0,2.66666666666667,2,931.428571428571,857142.857142857,0,857142.857142857,0,0,0,0,0,0,857142.857142857,0,0,0,0,820000,2031428.57142857,1471428.57142857,0,0,0,0,177714.285714286,626321.428571429,4996000,5622321.42857143,618000,6377142.85714286,0,6377142.85714286,5899328.57142857,0,0,5899328.57142857,12028550.7142857,-216444.317142857,186866.911428571,-29577.4057142857,12246894.0228571,-10653865,17927879.2857143,6347565.45142857,24275444.7371429,-22900759.0228571,1374685.71428571,171.428571428571,0,0,65.1428571428572,1374685.71428571,0,0,0,0,0,0,0,0,0,7142.85714285714,0,0,0,0,7142.85714285714,274.285714285714,274.285714285714,0,0,0,0,40,0,314.285714285714,0,0,0,5.71428571428571,0,0,0,77.1428571428572,0,0,11.4285714285714,77.1428571428572,0,0,0,0,0,117.142857142857,0,0,5.71428571428571,0,0,0,0,0,0,0,0,0,0,20,35.8333333333333
3,0,0,0,0,0,0,35000,0,0,0,0,31,1,430515,2,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,8,2,800,350000,0,350000,0,0,0,0,0,0,350000,0,0,0,0,2406000,300000,950000,0,0,0,0,622000,874725,65640,940365,1802500,2240000,0,2240000,14318060,0,0,14318060,7801380,555431.9164,314504.596,869936.5124,17427996.5124,18298620,22119440,3109936.5124,25229376.5124,870623.487599999,26100000,3000,0,0,1140,26100000,0,0,0,0,0,0,0,0,0,200,0,0,0,0,200,770,770,0,0,0,0,0,0,770,0,0,0,0,0,0,0,170,0,230,100,50,0,0,0,0,0,40,0,0,90,0,0,0,0,80,0,0,0,0,0,10,69
3,0,0,0,0,0,0,57000,0,0,0,0,99,1,432825,2,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,24.6,2,280,228000,0,228000,0,0,0,0,0,0,228000,0,0,0,0,779600,204000,0,0,0,0,0,0,327180,28900,356080,1024100,1796000,0,1796000,4360564,0,0,4360564,3024605,245718.3792,92497.9224,338216.3016,6494780.3016,19571795,7385169,2134216.3016,9519385.3016,13077014.6984,22596400,332,0,1636,1762.16,3618800,18977600,0,0,0,0,0,0,0,0,1200,0,0,0,0,1200,216,136,80,0,0,0,32,0,248,0,8,0,0,0,0,0,72,0,56,48,20,0,0,0,0,0,36,0,0,8,0,0,0,0,0,0,0,0,0,0,0,26.625
3,0,0,0,0,0,0,57000,0,0,0,24000,49,1,423977,2,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,3,1,1500,810000,0,810000,0,0,0,0,0,0,570000,0,0,0,240000,4097000,1798000,650000,0,0,1200000,0,0,10650833.3333333,1826578.94736842,12477412.2807018,3379750,2400000,0,2400000,11821430,8840000,420000,21081430,33855836.4265431,3878321.0945614,491964.738,4370285.8325614,18832018.6867201,-7071146.42654306,45917569.2807018,6770285.8325614,52687855.1132632,-25903165.1132632,26784690,830,440,3500,3815.4,7372890,19411800,0,0,0,0,0,0,0,0,3000,0,0,0,380,3380,530,390,140,270,270,0,120,260,1180,0,0,0,10,0,0,0,80,0,0,160,250,0,0,0,0,0,260,0,0,300,0,0,0,0,0,0,0,0,0,0,120,57.1538461538462
3,0,0,0,0,0,0,625000,0,0,0,660000,33,1,445322,1,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,17,1,1750,5354166.66666667,0,5354166.66666667,0,0,0,0,0,0,2604166.66666667,0,0,0,2750000,1230000,862500,0,0,0,0,0,2658333.33333333,1223576.38888889,3506875,4730451.38888889,0,3200000,0,3200000,35092537.5,16676533.3333333,0,51769070.8333333,31957306.7222222,-78044.2083333333,1027109.57583333,949065.3675,39241602.8675,39928109.9444444,67049844.2222222,4149065.3675,71198909.5897222,686507.076944456,71885416.6666667,5312.5,645.833333333333,1291.66666666667,3310.41666666667,58968750,12916666.6666667,0,0,0,0,0,0,0,0,10416.6666666667,0,0,0,8000,18416.6666666667,2020.83333333333,762.5,1258.33333333333,1000,516.666666666667,483.333333333333,120.833333333333,0,3141.66666666667,0,70.8333333333333,0,16.6666666666667,0,0,0,95.8333333333333,0,1050,1000,104.166666666667,0,0,579.166666666667,0,0,195.833333333333,0,0,25,0,0,0,0,0,0,0,0,0,0,4.16666666666667,67.625
3,0,0,0,0,0,0,700000,0,0,0,0,33,2,445322,2,0.48,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,0.48,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,8,2,925,1458333.33333333,0,1458333.33333333,0,0,0,0,0,0,1458333.33333333,0,0,0,0,907916.666666667,422500,0,0,0,0,0,312500,1212387.15277778,3810312.5,5022699.65277778,0,2558333.33333333,0,2558333.33333333,13237370.8333333,1075000,0,14312370.8333333,9644271.65277778,397146.080381944,289066.105833333,686212.186215278,16481916.3528819,488332.51388889,22881642.4861111,3244545.51954861,26126188.0056597,-15993583.8389931,10132604.1666667,468.75,52.0833333333333,214.583333333333,392.708333333333,6937500,3195104.16666667,0,0,0,0,0,0,0,0,5208.33333333333,0,0,0,0,5208.33333333333,668.75,150,518.75,72.9166666666667,72.9166666666667,0,139.583333333333,0,881.25,0,18.75,0,8.33333333333333,0,0,0,35.4166666666667,0,131.25,150,33.3333333333333,0,0,254.166666666667,0,22.9166666666667,158.333333333333,0,0,68.75,0,0,0,0,0,0,0,0,0,0,0,26.7777777777778
3,0,0,0,0,0,0,750000,0,0,0,660000,33,4,445322,2,1.8,0,1.8,0,0,1.02,0,1.02,0,0,0.78,0,0.78,0,0,1.8,0,1.8,0,0,1.02,0,1.02,0,0,0.78,0,0.78,0,0,6.2,1,800,783333.333333333,0,783333.333333333,0,0,0,0,0,0,416666.666666667,0,0,0,366666.666666667,875333.333333333,249333.333333333,0,0,0,83333.3333333333,0,400555.555555556,1255273.14814815,838066.666666667,2093339.81481481,0,1038333.33333333,527777.777777778,1566111.11111111,5389101.66666667,370080,0,5759181.66666667,5828408.48148148,318986.44537037,135307.771222222,454294.216592593,6881729.21659259,1571591.51851852,10689732.3703704,2020405.3277037,12710137.6980741,-5310137.69807407,7400000,666.666666666667,0,0,253.333333333333,7400000,0,0,0,0,0,0,0,0,0,1666.66666666667,0,0,0,1066.66666666667,2733.33333333333,187.777777777778,170,17.7777777777778,17.7777777777778,17.7777777777778,0,93.8888888888889,1.66666666666667,301.111111111111,0,0,0,2.22222222222222,0,0,0,32.7777777777778,0,30,62.2222222222222,25.5555555555556,0,0,40,0,3.88888888888889,43.3333333333333,0,0,61.1111111111111,0,0,0,0,0,0,0,0,0,0,0,1.84615384615385
3,0,0,0,0,0,113000,0,0,240000,0,0,33,3,445322,2,0.66,0.4,0.26,0,0,0.66,0.4,0.26,0,0,0,0,0,0,0,0.66,0.4,0.26,0,0,0.66,0.4,0.26,0,0,0,0,0,0,0,14.5,1,1212.12121212121,534848.484848485,171212.121212121,363636.363636364,0,0,0,0,0,171212.121212121,0,0,363636.363636364,0,0,1180000,562878.787878788,0,0,0,0,0,0,637436.868686869,2717280.3030303,3354717.17171717,0,4268181.81818182,0,4268181.81818182,17612451.5151515,990628.787878788,0,18603080.3030303,7068395.23232323,27236.6009090909,346621.405757576,373858.006666667,22254491.34,8481338.1010101,24680846.7474747,4642039.82484849,29322886.5723232,-13773153.2389899,15549733.3333333,909.090909090909,118.181818181818,471.212121212121,816.666666666667,10090909.0909091,5458824.24242424,0,0,0,0,0,0,19.6969696969697,19.6969696969697,0,0,34545.4545454545,0,0,34545.4545454545,792.424242424242,656.060606060606,136.363636363636,53.030303030303,53.030303030303,0,163.636363636364,0,1009.09090909091,0,18.1818181818182,0,7.57575757575758,0,0,0,71.2121212121212,0,163.636363636364,145.454545454545,34.8484848484848,0,0,321.212121212121,0,0,178.787878787879,0,0,68.1818181818182,0,0,0,0,0,0,0,0,0,0,0,8.2962962962963
3,0,0,0,0,0,120000,0,0,0,0,880000,33,2,445322,2,0.48,0,0.48,0,0,0,0,0,0,0,0.48,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,0.48,0,0.48,0,0,21.5,1,1458.33333333333,2083333.33333333,250000,1833333.33333333,0,0,0,0,0,250000,0,0,0,0,1833333.33333333,1546250,117500,0,0,0,0,0,0,295364.583333333,13916.6666666667,309281.25,162500,0,2270833.33333333,2270833.33333333,10261508.3333333,0,0,10261508.3333333,6935019.91666667,54819.4019444444,232542.621666667,287362.023611111,10548870.3569444,-1429261.58333333,14925694.9166667,2558195.35694444,17483890.2736111,-11978131.9402778,5505758.33333333,485.416666666667,16.6666666666667,16.6666666666667,201.125,5388125,117633.333333333,0,0,0,0,0,0,1.04166666666667,1.04166666666667,0,0,0,0,2666.66666666667,2666.66666666667,433.333333333333,345.833333333333,87.5,0,0,0,122.916666666667,0,556.25,0,0,0,6.25,0,0,0,60.4166666666667,0,4.16666666666667,35.4166666666667,62.5,0,0,0,0,0,316.666666666667,0,0,68.75,0,0,0,0,0,0,0,0,0,0,2.08333333333333,26.7777777777778
3,0,0,0,0,0,124000,0,0,0,0,400000,49,2,423977,2,0.39,0,0.39,0,0,0.39,0,0.39,0,0,0,0,0,0,0,0.39,0,0.39,0,0,0.39,0,0.39,0,0,0,0,0,0,0,29,2,897.435897435897,1343589.74358974,317948.717948718,1025641.02564103,0,0,0,0,0,317948.717948718,0,0,0,0,1025641.02564103,1068717.94871795,717179.487179487,0,12820.5128205128,0,0,0,100000,3336735.04273504,191275.303643725,3528010.34637877,141987.179487179,1766666.66666667,0,1766666.66666667,13301746.1538462,0,0,13301746.1538462,7336282.21817364,543412.936990553,274631.293846154,818044.230836707,15886457.0513495,4655163.93567252,20638028.3720198,2584710.89750337,23222739.2695232,-11231293.115677,11991446.1538462,0,266.666666666667,2241.02564102564,2241.02564102564,0,11991446.1538462,0,0,0,0,0,0,512.820512820513,512.820512820513,0,0,0,0,3282.05128205128,3282.05128205128,617.948717948718,487.179487179487,130.769230769231,0,0,0,117.948717948718,0,735.897435897436,0,2.56410256410256,0,0,0,0,0,110.25641025641,0,0,61.5384615384615,41.025641025641,0,0,0,0,0,387.179487179487,0,0,117.948717948718,0,0,0,0,7.69230769230769,0,0,0,0,0,7.69230769230769,23.0714285714286
