"임가번호","연령별","지역별","전/겸업별","업종별","가구원수별","임지규모별","임가소득","경상소득","임가순소득","임업소득","임외소득","이전소득","비경상소득","가계지출","소비지출","비소비지출","임가처분가능소득","임가경제잉여","임업총수입","임업경영비","겸업소득","겸업수입","겸업지출","사업외소득","사업외수입","사업외지출","재산적 수입","재산적 지출","경지면적_총합","자본","연초보유 현금","연말보유 현금","가중치"
5060,4,35,2,6,1,1,48051402,22743474,-470524,-7302420,6831896,23213998,25307928,21079187,19314360,1764827,46286575,26972215,5273750,12576170,2688063,9547483,6859420,4143833,4143833,0,23380000,38907400,626,236806700,200000,1178000,32.4545454545455
5061,4,35,3,1,1,1,19300064,14530064,7149085,5076670,2072415,7380979,4770000,16624848,15697888,926960,18373104,2675216,5410000,333330,92415,11145000,11052585,1980000,1980000,0,9800000,9520000,9624,126436700,1000000,2514600,32.3636363636364
5062,5,35,3,8,1,1,-27600484,-29748824,-39884354,237185,-40121539,10135530,2148340,34141384,26451784,7689600,-35290084,-61741868,2295000,2057815,-40121539,1355950,41477489,0,0,0,133260000,81430000,679.4,1399718000,1000000,1614400,196.583333333333
5063,4,35,3,1,1,1,104041655,102927655,92140655,16297340,75843315,10787000,1114000,14807180,13971180,836000,103205655,89234475,17230000,932660,72497115,77162480,4665365,3346200,3346200,0,1400000,83870000,10000,156966500,500000,1399600,32.3636363636364
5064,4,35,2,7,1,2,45264490,44664490,44664490,62795610,-18131120,0,600000,49301810,27147650,22154160,23110330,-4037320,80795000,17999390,-18131120,37885600,56016720,0,0,0,62630000,148371500,15480,1584713800,700000,1587900,47
5065,4,35,2,7,1,2,89429229,86271229,69550429,57160900,12389529,16720800,3158000,38001970,34129440,3872530,85556699,51427259,68160000,10999100,2499930,4777285,2277355,9889599,9889599,0,14661200,3590000,6900,1435934400,700000,1693300,47
5066,4,35,3,8,1,1,39414504,26795504,19046901,17654760,1392141,7748603,12619000,39567280,37403320,2163960,37250544,-152776,23502400,5847640,1392141,13139900,11747759,0,0,0,31400000,10135000,4298,496618700,1000000,1335600,196.583333333333
5067,4,35,3,8,1,2,23856344,23256344,13923694,5827182,8096512,9332650,600000,16875552,15575552,1300000,22556344,6980792,7778542,1951360,8096512,9540862,1444350,0,0,0,2700000,10110000,13827,210143600,600000,1403500,196.583333333333
5068,4,35,3,8,1,1,55361465,24761465,20339895,-6185710,26525605,4421570,30600000,22408700,20702500,1706200,53655265,32952765,24195000,30380710,26525605,28830985,2305380,0,0,0,10200000,28205000,1200,482955500,800000,1286700,196.583333333333
5069,4,35,2,6,2,1,8945044,8945044,8945044,9368044,-423000,0,0,46535333,45597883,937450,8007594,-37590289,81573552,72205508,-423000,0,423000,0,0,0,29100000,54548000,2393,1200588500,800000,1647600,18.2333333333333
5072,5,35,3,7,1,2,117225204,113925204,101401204,91847050,9554154,12524000,3300000,28057770,26055100,2002670,115222534,89167434,92905000,1057950,644154,1132014,487860,8910000,8910000,0,2700000,9260000,5750,222697300,1000000,1151600,81.8
5073,3,35,2,7,1,1,34133472,30287257,17858329,-3377736,21236065,12428928,3846215,40688798,37293068,3395730,30737742,-6555326,6081000,9458736,20150629,24525170,4374541,1085436,1085436,0,45122227,73289552,25650,445752527,100000,1674300,47
5075,5,35,3,2,1,1,13243273,13243273,7505303,4362900,3142403,5737970,0,16687150,14056870,2630280,10612993,-3443877,4740000,377100,3142403,14728150,11585747,0,0,0,51168000,49787000,332,212582043,653543,1248000,120.733333333333
5076,5,35,3,3,1,2,36655630,36425630,29000940,20329340,8671600,7424690,230000,13130951,12847590,283361,36372269,23524679,24037400,3708060,-10700,64300,75000,8682300,8682300,0,0,16550000,12100,147451736,300000,1355300,75.6153846153846
5078,5,35,3,8,1,1,16486607,14985597,2771751,-1381890,4153641,12213846,1501010,10245900,9325790,920110,15566497,6240707,3714728,5096618,4153641,22559310,18405669,0,0,0,0,9800000,558,188354200,1000000,1668700,196.583333333333
5079,5,35,3,1,1,3,29296497,27546497,21576297,13484972,8091325,5970200,1750000,28699319,25069249,3630070,25666427,597178,17349252,3864280,8091325,8680175,588850,0,0,0,0,6100000,7960,818702171,1217071,1965400,32.3636363636364
5082,5,35,2,7,2,1,18446501,15876901,9359821,9625500,-265679,6517080,2569600,28476524,24574605,3901919,14544582,-10030023,12200000,2574500,-1951320,315000,2266320,1685641,1685641,0,14179813,4100000,607,498921513,975000,1852300,81.8
5083,4,35,2,7,1,1,84260611,70779201,54628705,51807230,2821475,16150496,13481410,38198605,31976265,6222340,78038271,46062006,141715370,89908140,2821475,3814750,993275,0,0,0,30027754,20424331,9434,531985987,916487,1635900,47
5084,5,35,2,7,1,2,105434417,103306817,92350494,91992048,358446,10956323,2127600,21337132,19450792,1886340,103548077,84097285,130479480,38487432,-1444329,360224,1804553,1802775,1802775,0,8000000,5500000,14236,698896600,5000000,1725200,47
5085,3,35,1,7,3,1,257402792,226390303,226390303,224696883,1693420,0,31012489,99121894,69215954,29905940,227496852,158280898,316136000,91439117,-16890,0,16890,1710310,1710310,0,12310200,31940000,15791,249211417,729917,1178200,47
5088,5,35,3,1,1,2,9082907,7582907,-3883983,-5293774,1409791,11466890,1500000,27909125,23558865,4350260,4732647,-18826218,4632316,9926090,1409791,4477750,3067959,0,0,0,5500000,5290000,12576.6,532993300,5000000,1362100,32.3636363636364
5089,4,35,2,8,1,1,52947541,35653698,30603459,36591434,-5987975,5050239,17293843,45996640,41569304,4427336,48520205,6950901,77811041,41219607,-5987975,5050500,11038475,0,0,0,33559505,87881536,2990,339994605,5000000,1401700,196.583333333333
5090,4,35,2,2,1,3,33682787,20349787,13208872,-506340,13715212,7140915,13333000,69874496,61795796,8078700,25604087,-36191709,0,506340,-327010,209900,536910,14042222,14268222,226000,52000000,10897000,2500,362163800,500000,1433000,120.733333333333
5091,4,35,3,8,1,1,20141499,20041499,13348559,14221559,-873000,6692940,100000,39820192,33400906,6419286,13722213,-19678693,57501566,43280007,-1188990,4455000,5643990,315990,315990,0,32258880,9700000,5930,506182851,890951,1390700,196.583333333333
5092,5,35,2,4,1,1,568969,-645584,-7077234,8783220,-15860454,6431650,1214553,27999035,25606605,2392430,-1823461,-27430066,17119070,8335850,-16008826,6293402,22302228,148372,148372,0,6953540,9044903,2070.05,488533900,4000000,1712900,147.076923076923
5093,5,35,3,4,1,1,32833983,30203983,23360019,8751030,14608989,6843964,2630000,13195832,9950002,3245830,29588153,19638151,10694250,1943220,7612540,8132800,520260,6996449,6996449,0,10059000,4000000,656.5,213997800,2000000,2005900,147.076923076923
5095,5,35,3,5,1,1,109088710,107488710,97973910,112351263,-14377353,9514800,1600000,63065180,49398990,13666190,95422520,46023530,147582000,35230737,-14377353,14016750,28394103,0,0,0,37070000,1210000,3392,719514800,2000000,2628500,68.875
5096,5,35,2,4,2,1,36705352,31654230,-7135,-6027950,6020815,31661365,5051122,31475508,26771448,4704060,32001292,5229844,2114400,8142350,5555536,13884710,8329174,465279,465279,0,0,9870000,1318,203638900,3000000,1741600,147.076923076923
5097,4,35,2,5,1,1,17118450,16218450,10358450,10471700,-113250,5860000,900000,7706300,7254800,451500,16666950,9412150,20388000,9916300,-113250,0,113250,0,0,0,394000,5850600,1221,182616600,3000000,1512400,68.875
5098,4,35,3,4,1,1,38750682,31462682,21830690,18285590,3545100,9631992,7288000,42939050,27634210,15304840,23445842,-4188368,19788250,1502660,1201900,4012550,2810650,2343200,2343200,0,10660000,4300000,430,202221500,700000,1171200,147.076923076923
5099,4,35,2,4,2,1,26177897,24327897,19228577,18182897,1045680,5099320,1850000,40451926,36008001,4443925,21733972,-14274029,30492500,12309603,1045680,1692850,647170,0,0,0,1000000,2100000,7310,555274300,2000000,1560600,147.076923076923
5100,2,35,3,4,4,1,39379165,39279165,36079165,-16121400,52200565,3200000,100000,64585279,56446089,8139190,31239975,-25206114,95839020,111960420,46656565,85805945,39149380,5544000,5544000,0,5500000,940000,13203,2161544600,5000000,1444400,147.076923076923
5101,3,35,3,4,3,1,-94604334,-101710094,-109185423,2275912,-111461335,7475329,7105760,65169102,53177149,11991953,-106596287,-159773436,11098100,8822188,-113377975,26771360,140149335,1916640,1916640,0,128390369,95897000,1740,1162565776,4900000,1569100,147.076923076923
5102,2,35,2,4,4,1,9564950,7814950,-96050,2362930,-2458980,7911000,1750000,16479110,16206110,273000,9291950,-6914160,6100000,3737070,-2656980,0,2656980,198000,198000,0,1774750,13622000,1270,288045300,1000000,1516400,147.076923076923
5103,5,35,3,6,1,1,83149998,81173728,49773553,19681724,30091829,31400175,1976270,37947711,33930571,4017140,79132858,45202287,38185648,18503924,22376819,32031300,9654481,7715010,7715010,0,0,47481220,2365.8,557378000,5000000,1782300,39.5909090909091
5105,4,35,2,8,1,1,34520594,32930594,27413514,27776952,-363438,5517080,1590000,96401719,53637019,42764700,-8244106,-61881125,93360734,65583782,-363438,4900000,5263438,0,0,0,194129300,4381700,2733,814926200,2180000,1462200,196.583333333333
5106,5,35,3,8,1,1,29609875,24899144,-18562308,-9658239,-8904069,43461452,4710731,64721286,56635896,8085390,21524485,-35111411,30384639,40042878,-9151569,20315962,29467531,247500,247500,0,5000000,6474015,2250,478788900,1500000,1400400,186.2
5109,5,35,3,5,1,1,41071177,41071177,41071177,16354655,24716522,0,0,22037178,21324858,712320,40358857,19033999,19766250,3411595,1004715,2938250,1933535,23711807,23711807,0,2500000,0,4000,306600600,1500000,1557500,126.333333333333
5110,3,35,3,5,2,1,34360414,26526662,23816523,-1687896,25504419,2710139,7833752,43276108,39538468,3737640,30622774,-8915694,1800000,3487896,18136730,30945808,12809078,7367689,7367689,0,3000000,9000000,8011.4,339537900,5000000,1204600,126.333333333333
5111,5,35,3,5,1,1,33123381,27523381,16821649,8735476,8086173,10701732,5600000,23865760,22783730,1082030,32041351,9257621,9723836,988360,3670803,4139633,468830,4415370,4415370,0,3500000,2300000,592.9,653467300,2500000,1375600,126.333333333333
5112,5,35,2,5,1,1,11714435,10714435,3503235,996430,2506805,7211200,1000000,29510558,27837020,1673538,10040897,-17796123,1980000,983570,-720595,1097250,1817845,3227400,3227400,0,500000,1200000,125,166757500,2500000,1318700,126.333333333333
5113,4,35,2,5,1,1,20416760,19516760,14764610,2468020,12296590,4752150,900000,18921530,17724330,1197200,19219560,1495230,3300000,831980,416590,2392750,1976160,11880000,11880000,0,3500000,1233000,360.8,395587900,3200000,1611300,126.333333333333
5114,2,35,2,5,1,1,35768492,30718492,7566342,4066300,3500042,23152150,5050000,34025046,32729046,1296000,34472492,1743446,8100000,4033700,3500042,4605000,1104958,0,0,0,1500000,1934760,327,-44654760,1500000,1477000,126.333333333333
5120,5,35,2,5,1,1,10435185,5755185,-3624815,1795000,-5419815,9380000,4680000,24332930,22315200,2017730,8417455,-13897745,3150000,1355000,-5518815,3308050,8826865,99000,99000,0,3000000,2350000,1872.2,161818700,1200000,1363600,126.333333333333
5127,5,35,1,7,1,1,37409620,35080510,15640510,12445000,3195510,19440000,2329110,21098701,19101761,1996940,35412680,16310919,12500000,55000,-35850,10500,46350,3231360,3231360,0,3000000,0,400,344810000,1500000,1717300,81.8
5131,5,35,3,3,1,1,19174405,18974405,5381140,2324630,3056510,13593265,200000,21023350,19913470,1109880,18064525,-1848945,6931600,4606970,3056510,3309150,252640,0,0,0,0,2200000,10460,268339300,500000,1397300,75.6153846153846
5134,5,35,2,3,1,1,28616890,20511890,6598450,420100,6178350,13913440,8105000,25882010,24923310,958700,27658190,2734880,2411200,1991100,3772650,4946850,1174200,2405700,2405700,0,700000,0,3500,146007500,300000,1288500,75.6153846153846
5135,3,35,3,4,1,1,2719774,579774,-20226,-4428643,4408417,600000,2140000,35863640,29384100,6479540,-3759766,-33143866,1959978,6388621,4408417,21901947,17493530,0,0,0,5232935,14969283,419.4,252673000,5000000,1660000,147.076923076923
5137,5,35,2,6,1,1,-1406134,-2690134,-10679134,-14956364,4277230,7989000,1284000,30103630,29312710,790920,-2197054,-31509764,45187000,60143364,4277230,12756400,8479170,0,0,0,79000000,37350000,4990,308142600,1574500,1199000,18.2333333333333
5138,5,35,3,5,1,1,15467251,12167251,3076081,2295000,781081,9091170,3300000,4957400,4193800,763600,14703651,10509851,2320000,25000,513781,1249440,735659,267300,267300,0,800000,3400000,335,55370500,1000000,1437000,78.5
5139,5,35,2,5,1,1,19284033,16384033,470513,-1850200,2320713,15913520,2900000,19405682,18824272,581410,18702623,-121649,5213000,7063200,-619587,689850,1309437,2940300,2940300,0,1500000,5442719,1512,196764581,2000000,1433600,78.5
5141,4,35,3,5,1,1,54547664,53178307,39553873,25399482,14154391,13624434,1369357,27270539,25214579,2055960,52491704,27277125,27266662,1867180,8300401,25467500,17167099,5853990,5853990,0,5789000,0,2200,365923517,980017,1484400,68.875
5142,4,35,3,4,1,1,12781060,12681060,12681060,-6697140,19378200,0,100000,20396820,15822120,4574700,8206360,-7615760,-1820000,4877140,568200,5945000,5376800,18810000,18810000,0,10550000,2200000,600,429519500,1168000,1365900,147.076923076923
5143,3,35,2,6,2,3,4054254,-462411,-3143496,-16021587,12878091,2681085,4516665,68309402,57562527,10746875,-6692621,-64255148,66004106,82025693,10901192,20597173,9695981,1976899,1976899,0,50798121,43560484,10050,466425921,500000,1512800,18.2333333333333
5144,3,35,2,6,2,1,83536900,79536900,79536900,26060400,53476500,0,4000000,124615964,78197124,46418840,37118060,-41079064,30870000,4809600,53476500,58085500,4609000,0,0,0,108800000,165890000,2282.2,201779600,1000000,1391500,39.5909090909091
5145,4,35,2,7,1,1,321906940,321306940,314586940,314455790,131150,6720000,600000,20657420,18767420,1890000,320016940,301249520,324840000,10384210,131150,3385150,3254000,0,0,0,17600000,9270000,7100,601683000,700000,1411400,47
5146,5,35,2,7,1,1,18298846,17849266,8489266,7236556,1252710,9360000,449580,15691020,14861020,830000,17468846,2607826,13236800,6000244,637410,1498100,860690,615300,615300,0,3700000,6930000,3300,126962700,800000,1224500,81.8
5148,4,35,3,4,1,1,23899256,23139571,14566225,-11058565,25624790,8573346,759685,32692990,29998600,2694390,21204866,-8793734,374965,11433530,25019900,38212550,13192650,604890,604890,0,80000,30623000,172.55,377221500,5000000,1694800,147.076923076923
5149,3,35,2,7,3,1,5502676,5202676,5202676,6502636,-1299960,0,300000,75492178,43323428,32168750,-26666074,-69989502,115100000,108597364,-1299960,0,1299960,0,0,0,11021970,11896840,6953,500930300,5000000,1005200,47
5150,4,35,3,4,3,1,9062977,7462977,7462977,-13475395,20938372,0,1600000,40247968,36964857,3283111,5779866,-31184991,315595,13790990,20938372,30129242,9190870,0,0,0,14819882,22884902,3699.2,818492100,2800000,1509600,147.076923076923
5151,4,35,3,7,1,1,83977563,82974203,66992456,63322284,3670172,15981747,1003360,37343399,34415769,2927630,81049933,46634164,89931500,26609216,149460,1342050,1192590,3520712,3520712,0,10193000,3235820,4692,375214260,2000000,1263000,81.8
5152,5,35,2,7,1,1,2236380,1136380,-2221920,-510420,-1711500,3358300,1100000,20437981,18102691,2335290,-98910,-18201601,7400000,7910420,-2998500,195000,3193500,1287000,1287000,0,11000000,1400000,1983,65549100,1000000,1622500,81.8
5153,5,35,2,8,1,2,7188930,6788930,-2043760,-3091380,1047620,8832690,400000,16086598,15942598,144000,7044930,-8897668,1180000,4271380,513020,524350,11330,534600,534600,0,3800000,5400000,15160,259276050,1190650,1822900,186.2
5154,4,35,3,7,1,1,28491693,27691693,17671693,9741800,7929893,10020000,800000,6031380,4451500,1579880,26911813,22460313,14640000,4898200,7929893,22713500,14783607,0,0,0,0,5055000,2150,99676042,588842,1555800,38.68
5155,4,35,3,5,1,1,78457990,77857990,72167140,15483030,56684110,5690850,600000,30381499,26189529,4191970,74266020,48076491,20450700,4967670,56684110,68487000,11802890,0,0,0,0,6828000,1118,156154753,382853,1361000,126.333333333333
5156,5,35,3,5,1,1,14588880,11688880,8112830,3555900,4556930,3576050,2900000,8665120,8506520,158600,14430280,5923760,3946500,390600,4240130,5022100,781970,316800,316800,0,1500000,90000,194,108022731,247731,1566100,126.333333333333
5157,4,35,3,5,1,1,32483546,30783147,21573660,6116840,15456820,9209487,1700399,33143809,29542472,3601337,28882209,-660263,10340000,4223160,15456820,21685894,6229074,0,0,0,39157346,58160000,380.6,408243249,534403,1510600,126.333333333333
5159,5,35,2,5,1,1,7477075,7077075,1151950,726550,425400,5925125,400000,16125568,15641217,484351,6992724,-8648493,1950000,1223450,400400,1248250,847850,25000,25000,0,3000000,0,2780,343769400,1000000,1619100,126.333333333333
5160,5,35,2,5,1,1,56367031,52967031,38481443,13271359,25210084,14485588,3400000,42108201,31166076,10942125,45424906,14258830,17364479,4093120,18061034,28863565,10802531,7149050,7149050,0,17793350,25800000,1092,491686700,1000000,1741600,126.333333333333
5162,4,35,3,7,2,1,31204730,30204730,23211340,19225910,3985430,6993390,1000000,20559233,18803453,1755780,29448950,10645497,21700000,2474090,3985430,7068500,3083070,0,0,0,0,10210000,2460,899497647,4617847,1540600,81.8
5164,4,35,3,5,1,2,55571425,52146305,36195655,8939090,27256565,15950650,3425120,45281000,41587187,3693813,51877612,10290425,11654690,2715600,18495065,20703925,2208860,8761500,8761500,0,8762738,20420000,453,339699799,850000,1673400,126.333333333333
5165,5,35,3,7,1,1,59084770,57084770,45584770,44824670,760100,11500000,2000000,41844100,35461620,6382480,52702290,17240670,50000000,5175330,760100,10839750,10079650,0,0,0,8000000,2695000,1951,147615000,2000000,1375900,81.8
5167,5,35,2,7,1,1,12003230,9623230,2043230,1351585,691645,7580000,2380000,20336411,18129811,2206600,9796630,-8333181,2175000,823415,-823055,8452100,9275155,1514700,1514700,0,1500000,1600000,700,150985500,1000000,1636700,126.333333333333
5168,5,35,3,5,1,1,33870230,32070230,19380230,1712980,17667250,12690000,1800000,14816690,14323590,493100,33377130,19053540,2280000,567020,17267250,23137500,5870250,400000,400000,0,600000,12029000,120,168987300,5000000,1116100,126.333333333333
5169,5,35,3,5,1,1,13998000,11818000,2648000,4630210,-1982210,9170000,2180000,26755300,25643460,1111840,12886160,-12757300,5700000,1069790,-1982210,3481750,5463960,0,0,0,20900000,4105000,450,293923100,1500000,1360900,126.333333333333
5171,4,35,2,7,1,1,48144610,48144610,48144610,49177010,-1032400,0,0,28937360,15365360,13572000,34572610,19207250,72336500,23159490,-1032400,285600,1318000,0,0,0,16000000,30000000,2308.3,122906500,1000000,1328700,47
5172,4,35,3,8,1,2,21787300,21787300,10894200,9867870,1026330,10893100,0,25230780,22908840,2321940,19465360,-3443480,13090310,3222440,1026330,6451600,5425270,0,0,0,0,1690000,15140,156119800,0,1644300,196.583333333333
