"임가번호","연령별","지역별","전/겸업별","업종별","가구원수별","임지규모별","임가소득","경상소득","임가순소득","임업소득","임외소득","이전소득","비경상소득","가계지출","소비지출","비소비지출","임가처분가능소득","임가경제잉여","임업총수입","임업경영비","겸업소득","겸업수입","겸업지출","사업외소득","사업외수입","사업외지출","재산적 수입","재산적 지출","가중치"
2051,4,31,2,1,1,3,75150497,74293297,73913902,62589228,11324674,379395,857200,78409139,71619271,6789868,68360629,-3258642,187916280,125327052,6227993,6800000,572007,5096681,5096681,0,101758241,63310000,15.92
2052,2,31,3,1,1,2,39026754,38426754,35596754,-17137135,52733889,2830000,600000,26432035,18075835,8356200,30670554,12594719,452000,17589135,52533889,65059350,12525461,200000,200000,0,14369840,28000000,15.92
2053,5,31,3,1,2,3,37165970,36965970,35815970,32400000,3415970,1150000,200000,17564005,16724005,840000,36325970,19601965,32400000,0,3415970,5258180,1842210,0,0,0,8325880,5160940,36.8333333333333
2054,3,31,3,1,1,4,37274492,35481292,28483202,7130352,21352850,6998090,1793200,25601509,19500259,6101250,31173242,11672983,7809120,678768,18374000,22318290,3944290,2978850,2978850,0,34100000,19729443,36.8333333333333
2055,3,31,3,5,1,2,6063532,5603532,5603532,6804835,-1201303,0,460000,65363861,45463140,19900721,-13837189,-59300329,11777000,4972165,-3591555,2118990,5710545,2390252,2390252,0,31621150,0,112
2056,3,31,2,8,1,1,99864165,72664165,71564165,66854065,4710100,1100000,27200000,87007601,79744771,7262830,92601335,12856564,86810000,19955935,-80900,925000,1005900,4791000,4791000,0,4088390,37200000,206.333333333333
2057,5,31,3,8,1,3,15137395,15137395,11537395,6856000,4681395,3600000,0,8427218,8203218,224000,14913395,6710177,9876000,3020000,4681395,6961800,2280405,0,0,0,4694951,12000000,206.333333333333
2058,5,31,3,1,1,5,14238780,14238780,-7591220,-41000,-7550220,21830000,0,26401535,26151535,250000,13988780,-12162755,0,41000,-7550220,0,7550220,0,0,0,26824200,4575000,79
2059,2,31,3,7,2,1,21496950,21496950,17562920,-5380000,22942920,3934030,0,25133235,20311105,4822130,16674820,-3636285,-3560000,1820000,606420,1033920,427500,22336500,22336500,0,13499000,13500000,90.3888888888889
2060,3,31,3,7,1,1,24613292,24408062,24408062,-4701386,29109448,0,205230,51975676,32519490,19456186,5157106,-27362384,2880000,7581386,-12624912,90000,12714912,41734360,41734360,0,39899805,0,90.3888888888889
2061,3,31,3,7,1,1,134324655,134324655,134324655,27197015,107127640,0,0,162687520,153067970,9619550,124705105,-28362865,30420000,3222985,60677640,62775000,2097360,46450000,46450000,0,17359050,42627400,90.3888888888889
2062,3,31,3,8,2,1,139269022,139269022,139269022,10111722,129157300,0,0,36047065,29524055,6523010,132746012,103221957,19577960,9466238,129157300,170989500,41832200,0,0,0,0,83030000,148.8
2063,5,31,3,8,1,1,26496185,23656185,14593295,14471440,121855,9062890,2840000,21928607,17931447,3997160,22499025,4567578,27658990,13187550,-655960,462260,1118220,777815,777815,0,14454231,32234966,148.8
2064,5,31,3,8,1,1,-16055100,-16069100,-23958240,-28382157,4423917,7889140,14000,9204616,8282346,922270,-16977370,-25259716,6712970,35095127,4079848,4965918,886070,344069,344069,0,2000000,7400000,148.8
2065,4,31,3,1,1,1,-1505207,-1505207,-1505207,-2805625,1300418,0,0,28813151,25653161,3159990,-4665197,-30318358,0,2805625,1300418,11912750,10612332,0,0,0,28223359,5800000,79
2067,1,31,3,2,4,1,27804960,27804960,24484960,6929000,17555960,3320000,0,26624781,25342711,1282070,26522890,1180179,7290000,361000,5228960,5400000,171040,12327000,12327000,0,0,9000000,172.47619047619
2068,3,31,2,6,5,1,24570111,24570111,22425111,9504589,12920522,2145000,0,48191487,45954657,2236830,22333281,-23621376,26340075,16835486,320522,519000,198478,12600000,12600000,0,21131651,5000000,18.2333333333333
2069,3,31,2,6,3,1,13345817,13345817,13177497,-1617367,14794864,168320,0,21332205,16051125,5281080,8064737,-7986388,5412000,7029367,14794864,18267552,3472688,0,0,0,2190000,870000,26.375
2071,5,31,3,7,3,1,48740000,48740000,3740000,-1043000,4783000,45000000,0,44386880,41617880,2769000,45971000,4353120,285000,1328000,-782000,0,782000,5565000,5565000,0,29916600,4500000,37.921568627451
2072,5,31,2,7,1,1,7852362,7852362,7852362,8465682,-613320,0,0,28236784,22549104,5687680,2164682,-20384422,12000000,3534318,-613320,0,613320,0,0,0,20350364,201593,90.3888888888889
2073,4,31,1,6,1,1,24182645,24182645,24182645,24221485,-38840,0,0,38175915,32306285,5869630,18313015,-13993270,47387000,23165515,-1598840,587700,2186540,1560000,1560000,0,19813300,924200,26.375
3001,3,33,2,3,1,2,52814928,52656561,44328651,40724436,3604215,8327910,158367,22026226,17975950,4050276,48764652,30788702,47915880,7191444,1192044,10668820,9476776,2412171,2412171,0,17732083,11453940,126.5
3002,3,33,3,3,4,1,97431668,97431668,97431668,33642548,63789120,0,0,68828158,30095024,38733134,58698534,28603510,36725000,3082452,42471120,58082520,15611400,21318000,21318000,0,15960800,47000000,126.5
3003,1,33,2,3,1,1,122175459,122175459,111159519,52138535,59020984,11015940,0,47954356,42717206,5237150,116938309,74221103,72402214,20263679,55327354,72892895,17565541,3693630,3745000,51370,107711573,66594000,126.5
3004,4,33,2,3,1,1,123256566,121438336,112793920,67201732,45592188,8644416,1818230,53755371,31701281,22054090,101202476,69501195,91089900,23888168,43899821,52383715,8483894,1692367,1692367,0,7080000,34397786,126.5
3006,3,33,3,2,3,1,38764756,35908267,32738037,14083234,18654803,3170230,2856489,39230970,31638752,7592218,31172538,-466214,14381000,297766,16454803,36629375,20174572,2200000,2200000,0,26315389,7865000,25.3636363636364
3007,3,33,3,8,2,1,107934835,94169090,85207200,24862513,60344687,8961890,13765745,65080699,44337451,20743248,87191587,42854136,26593000,1730487,55658263,82236806,26578543,4686424,4686424,0,19881075,46442177,190.416666666667
3008,3,33,3,8,2,1,103990944,103990944,103601634,-1111996,104713630,389310,0,41191950,35553320,5638630,98352314,62798994,10000,1121996,104713630,106200000,1486370,0,0,0,4766680,45125450,190.416666666667
3009,4,33,3,8,1,1,16607882,16607882,6575572,2332822,4242750,10032310,0,31687841,26091871,5595970,11011912,-15079959,7937000,5604178,4242750,18175000,13932250,0,0,0,22585191,9220000,190.416666666667
3010,3,33,3,8,2,1,25568958,18723338,12766738,-2953133,15719871,5956600,6845620,34004528,30084198,3920330,21648628,-8435570,6348300,9301433,4665144,16810435,12145291,11054727,11188727,134000,17577344,22800000,190.416666666667
3011,5,33,3,8,1,1,47663955,46711342,31133932,26795375,4338557,15577410,952613,33961446,28493430,5468016,42195939,13702509,47815061,21019686,3828557,33670102,29841545,510000,510000,0,73367557,82231800,190.416666666667
3012,4,33,3,8,1,1,68698689,68678689,56432309,139688,56292621,12246380,20000,35194140,24832280,10361860,58336829,33504549,705600,565912,55741092,73116902,17375810,551529,551529,0,27929023,37690000,186
3013,4,33,3,8,1,1,41160789,41110789,36563019,1497575,35065444,4547770,50000,32193420,23769550,8423870,32736919,8967369,3748800,2251225,32565444,50036600,17471156,2500000,2500000,0,18500000,5724800,186
3014,3,33,3,8,1,1,14260502,14110502,12181902,-817008,12998910,1928600,150000,10993800,8265100,2728700,11531802,3266702,528000,1345008,9982410,18344460,8362050,3016500,3016500,0,2000000,380000,186
3015,4,33,3,8,1,2,88419085,79079705,65890141,658163,65231978,13189564,9339380,39219437,35394417,3825020,84594065,49199648,3172920,2514757,63414094,87802443,24388349,1817884,1817884,0,44769302,42279800,186
3016,4,33,2,8,1,1,48183834,46388889,24717249,7237389,17479860,21671640,1794945,36738518,27131038,9607480,38576354,11445316,14778000,7540611,10713169,23390624,12677455,6766691,6766691,0,16650000,46166566,186
3018,3,33,3,8,1,1,-20021269,-26692852,-30792972,-29717465,-1075507,4100120,6671583,44528500,35553603,8974897,-28996166,-64549769,48552000,78269465,-13151093,24874832,38025925,12075586,12075586,0,137850000,49802400,186
3019,3,33,3,8,1,1,71061083,66392083,41626083,300913,41325170,24766000,4669000,42693013,27193013,15500000,55561083,28368070,1798000,1497087,36084120,66613930,30529810,5241050,5241050,0,4159100,24300000,186
3021,5,33,2,1,1,4,35143633,32633633,20794553,14523430,6271123,11839080,2510000,36059715,35207075,852640,34290993,-916082,15800000,1276570,4003123,5402027,1398904,2268000,2268000,0,14204720,6577424,35.8
3025,2,33,2,5,4,2,377068360,377068360,375683540,301358387,74325153,1384820,0,105911240,93627326,12283914,364784446,271157120,353441268,52082881,74325153,219028963,144703810,0,0,0,103294526,77777895,35.8
3026,5,33,3,1,1,5,31888912,31087289,16618579,-1702575,18321154,14468710,801623,20688950,17298200,3390750,28498162,11199962,5499225,7201800,17397154,28221219,10824065,924000,924000,0,17512566,4008300,86
3027,2,33,2,6,3,2,33762985,33462985,23679815,16512244,7167571,9783170,300000,22513501,20336981,2176520,31586465,11249484,39672970,23160726,5456071,27813060,22356989,1711500,1711500,0,732930,61880293,18.2333333333333
3028,4,33,2,6,2,1,10715216,10297270,-5535625,-11762541,6226916,15832895,417946,34342832,32541348,1801484,8913732,-23627616,65294638,77057179,5003858,6977369,1973511,1223058,1223058,0,31936868,35598111,18.2333333333333
3029,3,33,2,5,2,4,254056637,244736637,240814187,213821077,26993110,3922450,9320000,61762028,58476108,3285920,250770717,192294609,271125300,57304223,26993110,76488000,49494890,0,0,0,73422200,169995800,33.5
3040,3,33,3,6,1,1,46190333,44744303,43674643,38478393,5196250,1069660,1446030,82946274,71995254,10951020,35239313,-36755941,115483306,77004913,5171609,10831000,5659391,24641,24641,0,32004995,27152970,18.2333333333333
3041,4,33,2,6,1,1,18582646,18520197,8364417,-12562545,20926962,10155780,62449,26203581,24136091,2067490,16515156,-7620935,23058402,35620947,20853997,24700217,3846220,72965,72965,0,42982286,30145000,33.5
3042,5,33,2,6,1,1,-7381504,-8202495,-20702135,-23903285,3201150,12499640,820991,25358748,23007258,2351490,-9732994,-32740252,9394400,33297685,660150,1136500,476350,2541000,2541000,0,8947792,120000,33.5
3043,5,33,1,5,1,3,13300884,11330884,6913058,4520903,2392155,4417826,1970000,16519484,16073194,446290,12854594,-3218600,15652970,11132067,2392155,3679475,1287320,0,0,0,0,2046704,147
3044,5,33,2,8,1,1,22276045,19666954,-2381586,-14777228,12395642,22048540,2609091,20041484,18822184,1219300,21056745,2234561,2051920,16829148,11422350,16510657,5088307,973292,973292,0,1600000,32325180,147
3045,2,33,3,1,3,3,100049826,99449826,94006776,903241,93103535,5443050,600000,87095549,77627331,9468218,90581608,12954277,17472600,16569359,62927938,82125000,19197062,30175597,30175597,0,30317986,12211703,15.92
3046,4,33,2,4,1,1,74582578,70085710,53300250,8043618,45256632,16785460,4496868,52282765,40770035,11512730,63069848,22299813,17752637,9709019,43590885,52580865,8989980,1665747,1665747,0,39377123,89461314,143.333333333333
3047,4,33,3,5,1,2,80609299,80181618,65429058,9812273,55616785,14752560,427681,35178160,29538880,5639280,74970019,45431139,16743400,6931127,55616785,72824467,17207682,0,0,0,6000000,42025458,147
3049,2,33,3,4,2,1,69520414,68375608,61924459,-1057443,62981902,6451149,1144806,53968115,41178052,12790063,56730351,15552299,6063947,7121390,51981180,64949609,12968429,11000722,11000722,0,47295795,31413036,143.333333333333
3050,4,33,3,4,1,1,135618546,133970444,110516354,5227481,105288873,23454090,1648102,53790282,44830242,8960040,126658506,81828264,21075196,15847715,92067782,138579317,46511535,13221091,13426081,204990,35142639,72467410,143.333333333333
3053,3,33,2,6,2,1,-753555,-2270391,-3377615,-15432654,12055039,1107224,1516836,41478662,29821687,11656975,-12410530,-42232217,18444892,33877546,3978528,4422770,444242,8076511,8076511,0,26018918,2510794,18.2333333333333
3054,5,33,3,6,1,2,13789552,13739552,2913162,-2200088,5113250,10826390,50000,12987858,12864858,123000,13666552,801694,1743164,3943252,2509250,2840000,330750,2604000,2604000,0,5020790,0,18.2333333333333
3055,3,33,2,4,2,1,127441517,114029898,108043588,46727375,61316213,5986310,13411619,46033107,37889852,8143255,119298262,81408410,91061120,44333745,57977456,75088535,17111079,3338757,3338757,0,92186739,128511031,143.333333333333
3056,3,33,3,5,3,2,64049666,63397666,60414976,12822530,47592446,2982690,652000,53188920,38550470,14638450,49411216,10860746,16035200,3212670,32300886,38117119,5816233,15291560,15291560,0,39276798,26746936,147
3057,3,33,2,4,1,2,164837023,162380964,160394434,133727589,26666845,1986530,2456059,57606328,44491330,13114998,151722025,107230695,161976875,28249286,26596617,91354828,64758211,70228,70228,0,103204797,134835729,33.5
3058,5,33,2,4,1,1,36594760,29740731,13643381,113856,13529525,16097350,6854029,12593215,12204855,388360,36206400,24001545,4667600,4553744,4571715,5450500,878785,8957810,8957810,0,39100000,66577620,143.333333333333
3059,5,33,2,5,1,4,8401060,8401060,1817760,-4314590,6132350,6583300,0,30590017,29590017,1000000,7401060,-22188957,6025000,10339590,6132350,13500000,7367650,0,0,0,25665687,3962000,147
3060,5,33,1,5,1,1,11195269,9844645,3257685,-901851,4159536,6586960,1350624,14326660,11709540,2617120,8578149,-3131391,3827256,4729107,1285970,4361630,3075660,2873566,2873566,0,26630345,37200000,147
3061,4,33,2,1,1,2,-3573978,-3573978,-3573978,-9369483,5795505,0,0,38323670,32510550,5813120,-9387098,-41897648,3820000,13189483,5795505,26973825,21178320,0,0,0,12924862,610000,15.92
3062,5,33,3,4,1,1,85800620,21035070,3131732,104874,3026858,17903338,64765550,66209185,64863535,1345650,84454970,19591435,3941608,3836734,2615400,9811760,7196360,411458,411458,0,88817173,62630000,143.333333333333
3063,4,33,2,3,1,1,10991698,9396760,-4752090,-33334789,28582699,14148850,1594938,50080908,36004217,14076691,-3084993,-39089210,8102182,41436971,17208945,22505725,5296780,11373754,11593754,220000,200101653,191802803,143.333333333333
3064,5,33,2,4,4,2,18911455,18870229,8299219,6972540,1326679,10571010,41226,21302450,20667240,635210,18276245,-2390995,11402264,4429724,1313150,2514500,1201350,13529,13529,0,11888900,1794900,143.333333333333
3065,3,33,3,5,1,1,80768496,80768496,76768496,15094896,61673600,4000000,0,23056892,21104252,1952640,78815856,57711604,22680000,7585104,43298600,53250000,9951400,18375000,18375000,0,9304110,1100000,146.285714285714
3067,3,33,3,5,1,1,68756563,50685146,50385146,13738793,36646353,300000,18071417,176590783,51711623,124879160,-56122597,-107834220,31964200,18225407,38792554,47308074,8515520,-2146201,3356314,5502515,142823430,78671664,146.285714285714
3069,5,33,2,7,1,1,5155404,2586615,-5571215,-5327535,-243680,8157830,2568789,32256836,29350966,2905870,2249534,-27101432,10874000,16201535,-348680,568000,916680,105000,105000,0,42345080,29452000,37.921568627451
3070,5,33,2,5,1,1,53291482,33549422,13949422,14524352,-574930,19600000,19742060,9905037,9113317,791720,52499762,43386445,19798000,5273648,-574930,0,574930,0,0,0,0,24708331,146.285714285714
3071,4,33,3,5,1,1,107056547,90337978,66358038,11943145,54414893,23979940,16718569,27379202,23931771,3447431,103609116,79677345,19794000,7850855,52839893,65086097,12246204,1575000,1575000,0,19258500,45881484,146.285714285714
3072,2,33,3,5,4,1,75048174,56176611,42620871,20578653,22042218,13555740,18871563,61966766,51735328,10231438,64816736,13081408,48804619,28225966,21884718,57212122,35327404,157500,157500,0,17000000,66263689,146.285714285714
3073,3,33,3,5,3,1,44596132,40246631,34230901,4736550,29494351,6015730,4349501,67388257,58834332,8553925,36042207,-22792125,7259200,2522650,29199198,50764328,21565130,295153,295153,0,71989545,4743090,107.166666666667
3077,4,33,3,7,1,3,61804003,11694940,3040,-6332138,6335178,11691900,50109063,44078639,38309169,5769470,56034533,17725364,19105000,25437138,681790,1000000,318210,5653388,5653388,0,75493828,77762338,30.8888888888889
3078,2,33,1,7,2,1,81326243,80936243,80936243,81424143,-487900,0,390000,26431500,24185770,2245730,79080513,54894743,126608000,45183857,-487900,775000,1262900,0,0,0,12203000,60236200,30.8888888888889
3079,5,33,3,2,1,1,47025235,45996952,37066922,20511211,16555711,8930030,1028283,30326315,24830715,5495600,41529635,16698920,25075080,4563869,7450111,19896977,12446866,9105600,9105600,0,16627039,21306418,25.3636363636364
3081,5,33,2,8,1,1,61120280,2972326,-7118904,-7900466,781562,10091230,58147954,16563742,9818865,6744877,54375403,44556538,24814045,32714511,768770,3009700,2240930,12792,12792,0,26549945,17300000,146.285714285714
3086,5,33,2,5,1,2,22394424,22182524,11540524,7333675,4206849,10642000,211900,18319233,17710743,608490,21785934,4075191,9557600,2223925,-1628151,859000,2487151,5835000,5835000,0,0,10000000,107.166666666667
3087,3,33,2,6,1,1,7978384,7978384,7978384,5031834,2946550,0,0,34070012,30001532,4068480,3909904,-26091628,19249422,14217588,2946550,5050000,2103450,0,0,0,11792637,16366523,33.5
3089,3,33,3,2,3,1,48057650,48057650,44931920,15971470,28960450,3125730,0,40886651,33359150,7527501,40530149,7170999,16690000,718530,15586918,35566800,19979882,13373532,13373532,0,27500000,4690000,25.3636363636364
3090,4,33,3,5,1,2,44881501,43416504,41916484,11922944,29993540,1500020,1464997,33265323,29181943,4083380,40798121,11616178,20129460,8206516,28552318,46425480,17873162,1441222,1441222,0,37678922,26794318,147
3091,3,33,3,7,3,1,31103512,31103512,31103512,-5255000,36358512,0,0,82134879,47287519,34847360,-3743848,-51031367,0,5255000,36358512,39600000,3241488,0,0,0,95650682,7987900,105.090909090909
3092,3,33,3,7,1,1,68768888,66360626,57743997,12694700,45049297,8616629,2408262,31425319,26863470,4561849,64207039,37343569,13646400,951700,40024827,52271405,12246578,5024470,5024470,0,11796429,40510277,105.090909090909
3093,5,33,3,7,1,2,1176840,1176840,-2835000,-740200,-2094800,4011840,0,15104549,13749479,1355070,-178230,-13927709,-400000,340200,-2094800,0,2094800,0,0,0,12186189,3600000,105.090909090909
3094,4,33,3,7,1,1,119770203,113322503,104044583,57506485,46538098,9277920,6447700,45993500,33430678,12562822,107207381,73776703,71000000,13493515,-11000,0,11000,46549098,46563098,14000,3117817,14391088,30.8888888888889
3095,4,33,2,6,1,2,16962650,16962650,11969080,6956830,5012250,4993570,0,19473230,12061130,7412100,9550550,-2510580,28185900,21229070,4297250,12895520,8598270,715000,715000,0,9455829,473540,18.2333333333333
3096,4,33,3,5,1,2,82220296,20374891,8549871,-2116695,10666566,11825020,61845405,40688592,34071263,6617329,75602967,41531704,0,2116695,7451337,11772487,4321150,3215229,3215229,0,89511653,78950000,146.285714285714
