"fno_임가_번호","age_연령별","ara1_지역별","de2_전/겸업별","jong_업종별","de2_1_가구원수별","ffsize_임지규모별","FOI_임가소득","OI_경상소득","FONP_임가순소득","FMI_임업소득","EFMI_임업외소득","TI_이전소득","NOI_비경상소득","HE_가계지출","CE_소비지출","NLE_비소비지출","FODI_임가처분가능소득","FOES_임가경제잉여","FMGR_임업총수입","FMOC_임업경영비","SJI_겸업소득","SJR_겸업수입","SJE_겸업지출","NBI_사업외소득","NBR_사업외수입","NBE_사업외지출","PR_재산적수입","PE_재산적지출","capt_b_기초_자본(순재산)","capt_e_기말_자본(순재산)","a00011_연초보유","a00012_연말보유","wt21_가중치"
6241,3,36,3,6,2,1,40805685,39180685,38580685,-3885335,42466020,600000,1625000,42650220,36700770,5949450,34856235,-1844535,2071795,5957130,8783700,8851500,67800,33682320,33682320,0,3000000,3000000,117557000,112240500,1586600,1712700,29.75
6242,4,36,3,6,1,1,22666285,22666142,11652142,5083060,6569082,11014000,143,22330900,21464900,866000,21800285,335385,8764770,3681710,6569082,29753410,23184328,0,0,0,31600000,30000000,499894800,461700700,1611300,2820200,29.75
6243,4,36,3,6,2,1,22211370,21236370,13736370,1592130,12144240,7500000,975000,20209707,18409707,1800000,20411370,2001663,3186000,1593870,12144240,17942070,5797830,0,0,0,32300000,24000000,193830500,145716800,1235300,1608100,29.75
6244,4,36,2,7,1,1,105927548.1,103360663,90823293,48772858,42050435,12537370,2566885.1,33130175,24876245,8253930,97673618.1,72797373.1,65177400,16404542,9422396,12171370,2748974,32628039,32628039,0,16748389,4400000,91404389,117131950,1337800,1845250,39.469387755102
6245,3,36,3,6,1,1,53250460,41356670,36389850,-5041630,41431480,4966820,11893790,43751448,36252558,7498890,45751570,9499012,6986000,12027630,21011000,40058886,19047886,20420480,20420480,0,1600000,9031000,549661200,635826720,1488600,1730720,49.6
6246,3,36,3,6,1,1,91488130,90578130,85582130,84924670,657460,4996000,910000,23637290,20942290,2695000,88793130,67850840,106221700,21297030,657460,6643410,5985950,0,0,0,300000,28880000,282435000,346267700,1610600,1359000,49.6
6247,4,36,2,6,2,3,11928397,10953397,10353397,-8868333,19221730,600000,975000,43011432,41273322,1738110,10190287,-31083035,26103418,34971751,18971730,20080345,1108615,250000,250000,0,21500000,4300000,433208700,421911774,1291600,1509374,29.75
6248,5,36,2,8,1,1,13406469,12886469,3966469,569610,3396859,8920000,520000,7494792,7364792,130000,13276469,5911677,991250,421640,1236859,2326850,1089991,2160000,2160000,0,2000000,1200000,146639200,143188300,1284700,1650400,196.583333333333
6249,5,36,3,8,1,1,19203493,18399781,8439781,5196448,3243333,9960000,803712,22921770,22077330,844440,18359053,-3718277,6669000,1472552,583333,2586830,2003497,2660000,2660000,0,3000000,0,75398500,68175040,1197300,1804340,206.888888888889
6250,5,36,3,7,1,1,43284007,35690007,14429537,-4837880,19267417,21260470,7594000,28182677,24237617,3945060,39338947,15101330,4294200,9132080,1379677,11890960,10511283,17887740,18104740,217000,3000000,16813300,390297200,390179930,1685900,2169230,39.469387755102
6251,5,36,2,7,1,1,22002060,20702060,10002060,6977300,3024760,10700000,1300000,13652173,13652173,0,22002060,8349887,9690000,2712700,94760,515760,421000,2930000,2930000,0,3500000,6850000,178119900,175384500,1582700,1683000,39.469387755102
6252,5,36,3,7,2,1,28659790,26730200,16291200,3990500,12300700,10439000,1929590,27343860,24355090,2988770,25671020,1315930,5100000,1109500,8250700,8558700,308000,4050000,4050000,0,0,13000000,423853600,429600630,1048900,1820030,39.469387755102
6256,4,36,2,7,1,2,42016252.1809524,40909455.3809524,27665763.3809524,25850533.5238095,1815229.85714286,13243692,1106796.8,19245287.952381,16149643.1904762,3095644.76190476,38920607.4190476,22770964.2285714,32986838.6666667,7136305.14285714,657133.761904761,5077724.38095238,4420590.61904762,1158096.0952381,1158096.0952381,0,8177523.80952381,5402142.85714286,133838119.047619,125613400,0,1845300,68.1666666666667
6257,3,36,3,7,2,2,80415072.1809524,79438275.3809524,72872343.3809524,40073833.5238095,32798509.8571429,6565932,976796.8,39443997.9523809,36739393.1904762,2704604.76190476,77710467.4190476,40971074.2285714,50169238.6666667,10095405.1428571,1040413.76190476,5789054.38095238,4748640.61904762,31758096.0952381,31758096.0952381,0,9177523.80952381,10402142.8571429,415683061.904762,420557940,0,1967540,68.1666666666667
6258,5,36,3,1,1,2,35604347.4333333,25478040.4444444,17002729.3333333,1732634.66666667,15270094.6666667,8475311.11111111,10126306.9888889,28517805.5555556,26544307.7777778,1973497.77777778,33630849.6555556,7086541.87777779,4741066.11111111,3008431.44444444,14360551.2222222,16450396.5555556,2089845.33333333,909543.444444444,909543.444444444,0,23111111.1111111,30424222.2222222,271460222.222222,245627620,0,1701220,32.3636363636364
6261,4,36,2,7,1,1,83862832.1809524,81976035.3809524,73725543.3809524,66727133.5238095,6998409.85714286,8250492,1886796.8,40535639.9523809,36194995.1904762,4340644.76190476,79522187.4190476,43327192.2285714,74076838.6666667,7349705.14285714,3050313.76190476,7415804.38095238,4365490.61904762,3948096.0952381,3948096.0952381,0,23177523.8095238,86402142.8571429,440347219.047619,544582380,0,1369780,68.1666666666667
6264,4,36,2,7,5,1,71421252.1809524,67974455.3809524,64063963.3809524,38258483.5238095,25805479.8571429,3910492,3446796.8,35701257.9523809,31855613.1904762,3845644.76190476,67575607.4190476,35719994.2285714,47076838.6666667,8818355.14285714,2757383.76190476,7562824.38095238,4805440.61904762,23048096.0952381,23048096.0952381,0,8177523.80952381,5402142.85714286,145768619.047619,146519750,0,2067550,68.1666666666667
6265,5,36,3,7,1,1,75895757.1809524,64008960.3809524,54165948.3809524,36675393.5238095,17490554.8571429,9843012,11886796.8,48432937.9523809,46232523.1904762,2200414.76190476,73695342.4190476,27462819.2285714,45619088.6666667,8943695.14285714,2332458.76190476,7624824.38095238,5292365.61904762,15158096.0952381,15158096.0952381,0,8177523.80952381,10792142.8571429,177525719.047619,178960830,0,1325630,68.1666666666667
6267,4,36,1,7,1,1,158014712.180952,156712915.380952,152802423.380952,140307563.52381,12494859.8571429,3910492,1301796.8,38257622.9523809,34252458.1904762,4005164.76190476,154009547.419048,119757089.228571,157351838.666667,17044275.1428571,8686763.76190476,12905004.3809524,4218240.61904762,3808096.0952381,3808096.0952381,0,8177523.80952381,6775142.85714286,176615219.047619,284685410,0,1219310,44.2352941176471
6268,3,36,2,1,3,1,23609067.3,23313484.1666667,4007694.16666666,-2149667.16666667,6157361.33333333,19305790,295583.133333333,34882360.4666667,31285462.4666667,3596898,20012169.3,-11273293.1666667,24562332.4333333,26711999.6,4926587.73333333,18938640.3333333,14012052.6,1230773.6,1230773.6,0,9229454.8,2121724.06666667,140677374.133333,294349900,0,2227000,15.3076923076923
6269,4,36,2,1,1,1,20264215.3,18498832.1666667,11260332.1666667,-21267587.1666667,32527919.3333333,7238500,1765383.13333333,35668293.4666667,31429768.4666667,4238525,16025690.3,-15404078.1666667,25131502.4333333,46399089.6,30747145.7333333,46569033.3333333,15821887.6,1780773.6,1780773.6,0,3229454.8,10901724.0666667,418956974.133333,400686152,0,1575252,15.3076923076923
6271,2,36,3,7,2,1,208502035.180952,206290238.380952,196069986.380952,194077876.52381,1992109.85714286,10220252,2211796.8,18134575.952381,16284091.1904762,1850484.76190476,206651550.419048,190367459.228571,207294788.666667,13216912.1428571,834013.761904761,5406504.38095238,4572490.61904762,1158096.0952381,1158096.0952381,0,7177523.80952381,5402142.85714286,154015119.047619,311082570,0,1625570,68.1666666666667
6272,3,36,3,6,1,1,6346370.23809524,5275606.04761905,-2184184.42857142,-23025492.8095238,20841308.3809524,7459790.47619048,1070764.19047619,35887748.7619048,30092905.5238095,5794843.23809524,551527.000000007,-29541378.5238095,15674979.2857143,38700472.0952381,-1556405.14285714,21192688.1904762,22749093.3333333,22397713.5238095,22397713.5238095,0,5834815.85714286,12058891.4761905,76978650.6190476,152346940,0,1957440,29.75
6273,5,36,2,6,1,1,18734710.2380952,17533946.0476191,5790455.57142858,-2222661.8095238,8013117.38095238,11743490.4761905,1200764.19047619,40513778.7619048,37489349.5238095,3024429.23809524,15710281,-21779068.5238095,32009455.2857143,34232117.0952381,2175403.85714286,3155421.19047619,980017.333333333,5837713.52380952,5837713.52380952,0,15394027.8571429,20565456.4761905,521571546.904762,518881995,0,1514795,29.75
6275,3,36,2,6,1,1,20147323.5,16469769.5,13468170.75,-5097134.25,18565305,3001598.75,3677554,33445844,29596946.25,3848897.75,16298425.75,-13298520.5,60580743,65677877.25,-11995,1565618,1577613,18577300,21658000,3080700,3120000,10333084,205861700,174222010,0,1770110,17.6451612903226
6276,4,36,1,7,1,1,16799610.5058823,12397912.1176471,-5385314.23529412,1906151.35294117,-7291465.5882353,17783226.3529412,4401698.38823529,37075712.3235294,23922444.0294118,13153268.2941176,3646342.2117647,-20276101.8176471,18520186.7647059,16614035.4117647,-10335959.7647059,2259111.70588235,12595071.4705882,3044494.17647059,3075766.52941176,31272.3529411765,39193059.9117647,6607264.41176471,316385533.176471,298132430,0,1829630,39.469387755102
6278,4,36,2,1,1,1,85914302.3,85618719.1666666,82352929.1666666,76451582.8333333,5901346.33333333,3265790,295583.133333333,38597546.4666667,34671138.4666667,3926408,81987894.3,47316755.8333333,182022732.433333,105571149.6,4670572.73333333,18668640.3333333,13998067.6,1230773.6,1230773.6,0,5729454.8,1961724.06666667,306257374.133333,264333940,0,1742540,10.9
6280,1,36,2,1,3,1,39882241.3,39586658.1666667,36320868.1666667,360396.833333328,35960471.3333333,3265790,295583.133333333,45126260.4666667,39878202.4666667,5248058,34634183.3,-5244019.16666667,125379663.433333,125019266.6,27729697.7333333,41418640.3333333,13688942.6,8230773.6,8230773.6,0,5729454.8,41361724.0666667,189752774.133333,169482800,0,1649400,10.9
7001,3,37,2,6,2,2,91709311,91709311,91709311,86064871,5644440,0,0,34226277,30064667,4161610,87547701,57483034,151668126,65603255,5593940,9225300,3631360,50500,50500,0,0,73350000,1739017000,1609901702,1519000,1425702,29.75
7002,4,37,2,2,1,5,22570410,22570410,17770410,-6350030,24120440,4800000,0,20204670,17534670,2670000,19900410,2365740,5300000,11650030,24120440,68812000,44691560,0,0,0,0,15380000,899352500,881338100,1219300,1433500,21.1818181818182
7003,5,37,3,1,2,3,45033911,41783911,34731911,2968500,31763411,7052000,3250000,41994193,34044793,7949400,37084511,3039718,3142000,173500,31763411,40973000,9209589,0,0,0,18593547,30425542,520533300,511677800,1609300,1699000,42.4615384615385
7004,4,37,3,1,1,5,52264800,37864800,32035800,6845700,25190100,5829000,14400000,60903648,42616218,18287430,33977370,-8638848,10000000,3154300,25190100,72211260,47021160,0,0,0,21531000,20173300,784574360,739895060,1506000,2463600,42.4615384615385
7005,5,37,1,1,1,5,54377200,41507200,34227200,34293700,-66500,7280000,12870000,34523720,28660720,5863000,48514200,19853480,36000000,1706300,-66500,0,66500,0,0,0,14550000,5110000,81292600,65598700,1436400,2812000,42.4615384615385
7006,3,37,2,2,2,2,147117707,138667707,138667707,89321842,49345865,0,8450000,56835334,47084864,9750470,137367237,90282373,113805917,24484075,48745865,91042000,42296135,600000,600000,0,66600720,33521820,786368900,721743180,1291400,2067180,21.1818181818182
7009,4,37,2,8,1,1,-1645546,-2295546,-2295546,-792206,-1503340,0,650000,10099478,8436568,1662910,-3308456,-11745024,7436824,8229030,-1503340,490500,1993840,0,0,0,0,0,372871200,354614090,1017000,1985990,187.033333333333
7010,5,37,1,8,1,1,32594370,29630370,20031360,1066510,18964850,9599010,2964000,22355920,14645920,7710000,24884370,10238450,3744000,2677490,18964850,26466140,7501290,0,0,0,5000000,12540000,111218400,110283100,1415300,1440400,187.033333333333
7012,4,37,3,5,1,1,73952215,70554990,70554990,2566870,67988120,0,3397225,55282210,46426570,8855640,65096575,18670005,15034880,12468010,67988120,102545856,34557736,0,0,0,11660000,52780000,1190438200,1206935534,1317900,1593634,180.777777777778
7013,5,37,2,5,1,1,15806910,15806910,8966910,-5895050,14861960,6840000,0,57662638,57394438,268200,15538710,-41855728,10444000,16339050,14861960,19966970,5105010,0,0,0,0,9045000,332696200,321500225,1331600,1414925,108.578947368421
7014,5,37,3,5,1,1,34099170,32604170,22761170,707930,22053240,9843000,1495000,28684050,26996650,1687400,32411770,5415120,6450000,5742070,1753240,2138290,385050,20300000,20300000,0,3000000,2990000,190502200,183443800,1397200,1559400,108.578947368421
7016,5,37,3,1,1,2,-67286007,-69756007,-82092477,-19060168,-63032309,12336470,2470000,44708448,34649338,10059110,-77345117,-111994455,11600000,30660168,-63032309,12528410,75560719,0,0,0,207920304,74300500,930921200,933203976,1517300,1466876,32.3571428571429
7020,5,37,2,5,1,1,23390901,22740901,17575981,10448180,7127801,5164920,650000,17099500,14538500,2561000,20829901,6291401,31000000,20551820,7127801,18857720,11729919,0,0,0,0,42800000,1252380400,1275308115,1724600,1342915,163.083333333333
7021,5,37,2,4,1,1,6474370,6474370,-2525630,-2535050,9420,9000000,0,9497530,9350530,147000,6327370,-3023160,3650000,6185050,9420,120270,110850,0,0,0,3500000,0,288926700,279383150,1162800,1634450,163.033898305085
7023,4,37,2,4,1,2,17737260,17737260,17737260,23574780,-5837520,0,0,22368134,21122134,1246000,16491260,-4630874,75000000,51425220,-5837520,1029900,6867420,0,0,0,12500000,1630000,496341500,464921460,1771600,1296360,163.033898305085
7024,5,37,2,4,1,1,52440705,51530705,46285625,40667410,5618215,5245080,910000,23592216,23114956,477260,51963445,28848489,88900000,48232590,5618215,7565340,1947125,0,0,0,0,26022000,913567500,866675612,1397400,1719712,163.033898305085
7025,4,37,3,4,2,1,91913160,91913160,87473160,85416200,2056960,4440000,0,20083800,13843800,6240000,85673160,71829360,132500000,47083800,2056960,2667860,610900,0,0,0,0,130000000,933801200,1034452200,1290100,1540000,163.033898305085
7026,3,37,2,4,1,1,3261460,3261460,3261460,3564900,-303440,0,0,8171320,7099920,1071400,2190060,-4909860,20000000,16435100,-303440,15260,318700,0,0,0,5000000,170000,104879600,94310510,1533000,1458210,163.033898305085
7027,3,37,2,4,1,1,99984190,99984190,99984190,81543610,18440580,0,0,18919700,17103700,1816000,98168190,81064490,104000000,22456390,18440580,20349080,1908500,0,0,0,0,15000000,265360700,309900350,1726700,2064550,163.033898305085
7029,5,37,3,6,3,1,89130517,85774242,67300242,66203293,1096949,18474000,3356275,35238184,33090299,2147885,86982632,53892333,77590573,11387280,1096949,26563209,25466260,0,0,0,0,2580000,304763600,298518350,1488000,1417250,43.8181818181818
7030,5,37,2,6,1,1,20014720,18064720,2715840,2773600,-57760,15348880,1950000,12561270,11887270,674000,19340720,7453450,7590000,4816400,-57760,0,57760,0,0,0,0,0,124030900,119042500,1798700,1270400,43.8181818181818
7031,5,37,3,5,1,1,8126160,6761160,3161160,6742700,-3581540,3600000,1365000,7709916,7066916,643000,7483160,416244,10350000,3607300,-3581540,400000,3981540,0,0,0,0,4049000,172712350,168884450,1258200,1514950,108.578947368421
7032,5,37,3,6,1,1,11494020,10649020,5149020,3631820,1517200,5500000,845000,12101235,10759835,1341400,10152620,-607215,14250000,10618180,1517200,1635000,117800,0,0,0,0,3650000,241972700,250923460,1392300,1661760,43.8181818181818
7033,5,37,2,6,1,1,15836985,11806985,5866985,5911160,-44175,5940000,4030000,11067390,10854390,213000,15623985,4769595,17445000,11533840,-44175,0,44175,0,0,0,3000000,0,142534400,145742342,1111200,1678242,43.8181818181818
7036,4,37,2,5,1,1,13691060,12196060,12196060,11554600,641460,0,1495000,15424696,11676696,3748000,9943060,-1733636,17250000,5695400,-278540,0,278540,920000,920000,0,0,9000000,334492500,333522000,1613900,1426700,163.083333333333
7037,5,37,2,6,1,1,9918200,7578200,7578200,7589200,-11000,0,2340000,11838043,10996843,841200,9077000,-1919843,19581000,11991800,-11000,0,11000,0,0,0,1000000,30000,178618900,182951520,1452600,1896320,43.8181818181818
7039,3,37,3,6,1,1,16284560,15660560,9160560,9208060,-47500,6500000,624000,7907550,7042750,864800,15419760,8377010,18130000,8921940,-47500,0,47500,0,0,0,2000000,0,114561000,117250300,1530000,1434500,43.8181818181818
7040,5,37,3,4,2,1,23290300,22250300,6770300,4510300,2260000,15480000,1040000,14102800,13406800,696000,22594300,9187500,6200000,1689700,2260000,2592000,332000,0,0,0,2000000,1880000,178686300,172900200,1731600,1724700,163.033898305085
7042,5,37,2,4,2,1,8053925,7728925,1728925,1088700,640225,6000000,325000,20668580,17869180,2799400,5254525,-12614655,2689600,1600900,520225,3611500,3091275,120000,120000,0,3000000,3800000,544651300,532776982,1356900,1300282,163.033898305085
7043,5,37,2,4,1,1,16469910,16469910,9501190,-365000,9866190,6968720,0,26144188,24179738,1964450,14505460,-9674278,300000,665000,-1586810,150000,1736810,11453000,11453000,0,9195700,12910000,252124000,222587467,1402700,1545167,163.033898305085
7045,3,37,2,4,2,2,79094550,79094550,75494550,23469150,52025400,3600000,0,38071572,32498572,5573000,73521550,41022978,27000000,3530850,52025400,55000000,2974600,0,0,0,10000000,47880000,316955400,338502082,1297200,2227782,163.033898305085
7046,4,37,3,4,2,2,21540711,20370711,9607211,10177116,-569905,10763500,1170000,61447301,55668871,5778430,15762281,-39906590,34390336,24213220,-6069905,1073385,7143290,5500000,5500000,0,5000000,26110000,1156393200,1147470030,1159000,1807530,163.033898305085
7047,4,37,2,4,1,1,17675314,17675314,13115314,15191612,-2076298,4560000,0,39570430,37702470,1867960,15807354,-21895116,22749062,7557450,-2076298,0,2076298,0,0,0,8000000,2400000,226545900,211375310,1685700,1427410,163.033898305085
7048,5,37,3,4,1,1,20949911,20949911,17477911,18106031,-628120,3472000,0,2664830,2664830,0,20949911,18285081,24339790,6233759,-628120,564000,1192120,0,0,0,600000,370000,366810700,350032750,1151300,1523550,163.033898305085
7049,5,37,2,4,1,1,22261727,22261727,18421727,11128000,7293727,3840000,0,32226420,28449200,3777220,18484507,-9964693,19000000,7872000,7293727,11000000,3706273,0,0,0,14000000,41300000,355893400,337565800,1341900,1477500,163.033898305085
7050,4,37,3,4,1,1,100306679.6,85923335,79719335,18557618,61161717,6204000,14383344.6,53561975,45658470,7903505,92403174.6,46744704.6,25717913,7160295,60297717,69293506,8995789,864000,864000,0,88137900,14970000,1070180100,973025980,1456300,1392980,163.033898305085
7051,4,37,2,4,3,1,32988763,32988763,28849983,12453290,16396693,4138780,0,17103654,15487684,1615970,31372793,15885109,15185090,2731800,16396693,18678595,2281902,0,0,0,4000000,15751138,715766562,714098990,1494600,1507290,163.033898305085
