"지역","업종구분","경영형태","경영주 성별","연령","종사 기간별","전겸업 여부","겸업 주 업종","산림 소유 여부","산림 규모별","산림 임차 여부","임차한 산림 면적","재배장 면적 노지재배지_본인 소유","재배장 면적 노지재배지_임차","재배장 면적 시설재배사_본인 소유","재배장 면적  시설재배사_임차","재배장 면적 시설(톱밥) 재배사_본인 소유","재배장 면적 시설(톱밥) 재배사_임차","표고버섯 평균 재배본수","톱밥배지 표고 재배 전향 의향 여부","톱밥배지 표고 재배형태","톱밥배지 평균 중량","톱밥배지 수량","가구 총 수입","임업 총 수입","생표고_생산량","생표고_생산량_없음","생표고_생산량_포전판매","생표고 판매량_원물","생표고 판매량_원물_없음","생표고 판매량_원물_포전판매","생표고 판매량_가공","생표고 판매량_가공_없음","생표고 판매량_가공_포전판매","생표고 판매 수입_원물","생표고 판매 수입_원물_없음","생표고 판매 수입_원물_포전판매","생표고 판매 수입_가공","생표고 판매 수입_가공_없음","생표고 판매 수입_가공_포전판매","건표고_생산량","건표고_생산량_없음","건표고_생산량_포전판매","건표고 판매량_원물","건표고 판매량_원물_없음","건표고 판매량_원물_포전판매","건표고 판매량_가공","건표고 판매량_가공_없음","건표고 판매량_가공_포전판매","건표고 판매 수입_원물","건표고 판매 수입_원물_없음","건표고 판매 수입_원물_포전판매","건표고 판매 수입_가공","건표고 판매 수입_가공_없음","건표고 판매 수입_가공_포전판매","톱밥배지_생산량","톱밥배지_생산량_없음","톱밥배지_생산량_포전판매","톱밥배지 판매량_원물","톱밥배지 판매량_원물_없음","톱밥배지 판매량_원물_포전판매","톱밥배지 판매량_가공","톱밥배지 판매량_가공_없음","톱밥배지 판매량_가공_포전판매","톱밥배지 판매 수입_원물","톱밥배지 판매 수입_원물_없음","톱밥배지 판매 수입_원물_포전판매","톱밥배지 판매 수입_가공","톱밥배지 판매 수입_가공_없음","톱밥배지 판매 수입_가공_포전판매","가장 많이 판매한 가공품 1","가장 많이 판매한 가공품 2","가장 많이 판매한 가공품 3","작년 생산한 임산물 중 재고여부","작년 생산한 임산물 재고량","주요 판매처 비율_농협","주요 판매처 비율_산림조합","주요 판매처 비율_수집상","주요 판매처 비율_가공업체","주요 판매처 비율_도소매상","주요 판매처 비율_직거래","주요 판매처 비율_기타","직거래 임산물 판매방법_전화 주문","직거래 임산물 판매방법_인터넷 주문","직거래 임산물 판매방법_온라인 판매_기타","직거래 임산물 판매방법_온라인 판매_기타항목","직거래 임산물 판매방법_직접 판매","직거래 임산물 판매방법_임산물 축제","직거래 임산물 판매방법_오프라인 판매_기타","직거래 임산물 판매방법_오프라인 판매_기타항목","코로나 온라인 판매량","작년 판매대금 결제방법_1개월 이내 현금","작년 판매대금 결제방법_후불(어음 또는 1개월 이후 현금)","작년 판매대금 결제방법_선도금","작년 판매대금 결제방법_기타","생표고 평균 저장개월","폐골목 처리 방법","투입비용_표고지목 구입비(원목)/톱밥배지 구입비(톱밥)","투입비용_종균비","투입비용_기타재료비","투입비용_수도광열비","투입비용_임차료","투입비용_수선비","투입비용_인건비","투입비용_기타","보유시설 및 장비_건조기","보유시설 및 장비_기계톱","보유시설 및 장비_저온 저장고","보유시설 및 장비_드릴","보유시설 및 장비_천공기","보유시설 및 장비_자동 접종기","보유시설 및 장비_종균 성형기","보유시설 및 장비_소형 화물차","보유시설 및 장비_경운기","보유시설 및 장비_양수기","보유시설 및 장비_예취기","보유시설 및 장비_기타","총 인원 수-고용남성(男)","총 인원 수-고용여성(女)","총 인원 수-자가남성(男)","총 인원 수-자가여성(女)","1인당 평균 작업 일 수-고용남성(男)","1인당 평균 작업 일 수-고용여성(女)","1인당 평균 작업 일 수-자가남성(男)","1인당 평균 작업 일 수-자가여성(女)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-고용남성(男)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-고용여성(女)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-자가남성(男)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-자가여성(女)","고용노동력 확보지역","작년 생산비 조달 방법_자부담","작년 생산비 조달 방법_정부 보조","작년 생산비 조달 방법_정부 융자","작년 생산비 조달 방법_금융기관 융자","작년 생산비 조달 방법_수집상 선도금","작년 생산비 조달 방법_기타","버섯 재배업 전망","버섯 재배업 전망이유_긍정","버섯 재배업 전망이유_부정","3년간 생산량 변화","3년간 소득 변화","버섯 재배업 재배계획","버섯 재배 늘리려는 이유","버섯 재배 줄이려는 이유","버섯 재배업 애로사항","버섯 재배업 개선 필요 사항","가장 시급한 산림정책","공식 인증 여부","받은 공식인증_친환경 인증","받은 공식인증_지리적 표시제","받은 공식인증_GAP(추진이력제)","받은 공식인증_품질 인증","받은 공식인증_기타","사업 정보 획득 경로","임업경영체 등록여부","임업관련 지원금 수혜여부_산림경영기반조성(숲가꾸기 및 임도시설)","임업관련 지원금 수혜여부_산림경영기반조성(전문임업인기반조성)","임업관련 지원금 수혜여부_산양삼 생산","임업관련 지원금 수혜여부_귀산촌인 창업 및 주택구입 지원","임업관련 지원금 수혜여부_단기산림소득지원","임업관련 지원금 수혜여부_단기산림소득지원 관련 보조수반 융자사업","임업관련 지원금 수혜여부_조림목 묘목 생산","임업관련 지원금 수혜여부_목재이용활성화 지원","임업관련 지원금 수혜여부_임업인경영자금 지원","임업관련 지원금 수혜여부_임업인 재해복구 긴급지원","임업관련 지원금 수혜여부_산림소득 유통분야 공모사업","임업관련 지원금 수혜여부_임산물 수출지원","임업관련 지원금 수혜여부_임산물 판로지원 사업","임업관련 지원금 수혜여부_없음","산림청에 바라는 점","산림청에 바라는 점_없음","가중치"
15,3,1,2,5,5,1,,2,,2,0,0,0,1322,0,,,5000,2,,,,1200,300,1100,,,800,,,,1,,800,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,100,0,0,0,0,0,,,,,,,,,,100,0,0,0,3,2,680,500,10,0,10,10,30,0,1,2,3,4,,,,8,9,,,,1,0,1,1,3,0,60,60,100,0,0,0,4,40,60,0,0,0,0,4,,1,3,3,2,,,3,3,3,1,,,,4,,3,2,,,,,,,,,,,,,,9998,98,9998,6.58824
15,3,2,1,5,3,2,1,2,,2,0,0,6000,0,0,,,8000,2,,,,8500,5000,1500,,,1500,,,,1,,1200,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,80,20,0,0,0,0,,80,20,0,,,100,0,0,0,2,3,1100,30,20,200,0,0,400,0,1,2,3,4,,,,8,9,,,,3,6,1,1,3,5,180,150,100,80,0,0,1,50,0,0,50,0,0,4,,4,3,3,2,,,3,5,5,1,1,,,,,9,1,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,2,1,5,4,2,1,2,,2,0,0,0,4300,0,,,5000,2,,,,5000,900,830,,,830,,,0,,,900,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,50,0,0,,50,0,0,,5,100,0,0,0,2,3,250,285,50,100,0,5,85,0,1,2,3,4,,,,8,9,,,,1,1,1,1,2,2,150,130,100,80,0,0,1,100,0,0,0,0,0,5,,4,3,3,3,,1,3,2,5,2,,,,,,10,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,3,1,3,1,3,1,2,,2,0,0,0,0,1980,,,5000,2,,,,2000,1200,1720,,,1715,,,,1,,1200,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,4,0,0,15,50,50,0,0,0,,2,,4,,,,,9,10,,,0,0,1,0,0,0,120,0,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,3,,1,3,2,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,3,1,3,4,3,5,1,4,2,0,0,0,0,2310,,,3000,2,,,,4000,800,1350,,,1350,,,,1,,800,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,1,3,450,22,10,15,50,10,0,0,,2,3,4,,,,8,,,,,0,0,1,0,0,0,140,0,0,0,0,0,,100,0,0,0,0,0,5,,6,3,3,3,,1,2,3,2,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,3,1,4,2,3,1,2,,2,0,0,0,1000,0,,,5000,2,,,,5000,400,350,,,350,,,0,,,400,,,0,,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,80,0,0,,20,0,0,,5,100,0,0,0,2,3,0,0,5,50,0,0,0,0,1,2,3,4,,,,8,,,,,0,0,1,1,0,0,90,90,0,0,0,0,,100,0,0,0,0,0,3,,,3,3,3,,1,3,5,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,3,1,4,2,3,1,2,,2,0,0,0,990,0,,,3000,2,,,,3000,800,1160,,,1150,,,,1,,800,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,1,0,0,25,15,0,0,0,0,,2,3,4,,,,,9,,,,0,0,1,0,0,0,150,0,0,0,0,0,,100,0,0,0,0,0,5,,6,3,3,3,,1,2,5,3,2,,,,,,3,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,3,1,4,3,3,1,2,,2,0,0,0,0,2970,,,5000,2,,,,2650,550,700,,,690,,,,1,,550,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,4,1200,155,10,500,140,0,630,0,,2,3,4,,,,,,,,,2,2,1,0,6,6,150,0,200,100,0,0,1,100,0,0,0,0,0,4,,4,3,3,2,,,3,6,3,2,,,,,,2,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,3,1,4,3,3,1,2,,2,0,0,0,2640,0,,,5800,2,,,,3000,1400,2050,,,2000,,,,1,,1400,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,4,0,0,20,50,0,0,0,0,,2,,4,,,,,,10,,,0,0,1,1,0,0,100,150,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,3,,7,3,1,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,3,1,4,3,3,3,2,,2,0,0,0,0,1980,,,6000,2,,,,2900,1900,2730,,,2715,,,,1,,1900,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,4,1440,120,150,40,110,0,0,0,,2,3,4,5,,,,9,10,,,0,0,1,0,0,0,150,0,0,0,0,0,,100,0,0,0,0,0,4,,6,3,3,4,,1,3,6,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,99,,19.24138
15,3,3,1,5,1,3,1,2,,2,0,0,0,1700,0,,,5000,2,,,,2500,400,450,,,450,,,0,,,400,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,2,3,50,6,2,70,0,0,5,0,1,2,3,4,,,,8,9,,,,0,0,1,1,0,0,30,60,0,0,0,0,,100,0,0,0,0,0,4,,3,3,3,2,,,1,5,5,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,3,1,5,5,3,1,2,,2,0,0,0,1188,0,,,700,2,,,,1000,400,500,,,400,,,,1,,400,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,60,10,0,30,0,0,,,,,,,,,,100,0,0,0,2,2,0,0,0,0,0,0,0,0,1,2,3,4,,,,,9,,,,0,0,1,1,0,0,60,60,0,0,0,0,,50,50,0,0,0,0,4,,3,3,3,2,,,3,5,3,1,,,,4,,7,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,3,1,5,5,3,1,2,,2,0,0,0,1952,0,,,900,2,,,,1500,500,550,,,500,,,,1,,500,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,100,0,0,0,0,0,,,,,,,,,,100,0,0,0,3,1,0,0,0,0,0,0,0,0,1,2,3,4,,,,8,9,,,,0,0,1,1,0,0,60,60,0,0,0,0,,50,50,0,0,0,0,4,,4,3,3,3,,4,3,5,6,1,,,,4,,7,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,3,1,5,5,3,1,2,,2,0,0,0,2644,0,,,11000,2,,,,5000,3000,15000,,,14000,,,,1,,1600,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,50,10,0,30,10,0,0,0,0,,100,0,0,,,100,0,0,0,3,2,780,600,15,0,0,10,200,0,1,2,3,4,,,,8,9,,,,1,1,1,1,13,7,60,60,130,70,0,0,1,38,62,0,0,0,0,4,,1,3,3,2,,,2,5,2,2,,,,,,4,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,3,2,5,5,3,1,2,,2,0,0,0,991,0,,,5500,2,,,,1000,500,500,,,400,,,,1,,500,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,100,0,0,0,0,0,,,,,,,,,,100,0,0,0,2,2,780,600,10,0,0,10,60,0,1,2,3,4,,,,,9,,,,1,0,1,1,6,0,60,60,60,0,0,0,1,50,50,0,0,0,0,4,,4,3,3,2,,,2,3,4,1,,,,4,,2,2,,,,,,,,,,,,,,9998,98,9998,19.24138
16,1,1,1,3,2,1,,2,,2,0,3300,0,0,0,,,4000,2,,,,5000,5000,400,,,400,,,,1,,600,,,,1,,690,,,670,,,3,,,2500,,,15,,,,,,,,,,,,,,,,,,1,,,2,,90,0,0,0,10,0,0,,,,,,,,,,100,0,0,0,2,4,1000,230,50,15,0,0,400,0,1,2,3,4,5,,,8,9,,,,4,3,1,1,4,7,150,150,110,60,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,2,6,5,2,,,,,,2,2,,,,,,,,,,,,,,9998,98,9998,7.66667
16,1,1,1,3,2,1,,2,,2,0,6600,0,0,0,,,35000,2,,,,15000,15000,1700,,,1700,,,0,,,2600,,,0,,,1900,,,1700,,,200,,,6700,,,1100,,,,,,,,,,,,,,,,,,1,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,2,4,20000,0,3000,480,0,1500,5000,0,1,2,3,4,5,,,8,9,,,,2,2,1,1,30,250,300,300,150,80,0,0,1,50,0,0,50,0,0,3,,,2,2,2,,,2,2,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,7.66667
16,1,2,1,3,2,2,5,2,,2,0,1210,0,0,2117,,,8000,2,,,,4000,3000,500,,,500,,,,1,,500,,,,1,,300,,,300,,,,1,,1000,,,,1,,,,,,,,,,,,,,,,,,,,2,,35,0,50,0,0,15,0,100,0,0,,0,0,0,,3,100,0,0,0,2,3,0,240,10,120,40,0,300,250,1,2,3,4,,,,8,,,,,2,2,1,1,9,5,80,50,125,70,0,0,1,100,0,0,0,0,0,4,,1,2,2,3,,1,2,5,2,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,2,1,3,2,2,6,2,,2,0,0,5989,0,0,,,13000,2,,,,2000,1200,300,,,30,,,,1,,300,,,,1,,300,,,250,,,50,,,740,,,160,,,,,,,,,,,,,,,,,,2,,,2,,30,0,0,0,50,20,0,90,0,0,,10,0,0,,3,100,0,0,0,2,4,1500,240,20,150,50,0,296,0,1,2,3,4,,,,8,,,,,1,3,1,1,8,8,70,40,130,80,0,0,1,65,35,0,0,0,0,4,,4,3,3,2,,,3,2,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,2,1,4,3,2,1,1,1,2,0,0,3300,990,660,,,30000,2,,,,8065.9621,3046.6821,500,,,50,,,,1,,500,,,,1,,400,,,350,,,50,,,105,,,50,,,,,,,,,,,,,,,,,,2,,,2,,50,0,0,0,0,50,0,50,0,0,,50,0,0,,3,100,0,0,0,2,3,0,0,30,180,50,50,0,0,1,2,3,4,5,,,8,,,,,0,0,1,3,0,0,60,40,0,0,0,0,,100,0,0,0,0,0,4,,1,3,3,3,,1,1,2,5,2,,,,,,2,1,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,2,1,4,3,2,5,2,,2,0,0,3025,3025,0,,,13000,2,,,,5944.8544,3855.6544,1000,,,1000,,,,1,,1000,,,,1,,350,,,250,,,100,,,800,,,300,,,,,,,,,,,,,,,,,,3,2,,2,,25,0,0,0,0,75,0,50,0,0,,50,0,0,,4,100,0,0,0,2,2,1000,254,30,150,0,10,204,0,1,2,3,4,,,,8,,,,,1,3,1,1,6,6,70,45,130,70,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,1,5,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,2,1,4,4,2,1,1,1,2,0,6080,0,1512,0,,,14000,2,,,,4000,2000,700,,,700,,,,1,,700,,,,1,,300,,,270,,,30,,,1000,,,100,,,,,,,,,,,,,,,,,,3,2,,2,,50,0,0,0,20,30,0,70,0,0,,30,0,0,,3,100,0,0,0,2,3,900,160,10,100,0,10,128,0,1,2,3,4,,,,8,,,,,0,2,1,1,0,8,80,50,0,80,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,1,2,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,2,1,4,4,2,5,1,3,2,0,1361,0,2247,0,,,10000,2,,,,5000,4000,1500,,,1500,,,,1,,1500,,,,1,,570,,,550,,,20,,,500,,,260,,,,,,,,,,,,,,,,,,2,,,2,,38,0,0,0,0,62,0,20,0,0,,80,0,0,,3,100,0,0,0,2,2,1040,280,30,200,0,30,222,0,1,2,3,4,5,,,8,,,,,1,3,1,1,6,6,100,40,130,80,0,0,1,100,0,0,0,0,0,4,,1,2,2,2,,,1,2,5,2,,,,,,2,1,,,,,,,,,,,,,,9998,662,,14.22222
16,1,2,1,4,5,2,5,1,2,2,0,0,3025,3025,0,,,20000,2,,,,6500,5800,2500,,,2500,,,,1,,3000,,,,1,,600,,,580,,,20,,,2000,,,260,,,,,,,,,,,,,,,,,,2,,,2,,40,0,0,0,0,60,0,20,0,0,,80,0,0,,3,100,0,0,0,2,2,1560,252,40,200,0,50,314,0,1,2,3,4,,,,8,,,,,1,4,1,1,8,11,100,50,130,80,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,1,2,6,2,,,,,,2,1,,,,,,,,,,,,,,9998,662,,14.22222
16,1,3,1,3,3,3,1,2,,2,0,1058,0,0,0,,,11000,2,,,,3000,1100,500,,,500,,,,1,,500,,,,1,,200,,,200,,,,1,,600,,,,1,,,,,,,,,,,,,,,,,,,,2,,45,0,40,0,0,15,0,100,0,0,,0,0,0,,4,100,0,0,0,2,3,0,0,1,50,0,0,0,0,1,,3,,,,,8,,,,,0,0,1,1,0,0,30,10,0,0,0,0,,100,0,0,0,0,0,4,,1,3,3,3,,1,2,5,2,2,,,,,,3,2,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,3,1,4,1,3,5,2,,2,0,1815,0,0,0,,,3500,2,,,,3593.2121,2448.6861,100,,,100,,,,1,,100,,,,1,,170,,,170,,,,1,,400,,,,1,,,,,,,,,,,,,,,,,,,,2,,50,0,0,0,0,50,0,50,0,0,,50,0,0,,3,100,0,0,0,2,3,0,0,1,40,0,0,0,0,1,2,3,,,,,8,,,,,0,0,1,1,0,0,15,15,0,0,0,0,,100,0,0,0,0,0,4,,1,2,2,3,,1,1,5,2,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,3,1,4,1,3,5,2,,2,0,907,0,0,0,,,3500,2,,,,3436.085,2472.66,100,,,100,,,,1,,100,,,,1,,200,,,200,,,,1,,600,,,,1,,,,,,,,,,,,,,,,,,,,2,,40,0,0,0,0,60,0,100,0,0,,0,0,0,,3,100,0,0,0,2,3,0,0,1,50,0,0,0,0,1,2,3,,,,,8,,,,,0,0,1,1,0,0,20,20,0,0,0,0,,100,0,0,0,0,0,3,,,2,2,3,,1,1,5,2,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,3,1,4,1,3,5,2,,2,0,907,0,0,0,,,3500,2,,,,6586.53,2657.3,200,,,200,,,,1,,200,,,,1,,150,,,150,,,,1,,400,,,,1,,,,,,,,,,,,,,,,,,,,2,,40,0,0,0,0,60,0,70,0,0,,30,0,0,,2,100,0,0,0,2,3,0,0,1,40,0,0,0,0,1,2,3,,,,,8,,,,,0,0,1,1,0,0,20,20,0,0,0,0,,100,0,0,0,0,0,3,,,2,2,3,,3,1,5,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,3,1,4,2,3,5,1,1,2,0,3300,0,0,0,,,4000,2,,,,2100,0,450,,,450,,,,1,,675,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,2,4,0,10,0,0,0,0,0,0,,2,,,5,,,,,,,,0,0,1,0,0,0,150,0,0,0,0,0,,100,0,0,0,0,0,3,,,3,3,2,,,3,4,6,2,,,,,,2,2,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,3,1,5,2,3,5,1,3,2,0,330,0,0,8,,,500,2,,,,6000,150,140,,,10,,,,,1,20,,,,1,,27,,,20,,,,,1,125,,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,80,0,0,,20,0,0,,3,100,0,0,0,3,3,0,0,0,10,0,0,0,0,1,2,3,4,5,,,,9,,,,0,0,1,1,0,0,30,10,0,0,0,0,,100,0,0,0,0,0,3,,,2,2,2,,,2,3,2,2,,,,,,6,1,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,3,2,3,2,3,6,1,2,2,0,99,0,0,0,,,50,2,,,,5000,20,12,,,0,,,0,,,0,,,0,,,3,,,3,,,,1,,20,,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,1,3,0,0,0,3,0,0,0,0,1,2,3,4,5,,,8,9,,,,0,0,1,0,0,0,5,5,0,0,0,0,,100,0,0,0,0,0,3,,,3,3,2,,,3,2,5,2,,,,,,10,1,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,3,2,4,2,3,5,1,2,2,0,1650,0,0,0,,,3000,2,,,,1800,1800,220,,,200,,,,1,,330,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,2,4,80,10,0,0,0,0,0,0,,2,3,,5,,,,,,,,0,0,1,1,0,0,90,60,0,0,0,0,,100,0,0,0,0,0,3,,,2,2,2,,,1,4,1,2,,,,,,10,2,,,,,,,,,,,,,,9998,98,9998,14.22222
16,1,3,2,5,2,3,5,1,4,2,0,165,0,0,0,,,150,2,,,,4000,100,72,,,10,,,,,1,15,,,,1,,13,,,12,,,,,1,85,,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,80,0,0,,20,0,0,,3,100,0,0,0,1,3,0,0,5,5,0,0,0,0,1,2,3,4,5,,,8,9,,,,0,0,1,1,0,0,10,10,0,0,0,0,,100,0,0,0,0,0,3,,,2,2,2,,,3,2,3,2,,,,,,7,1,,,,,,,,,,10,,,,,98,9998,14.22222
16,2,1,1,3,2,1,,1,1,2,0,,,,,7260,0,,,1,1,26000,13460.115,11077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,,,30000,,,5000,,,18000,,,2000,,,1,,,2,,80,0,0,0,0,20,0,0,0,0,,100,0,0,,,100,0,0,0,2,,7500,0,2500,1000,0,1500,3000,0,1,2,3,4,5,,,8,,,,,2,3,1,1,10,120,250,250,100,80,0,0,1,60,20,20,0,0,0,3,,,2,2,2,,,2,2,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,7.66667
16,2,1,1,3,2,1,,2,,2,0,,,,,3300,6600,,,3,3,270000,57297.8,57207.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189000,,,189000,,,,1,,60000,,,,1,,,,,2,,65,0,30,0,0,5,0,0,0,0,,100,0,0,,,100,0,0,0,2,,8640,1200,8500,8000,600,1300,13000,0,,,3,,,6,,8,,,,9997,4,3,1,0,30,30,30,0,100,100,0,0,4,100,0,0,0,0,0,4,,1,2,2,2,,,2,5,2,1,1,,,,,1,2,,,,,,,,,,,,,,9998,98,9998,7.66667
16,2,1,1,3,2,1,,2,,2,0,,,,,6600,0,,,1,1,5000,3416.7,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,5000,,,0,,,3000,,,0,,,,,,2,,50,0,0,0,0,50,0,0,0,0,,100,0,0,,,100,0,0,0,2,,1100,0,500,300,0,500,480,0,1,2,3,4,5,6,7,8,9,,,,2,2,2,2,5,25,100,100,150,66,0,0,1,50,0,0,50,0,0,3,,,2,2,2,,,3,6,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,7.66667
16,2,2,1,3,1,2,1,2,,2,0,,,,,6600,0,,,1,1,3400,10202.6,4285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9200,,,9200,,,0,,,5500,,,0,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,2,,750,0,500,200,0,500,800,0,1,2,3,4,,,,8,9,,,,2,2,1,1,10,25,90,90,150,100,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,2,6,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,14.22222
16,2,2,1,3,2,2,1,1,2,2,0,,,,,990,0,,,1,1,5000,1649.241,1552.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,,,2500,,,0,,,2500,,,0,,,,,,2,,50,0,0,0,0,0,50,,,,,,,,,,100,0,0,0,2,,1100,0,300,200,0,100,500,0,1,2,3,4,5,6,,8,9,,,,2,2,1,40,3,30,100,40,90,70,0,0,1,50,0,0,50,0,0,3,,,2,2,2,,,2,6,4,2,,,,,,10,2,,,,,,,,,,,,,,9998,98,9998,14.22222
16,3,1,1,3,1,1,,2,,2,0,0,0,1983,0,,,7000,2,,,,1870,1870,1350,,,1350,,,,1,,1350,,,,1,,164,,,120,,,25,,,420,,,100,,,,,,,,,,,,,,,,,,2,,,2,,30,0,0,0,0,70,0,0,0,0,,100,0,0,,,100,0,0,0,2,1,860,150,15,20,0,0,500,0,1,2,3,4,,,,,,,,,2,3,1,1,10,9,110,90,160,80,0,0,1,90,10,0,0,0,0,4,,3,1,2,2,,,1,3,9997,2,,,,,,9,2,,,,,,,,,,,,,,9998,533,,7.66667
16,3,2,1,1,1,2,5,2,,2,0,840,0,240,0,,,4500,2,,,,4000,2400,1300,,,1300,,,,1,,1300,,,,1,,306,,,286,,,20,,,1000,,,100,,,,,,,,,,,,,,,,,,2,,,2,,20,0,0,0,0,80,0,0,0,0,,100,0,0,,,100,0,0,0,2,2,0,0,50,30,0,0,100,0,1,2,3,4,,,,,,,,,2,0,1,1,7,0,120,30,70,0,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,3,3,2,2,,,,,,6,2,,,,,,,,,,,,,,9998,751,,14.22222
