"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
4,0,0,0,0,0,0,459000,0,0,0,0,38,2,254057,2,0.92,0.8,0.12,0,0,0.92,0.8,0.12,0,0,0,0,0,0,0,0.92,0.8,0.12,0,0,0.92,0.8,0.12,0,0,0,0,0,0,0,24,2,326.086956521739,498913.043478261,0,498913.043478261,0,0,0,0,0,0,498913.043478261,0,0,0,0,1086956.52173913,371739.130434783,0,0,72826.0869565217,0,0,38043.4782608696,80271.7391304348,0,80271.7391304348,431304.347826087,1725000,0,1725000,10485328.2608696,1659204.34782609,0,12144532.6086957,4493315.69565217,72224.0739130435,235935.980434783,308160.054347826,10486.9565217391,0,0,0,0,10486.9565217391,17198608.6956522,0,17198608.6956522,0,0,0,0,0,0,0,0,6521.73913043478,0,0,0,0,6521.73913043478,404.347826086957,188.04347826087,216.304347826087,96.7391304347826,60.8695652173913,35.8695652173913,176.086956521739,0,677.173913043478,0,0,0,0,0,0,0,180.434782608696,0,0,289.130434782609,47.8260869565217,0,0,0,0,15.2173913043478,58.695652173913,0,85.8695652173913,0,0,0,0,0,0,0,0,0,0,0,12518488.3152174,12705293,14364497.3478261,14978643.9565217,2033160.05434783,17011804.0108696,186804.684782609,17.8928571428571
4,0,0,0,0,0,0,500000,0,0,0,0,37,2,271348,2,0.79,0.79,0,0,0,0.79,0.79,0,0,0,0,0,0,0,0,0.79,0.79,0,0,0,0.79,0.79,0,0,0,0,0,0,0,0,22.5,2,253.164556962025,632911.392405063,0,632911.392405063,0,0,0,0,0,0,632911.392405063,0,0,0,0,775696.202531646,206329.113924051,31645.5696202532,0,131645.569620253,0,0,0,303341.772151899,92674.217188541,396015.98934044,319841.772151899,1187341.7721519,0,1187341.7721519,5931173.41772152,1526582.27848101,0,7457755.69620253,4292015.88807462,205693.795398623,154283.909113924,359977.704512547,7102.53164556962,0,0,0,0,7102.53164556962,15625569.6202532,0,15625569.6202532,0,0,0,0,0,0,0,0,4050.6329113924,0,0,0,0,4050.6329113924,244.303797468354,106.329113924051,137.974683544304,113.924050632911,45.5696202531646,68.3544303797468,88.6075949367088,0,446.835443037975,0,0,0,0,0,0,0,75.9493670886076,0,0,272.151898734177,25.3164556962025,0,0,0,0,0,0,0,73.4177215189873,0,0,0,0,0,0,0,0,0,0,0,7478492.89438596,11333553.7321785,12860136.0106596,10223189.3057961,1547319.47666445,11770508.7824606,3855060.83779258,15.4
4,0,0,0,0,0,0,51000,0,0,0,0,37,1,271348,2,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,27,2,360,510000,0,510000,0,0,0,0,0,0,510000,0,0,0,0,1094000,560000,0,0,0,0,0,0,580866.666666667,244042.105263158,824908.771929824,0,2010000,0,2010000,16352630,3364560,0,19717190,6624816.77192982,445365.360701754,363227.754,808593.114701754,8440,0,0,0,0,8440,18568000,0,18568000,0,0,0,0,0,0,0,0,4000,0,0,0,0,4000,650,20,630,180,180,0,310,0,1140,0,0,0,0,0,0,0,280,0,0,440,40,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,19171223.1147018,11943183.2280702,15307743.2280702,22977446.7719298,2818593.11470175,25796039.8866316,-7228039.88663158,95.2926829268293
4,0,0,0,0,0,0,51000,0,0,0,0,37,1,271348,2,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,25.5,2,241.935483870968,164516.129032258,0,164516.129032258,0,0,0,0,0,0,164516.129032258,0,0,0,0,671290.322580645,280645.161290323,0,0,0,0,0,0,39000,160290.322580645,199290.322580645,0,648387.096774193,0,648387.096774193,10545787.0967742,1936335.48387097,0,12482122.5806452,3523425.41935484,241290.799354839,225736.331612903,467027.130967742,8645.16129032258,0,0,0,0,8645.16129032258,19019354.8387097,0,19019354.8387097,0,0,0,0,0,0,0,0,1290.32258064516,0,0,0,0,1290.32258064516,467.741935483871,183.870967741935,283.870967741935,116.129032258064,58.0645161290322,58.0645161290322,135.483870967742,0,719.354838709677,0,0,0,0,0,0,0,116.129032258064,0,0,429.032258064516,12.9032258064516,0,0,0,0,0,0,0,161.290322580645,0,0,0,0,0,0,0,0,0,0,0,11661201.3245161,15495929.4193548,17432264.9032258,14069212.516129,1115414.22774194,15184626.743871,3834728.09483871,44.0461538461538
4,0,0,0,0,0,0,51000,0,0,0,0,37,1,271348,2,0.43,0,0.43,0,0,0.43,0,0.43,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,38,2,227.272727272727,154545.454545455,0,154545.454545455,0,0,0,0,0,0,154545.454545455,0,0,0,0,836060.606060606,327272.727272727,0,0,360606.060606061,0,0,0,50363.6363636364,276089.297227595,326452.933591231,0,1215151.51515152,0,1215151.51515152,11395848.4848485,2728472.72727273,0,14124321.2121212,5004758.50934881,394132.487037395,262326.580606061,656459.067643456,8121.21212121212,0,0,0,0,8121.21212121212,16242424.2424242,0,16242424.2424242,0,0,0,0,0,0,0,0,1212.12121212121,0,0,0,0,1212.12121212121,457.575757575758,160.606060606061,296.969696969697,163.636363636364,81.8181818181818,81.8181818181818,184.848484848485,0,806.060606060606,0,0,0,0,0,0,0,133.333333333333,0,0,500,9.09090909090909,0,0,0,0,6.06060606060606,0,0,157.575757575758,0,0,0,0,0,0,0,0,0,0,0,13267459.0676435,11237665.7330754,13966138.4603482,16400606.9941973,1871610.58279497,18272217.5769923,-2029793.33456802,44.0461538461538
4,0,0,0,0,0,0,510000,0,0,0,0,37,3,271348,1,2.34,0.25,2.09,0,0,0.23,0.01,0.22,0,0,2.11,0.24,1.87,0,0,2.34,0.25,2.09,0,0,0.23,0.01,0.22,0,0,2.11,0.24,1.87,0,0,20.2307692307692,2,198.290598290598,217948.717948718,0,217948.717948718,0,0,0,0,0,0,217948.717948718,0,0,0,0,562264.957264957,132905.982905983,23504.2735042735,0,502991.452991453,0,0,0,764125.712250712,156437.246963563,920562.959214275,147204.415954416,157692.307692308,2200000,2357692.30769231,3233932.47863248,4811078.63247863,0,8045011.11111111,9789809.39226271,324372.597606463,157444.79982906,481817.397435522,14946.1538461538,0,0,153.846153846154,466.153846153846,15412.3076923077,32881538.4615385,3216461.53846154,36098000,0,0,0,0,0,0,0,0,1709.40170940171,0,0,0,0,1709.40170940171,135.042735042735,47.008547008547,88.034188034188,359.401709401709,65.3846153846154,294.017094017094,48.7179487179487,0,543.162393162393,0,0,0,0,0,0,0,39.3162393162393,0,42.7350427350427,415.811965811966,2.56410256410256,0,0,0,0,0,0,0,42.7350427350427,0,0,0,0,0,0,0,0,0,0,0,3873442.18376031,26308190.6077373,33319269.2402159,10823741.8708952,2839509.70512783,13663251.576023,22434748.423977,3.14285714285714
4,0,0,0,0,0,0,55000,0,0,0,0,37,1,271348,2,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.18,0,0.18,0,0,0.18,0,0.18,0,0,0,0,0,0,0,35.25,2,672.222222222222,305555.555555556,0,305555.555555556,0,0,0,0,0,0,305555.555555556,0,0,0,0,668888.888888889,38888.8888888889,1694444.44444444,0,0,0,0,161111.111111111,486111.111111111,0,486111.111111111,0,1233333.33333333,0,1233333.33333333,6291316.66666667,13153933.3333333,0,19445250,16780281.3333333,17752.7777777778,370414.705555555,388167.483333333,4466.66666666667,0,0,0,0,4466.66666666667,8040000,0,8040000,0,0,0,0,0,0,0,0,2777.77777777778,0,0,0,0,2777.77777777778,222.222222222222,0,222.222222222222,788.888888888889,394.444444444444,394.444444444444,138.888888888889,0,1150,0,0,0,0,0,0,0,72.2222222222222,0,161.111111111111,788.888888888889,22.2222222222222,0,0,0,0,0,66.6666666666667,0,38.8888888888889,0,0,0,0,0,0,0,0,0,0,0,7912817.48333333,-8740281.33333333,4413652,23071598,1621500.81666667,24693098.8166667,-16653098.8166667,95.2926829268293
4,0,0,0,0,0,0,56000,0,0,0,0,36,2,270119,2,1.35,0,1.35,0,0,1.35,0,1.35,0,0,0,0,0,0,0,0.83,0,0.83,0,0,0.83,0,0.83,0,0,0,0,0,0,0,22.7142857142857,2,148.192771084337,67469.8795180723,0,67469.8795180723,0,0,0,0,0,0,67469.8795180723,0,0,0,0,82289.156626506,46987.9518072289,0,0,0,0,0,253012.048192771,165779.116465863,72857.5708238359,238636.687289699,446228.91566265,538554.21686747,0,538554.21686747,1983102.40963855,1483527.71084337,0,3466630.12048193,2888271.3499403,182850.397513514,65012.06,247862.457513514,9040.96385542169,0,0,0,0,9040.96385542169,23506506.0240964,0,23506506.0240964,0,0,0,0,0,0,0,0,240.963855421687,0,0,0,0,240.963855421687,54.2168674698795,39.7590361445783,14.4578313253012,87.9518072289156,48.1927710843373,39.7590361445783,46.9879518072289,0,189.156626506024,0,0,0,0,0,0,0,21.6867469879518,0,0,146.987951807229,6.02409638554217,0,0,0,0,0,0,0,14.4578313253012,0,0,0,0,0,0,0,0,0,0,0,2769519.08401954,20618234.6741561,22101762.3849995,4871373.75957886,786416.674380983,5657790.43395984,17848715.5901365,17.4074074074074
4,0,0,0,0,0,0,61000,0,0,0,0,36,1,270119,1,0.84,0.84,0,0,0,0.84,0.84,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,28,2,213.333333333333,203333.333333333,0,203333.333333333,0,0,0,0,0,0,203333.333333333,0,0,0,0,238333.333333333,50000,0,0,0,0,0,3333.33333333333,223756.944444444,66822.8070175439,290579.751461988,1653333.33333333,1096666.66666667,0,1096666.66666667,4569183.33333333,0,0,4569183.33333333,2709032.08479532,446432.70320614,84065.4433333333,530498.146539474,14646.6666666667,0,0,0,0,14646.6666666667,32222666.6666667,0,32222666.6666667,0,0,0,0,0,0,0,0,2000,0,0,0,0,2000,210,210,0,0,0,0,30,0,240,0,0,0,0,0,0,0,30,0,33.3333333333333,143.333333333333,10,0,0,0,0,0,23.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,6196348.14653947,29513634.5818713,29513634.5818713,7278215.41812865,1627164.81320614,8905380.23133479,23317286.4353319,44.4642857142857
4,0,0,0,0,0,0,61000,0,0,0,43000,37,1,271348,1,0.12,0,0.12,0,0,0.12,0,0.12,0,0,0,0,0,0,0,0.12,0,0.12,0,0,0.12,0,0.12,0,0,0,0,0,0,0,20,2,416.666666666667,866666.666666667,0,866666.666666667,0,0,0,0,0,0,508333.333333333,0,0,0,358333.333333333,1179166.66666667,1416666.66666667,14741666.6666667,41666.6666666667,0,0,0,0,4784510.41666667,437403.50877193,5221913.9254386,918472.222222222,1016666.66666667,0,1016666.66666667,35318891.6666667,0,0,35318891.6666667,24657567.4809942,1400681.26860015,889174.435,2289855.70360015,29033.3333333333,0,0,0,0,29033.3333333333,58066666.6666667,0,58066666.6666667,0,0,0,0,0,0,0,0,5000,0,0,0,833.333333333333,5833.33333333333,1900,941.666666666667,958.333333333333,0,0,0,175,0,2075,0,0,0,0,0,0,0,116.666666666667,0,241.666666666667,1116.66666666667,66.6666666666667,0,0,0,0,100,125,0,291.666666666667,0,0,0,16.6666666666667,0,0,0,0,0,0,0,38625414.0369335,33409099.1856725,33409099.1856725,59976459.1476608,3306522.37026681,63282981.5179276,-5216314.85126097,95.2926829268293
4,0,0,0,0,0,0,765000,0,0,0,0,36,3,270119,2,5.73,0,0,5.73,0,5.73,0,0,5.73,0,0,0,0,0,0,2.3,0,0,2.3,0,2.3,0,0,2.3,0,0,0,0,0,0,18,2,160.869565217391,332608.695652174,0,332608.695652174,0,0,0,0,0,0,332608.695652174,0,0,0,0,32608.6956521739,2608.69565217391,0,0,0,0,0,13913.0434782609,99291.6666666667,59621.0526315789,158912.719298246,0,209565.217391304,0,209565.217391304,770676.956521739,183871.304347826,0,954548.260869565,994642.154080854,40614.0588546911,22182.3706956522,62796.4295503433,1118.69565217391,0,0,0,0,1118.69565217391,1566173.91304348,0,1566173.91304348,0,0,0,0,0,0,0,0,4347.82608695652,0,0,0,0,4347.82608695652,32.1739130434783,32.1739130434783,0,10.8695652173913,6.08695652173913,4.78260869565217,8.26086956521739,0,51.304347826087,0,0,0,0,0,0,0,5.65217391304348,0,0,18.2608695652174,13.9130434782609,0,0,0,0,0.434782608695652,13.0434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,1043038.60346339,571531.758962624,755403.06331045,1765319.11060259,272361.646941648,2037680.75754424,-471506.844500763,3.26923076923077
4,0,0,0,0,0,0,765000,0,0,0,1716000,38,2,254057,1,1.84,0,1.69,0.15,0,1.84,0,1.69,0.15,0,0,0,0,0,0,0.75,0,0.6,0.15,0,0.75,0,0.6,0.15,0,0,0,0,0,0,30,2,593.333333333333,3308000,0,3308000,0,0,0,0,0,0,1020000,0,0,0,2288000,1422400,200000,0,0,0,0,0,46666.6666666667,853466.666666667,0,853466.666666667,0,2650666.66666667,0,2650666.66666667,16580744,0,0,16580744,6084590.33333333,-35638.7613333333,357859.657066667,322220.895733333,20341.3333333333,0,0,0,0,20341.3333333333,36614400,0,36614400,0,0,0,0,0,0,0,0,8000,0,0,0,4266.66666666667,12266.6666666667,801.333333333333,474.666666666667,326.666666666667,0,0,0,136,0,937.333333333333,0,0,0,0,0,0,0,70.6666666666667,0,305.333333333333,357.333333333333,74.6666666666667,0,0,0,0,0,64,0,65.3333333333333,0,0,0,0,0,0,0,0,0,0,0,19553631.5624,30529809.6666667,30529809.6666667,22665334.3333333,2972887.5624,25638221.8957333,10976178.1042667,17.8928571428571
4,0,0,0,0,0,0,77000,0,0,0,0,36,1,270119,1,2.32,0,0,2.32,0,2.32,0,0,2.32,0,0,0,0,0,0,0.12,0,0,0.12,0,0.12,0,0,0.12,0,0,0,0,0,0,10,2,750,641666.666666667,0,641666.666666667,0,0,0,0,0,0,641666.666666667,0,0,0,0,0,75000,0,0,100000,0,0,33333.3333333333,243972.222222222,397052.631578947,641024.85380117,436319.444444444,6608333.33333333,0,6608333.33333333,1454125,608333.333333333,0,2062458.33333333,2805796.63157895,512826.928274854,48346.8083333333,561173.736608187,14508.3333333333,0,25,0,98.75,14607.0833333333,27681900,414750,28096650,0,0,0,0,0,0,0,0,8333.33333333333,0,0,0,0,8333.33333333333,66.6666666666667,33.3333333333333,33.3333333333333,0,0,0,16.6666666666667,33.3333333333333,116.666666666667,0,0,0,0,0,0,0,0,0,0,16.6666666666667,33.3333333333333,0,0,0,0,16.6666666666667,0,0,50,0,0,0,0,0,0,0,0,0,0,0,8623632.06994152,25290853.3684211,25899186.7017544,4259921.63157895,7169507.06994152,11429428.7015205,16667221.2984795,101.15
4,0,0,0,0,0,0,89000,0,0,0,0,49,1,263583,1,0.3,0,0.15,0,0.15,0.3,0,0.15,0,0.15,0,0,0,0,0,0.3,0,0.15,0,0.15,0.3,0,0.15,0,0.15,0,0,0,0,0,40,2,400,296666.666666667,0,296666.666666667,0,0,0,0,0,0,296666.666666667,0,0,0,0,727666.666666667,136666.666666667,890000,0,0,0,0,0,460611.111111111,0,460611.111111111,1653333.33333333,226666.666666667,0,226666.666666667,4444023.33333333,0,0,4444023.33333333,4428527.44444444,280709.688888889,107817.387333333,388527.076222222,22110,0,0,0,0,22110,37587000,0,37587000,0,0,0,0,0,0,0,0,3333.33333333333,0,0,0,0,3333.33333333333,160,90,70,0,0,0,80,0,240,0,0,0,0,0,0,0,60,0,10,93.3333333333333,20,0,0,0,0,0,23.3333333333333,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,5059217.07622222,33158472.5555556,33158472.5555556,8872550.77777778,615193.742888889,9487744.52066667,28099255.4793333,69.6666666666667
4,0,0,0,0,0,0,92000,0,142000,0,0,38,1,254057,2,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.11,0,0.11,0,0,0,0,0,0,0,0.11,0,0.11,0,0,40,2,454.545454545455,2127272.72727273,0,2127272.72727273,0,0,0,0,0,0,836363.636363636,0,1290909.09090909,0,0,1029090.90909091,409090.909090909,5845454.54545455,0,0,0,0,0,1287651.51515152,0,1287651.51515152,270818.181818182,0,5400000,5400000,78570336.3636364,9135136.36363636,0,87705472.7272727,25758572.1515152,149575.90969697,1612131.93818182,1761707.84787879,24663.6363636364,0,0,0,0,24663.6363636364,36281818.1818182,0,36281818.1818182,0,0,0,0,0,0,0,0,10909.0909090909,0,18181.8181818182,0,0,29090.9090909091,4109.09090909091,2145.45454545455,1963.63636363636,563.636363636364,281.818181818182,281.818181818182,445.454545454545,0,5118.18181818182,0,0,0,0,0,0,0,236.363636363636,0,1981.81818181818,1809.09090909091,427.272727272727,0,0,0,0,0,300,0,363.636363636364,0,0,0,0,0,0,0,0,0,0,0,80332044.2115151,10523246.030303,25058382.3939394,98928908.5151515,7161707.84787879,106090616.36303,-69808798.1812121,103.05
4,0,0,0,0,0,103000,0,0,0,0,454000,36,1,270119,2,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,10,2,250,1856666.66666667,343333.333333333,1513333.33333333,0,0,0,0,0,343333.333333333,0,0,0,0,1513333.33333333,915666.666666667,223333.333333333,0,0,40000,0,0,720000,480255.555555556,82183.3333333333,562438.888888889,0,100000,0,100000,6668050,2917066.66666667,0,9585116.66666667,7505291.22222222,182104.305555556,221457.003333333,403561.308888889,17866.6666666667,0,0,0,0,17866.6666666667,25013333.3333333,0,25013333.3333333,0,0,0,0,0,0,6.66666666666667,6.66666666666667,0,0,0,0,3333.33333333333,3333.33333333333,136.666666666667,110,26.6666666666667,173.333333333333,93.3333333333333,80,193.333333333333,0,503.333333333333,0,0,0,0,0,0,0,140,0,0,293.333333333333,26.6666666666667,0,0,0,0,3.33333333333333,16.6666666666667,0,23.3333333333333,0,0,0,0,0,0,0,0,0,0,0,7171611.30888889,17508042.1111111,20425108.7777778,14173341.2222222,503561.308888889,14676902.5311111,10336430.8022222,44.4642857142857
4,0,0,0,0,0,144000,995000,0,0,0,0,36,2,270119,2,0.81,0,0.81,0,0,0.81,0,0.81,0,0,0,0,0,0,0,0.81,0,0.81,0,0,0.81,0,0.81,0,0,0,0,0,0,0,19.3333333333333,2,314.814814814815,1406172.83950617,177777.777777778,1228395.0617284,0,0,0,0,0,177777.777777778,1228395.0617284,0,0,0,0,457160.493827161,253086.419753086,0,0,0,0,0,938271.604938272,448864.197530864,34074.0740740741,482938.271604938,0,104938.271604938,0,104938.271604938,3828685.18518519,3953096.2962963,0,7781781.48148148,7760844.92592593,14449.4187654321,179885.449135802,194334.867901235,15881.4814814815,0,0,0,0,15881.4814814815,22234074.0740741,0,22234074.0740741,0,0,0,0,0,0,3.7037037037037,3.7037037037037,14814.8148148148,0,0,0,0,14814.8148148148,85.1851851851852,70.3703703703704,14.8148148148148,228.395061728395,158.024691358025,70.3703703703704,104.938271604938,0,418.518518518519,0,0,0,0,0,0,0,51.8518518518519,0,0,260.493827160494,17.283950617284,0,0,0,0,2.46913580246914,67.9012345679012,0,18.5185185185185,0,0,0,0,0,0,0,0,0,0,0,4127958.32469136,14473229.1481481,18426325.4444444,11589530.1111111,299273.139506173,11888803.2506173,10345270.8234568,17.4074074074074
4,0,0,0,0,0,1804000,459000,0,142000,0,0,38,2,254057,2,1,0,1,0,0,0.63,0,0.63,0,0,0.37,0,0.37,0,0,0.78,0,0.78,0,0,0.41,0,0.41,0,0,0.37,0,0.37,0,0,21.75,2,160.25641025641,3083333.33333333,2312820.51282051,770512.820512821,0,0,0,0,0,2312820.51282051,588461.538461538,0,182051.282051282,0,0,717948.717948718,115384.615384615,232051.282051282,0,50000,0,0,247435.897435897,102089.743589744,33025.641025641,135115.384615385,1081089.74358974,456410.256410256,1556410.25641026,2012820.51282051,8304832.05128205,0,0,8304832.05128205,7472826.23076923,179486.563589744,211666.365897436,391152.929487179,2334.61538461538,0,0,0,0,2334.61538461538,4514615.38461538,0,4514615.38461538,0,0,0,0,0,0,2051.28205128205,2051.28205128205,7692.30769230769,0,2564.10256410256,0,0,10256.4102564103,225.641025641026,112.820512820513,112.820512820513,0,0,0,208.974358974359,0,434.615384615385,0,0,0,0,0,0,0,179.487179487179,0,10.2564102564103,35.8974358974359,65.3846153846154,0,0,0,0,0,17.9487179487179,0,119.230769230769,0,0,0,0,0,0,0,0,0,0,6.41025641025641,9152395.23717949,-2958210.84615385,-1401800.58974359,14221248.025641,2403973.44230769,16625221.4679487,-12110606.0833333,17.8928571428571
4,0,0,0,0,0,206000,490000,0,0,0,0,36,3,270119,2,2.34,1.7,0.64,0,0,2.34,1.7,0.64,0,0,0,0,0,0,0,2.34,1.7,0.64,0,0,2.34,1.7,0.64,0,0,0,0,0,0,0,22,2,139.316239316239,297435.897435897,88034.188034188,209401.709401709,0,0,0,0,0,88034.188034188,209401.709401709,0,0,0,0,191153.846153846,134188.034188034,0,0,0,0,0,284615.384615385,122475.783475783,34015.811965812,156491.595441595,0,79487.1794871795,0,79487.1794871795,2692627.77777778,1405504.27350427,0,4098132.05128205,2739508.03133903,38344.2165641025,83091.7185470086,121435.935111111,9583.76068376068,0,0,0,0,9583.76068376068,15334017.0940171,0,15334017.0940171,0,0,0,0,0,0,1.28205128205128,1.28205128205128,2564.10256410256,0,0,0,0,2564.10256410256,86.7521367521368,82.9059829059829,3.84615384615385,84.1880341880342,41.8803418803419,42.3076923076923,49.5726495726496,0.854700854700855,221.367521367521,0,0,0,0,0,0,0,24.7863247863248,0,0,155.555555555556,5.98290598290598,0,0,0.854700854700855,0,0.854700854700855,29.0598290598291,0,3.41880341880342,0,0,0,0,0,0,0,0,0,0,0.854700854700855,2893550.89237607,12594509.0626781,14000013.3361823,5432135.80911681,200923.114598291,5633058.9237151,9700958.170302,3.26923076923077
4,0,0,0,0,0,21000,89000,0,0,0,81000,99,1,258912,2,0.32,0,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0.13,0,0,0.13,0,0.13,0,0,0.13,0,0,0,0,0,0,40,2,230.769230769231,1469230.76923077,161538.461538462,1307692.30769231,0,0,0,0,0,161538.461538462,684615.384615385,0,0,0,623076.923076923,413846.153846154,192307.692307692,0,0,100000,0,0,5600000,14384.6153846154,54231.5789473684,68616.1943319838,445153.846153846,776923.076923077,0,776923.076923077,10491607.6923077,2861569.23076923,161538.461538462,13514715.3846154,11444253.3783263,144404.340890688,353415.66,497820.000890688,969.230769230769,0,0,0,0,969.230769230769,1744615.38461538,0,1744615.38461538,0,0,0,0,0,0,3.84615384615385,3.84615384615385,7692.30769230769,0,0,0,1538.46153846154,9230.76923076923,284.615384615385,238.461538461538,46.1538461538462,53.8461538461538,23.0769230769231,30.7692307692308,246.153846153846,84.6153846153846,669.230769230769,0,0,0,0,0,0,0,46.1538461538462,0,0,138.461538461538,92.3076923076923,0,0,0,0,7.69230769230769,184.615384615385,0,192.307692307692,0,0,0,0,0,0,0,0,0,0,7.69230769230769,11893271.7399733,-9699637.99371089,-6803451.27125506,22062782.0404858,1274743.07781377,23337525.1182996,-21592909.7336842,135.4
