"연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
4,0,0,0,0,0,0,0,0,0,0,6830,99,1,239968,6,0.16,0.16,0,0,0,0.16,0.16,0,0,0,0,0,0,0,0,0.16,0.16,0,0,0,0.16,0.16,0,0,0,0,0,0,0,0,17,1,312.5,42687.5,0,42687.5,0,0,0,0,0,0,0,0,0,0,42687.5,209312.5,177125,0,0,0,0,0,0,243873.4375,28133.8125,272007.25,1036160.625,1066312.5,0,1066312.5,8783293.75,0,0,8783293.75,1977260.875,175831.7304,111930.8878,287762.6182,1812.5,0,0,0,0,1812.5,2693375,0,2693375,0,0,0,0,0,0,0,0,0,0,0,0,4606.25,4606.25,606.25,325,281.25,0,0,0,43.75,0,650,0,0,0,0,0,0,0,12.5,0,25,218.75,75,0,0,0,0,0,81.25,0,0,237.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10137368.87,716114.125,716114.125,10760554.63,1354075.118,12114629.74,-9421254.743,226.1111111
4,0,0,0,0,0,0,0,0,0,0,6840,99,2,239968,6,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,18,1,350,34200,0,34200,0,0,0,0,0,0,0,0,0,0,34200,0,141700,0,0,0,0,0,0,182466.75,643818.2979,826285.0479,0,682450,0,682450,4146385,0,0,4146385,1242153.048,708084.8879,52515.76275,760600.6506,630,0,0,0,0,630,936180,0,936180,0,0,0,0,0,0,0,0,0,0,0,0,1290,1290,230,220,10,0,0,0,40,0,270,0,0,0,0,0,0,0,0,0,10,40,105,0,0,0,0,0,45,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5589435.651,-305973.0479,-305973.0479,5388538.048,1443050.651,6831588.698,-5895408.698,28.5
4,0,0,0,0,0,0,0,0,0,0,7510,99,2,239968,6,0.26,0.26,0,0,0,0.26,0.26,0,0,0,0,0,0,0,0,0.26,0.26,0,0,0,0.26,0.26,0,0,0,0,0,0,0,0,26,1,192.3076923,28884.61538,0,28884.61538,0,0,0,0,0,0,0,0,0,0,28884.61538,64384.61538,54500,0,0,0,0,0,0,269920.6731,229199.2946,499119.9677,0,1181153.846,0,1181153.846,5028076.923,0,0,5028076.923,886857.1984,273897.0664,62886.53077,336783.5972,1019.230769,0,0,92.30769231,279.6923077,1298.923077,1514576.923,406392.9231,1920969.846,0,0,0,0,0,0,0,0,0,0,0,0,3776.923077,3776.923077,361.5384615,211.5384615,150,0,0,0,11.53846154,0,373.0769231,0,0,0,0,0,0,0,26.92307692,0,15.38461538,196.1538462,92.30769231,0,0,0,0,0,0,0,0,42.30769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6546014.366,1034112.648,1034112.648,5914934.122,1517937.443,7432871.565,-5511901.719,28.5
4,0,0,0,0,0,0,0,0,1110970,0,3180,37,2,252733,5,0.52,0,0.52,0,0,0.52,0,0.52,0,0,0,0,0,0,0,0.52,0,0.52,0,0,0.52,0,0.52,0,0,0,0,0,0,0,36,1,384.6153846,2142596.154,0,2142596.154,0,0,0,0,0,0,0,0,2136480.769,0,6115.384615,985211.5385,204365.3846,1569846.154,0,0,0,0,48730.76923,530273.6538,347310.0455,877583.6994,0,413403.8462,0,413403.8462,14586232.69,0,0,14586232.69,6081066.699,348622.4025,237374.3397,585996.7423,18415.38462,0,0,0,0,18415.38462,29796092.31,0,29796092.31,0,0,0,0,0,0,0,0,0,0,13028.84615,0,944.2307692,13973.07692,1055.769231,515.3846154,540.3846154,0,0,0,42.30769231,0,1098.076923,0,0,0,0,0,0,0,46.15384615,0,251.9230769,661.5384615,71.15384615,0,0,0,0,0,0,0,0,67.30769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15585633.28,23715025.61,23715025.61,20667299.39,999400.5884,21666699.98,8129392.328,44.52941176
4,0,0,0,0,0,0,0,0,148130,0,0,37,1,252733,5,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,46,1,300,1481300,0,1481300,0,0,0,0,0,0,0,0,1481300,0,0,2279600,871300,1070800,0,0,0,0,42200,1297051,688004.2105,1985055.211,1193658,307200,0,307200,32015530,0,0,32015530,9176646.211,781697.3953,458792.8695,1240490.265,15120,0,0,0,0,15120,31767120,0,31767120,0,0,0,0,0,0,0,0,0,0,9030,0,0,9030,2030,1060,970,0,0,0,270,0,2300,0,0,0,0,0,0,0,120,0,490,1290,80,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33563220.26,22590473.79,22590473.79,41192176.21,1547690.265,42739866.48,-10972746.48,104.2428571
4,0,0,0,0,0,0,0,0,148130,0,3180,37,1,252733,6,0.28,0,0.28,0,0,0.28,0,0.28,0,0,0,0,0,0,0,0.28,0,0.28,0,0,0.28,0,0.28,0,0,0,0,0,0,0,28,1,335.7142857,540392.8571,0,540392.8571,0,0,0,0,0,0,0,0,529035.7143,0,11357.14286,821107.1429,144178.5714,984321.4286,0,0,0,0,30178.57143,1349398.393,552860.9492,1902259.342,0,329000,0,329000,10103003.57,0,0,10103003.57,4675170.914,339923.6387,153371.663,493295.3018,10800,0,0,0,0,10800,21405600,0,21405600,0,0,0,0,0,0,0,0,0,0,3225,0,878.5714286,4103.571429,728.5714286,396.4285714,332.1428571,0,0,0,21.42857143,0,750,0,0,0,0,0,0,0,42.85714286,0,175,460.7142857,21.42857143,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10925298.87,16730429.09,16730429.09,14778174.48,822295.3018,15600469.79,5805130.213,104.2428571
4,0,0,0,0,0,0,0,0,166650,0,0,36,1,247791,6,0.4,0.2,0.2,0,0,0.4,0.2,0.2,0,0,0,0,0,0,0,0.1,0.08,0.02,0,0,0.1,0.08,0.02,0,0,0,0,0,0,0,12,2,650,1666500,0,1666500,0,0,0,0,0,0,0,0,1666500,0,0,1657100,1236300,598500,0,0,0,0,67600,2201727.833,493937.0789,2695664.912,0,2132700,0,2132700,26005990,3686340,0,29692330,11855795.91,762378.4279,424257.7095,1186636.137,8820,0,0,0,0,8820,18204480,0,18204480,0,0,0,0,0,0,0,0,0,0,11290,0,0,11290,960,960,0,280,140,140,600,0,1840,0,0,0,0,0,0,0,420,0,200,520,90,0,0,0,0,30,130,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29325326.14,6348684.088,10035024.09,37861785.91,3319336.137,41181122.05,-22976642.05,98.38888889
4,0,0,0,0,0,0,0,0,185160,0,0,37,1,252733,6,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0.21,0,0.21,0,0,0.21,0,0.21,0,0,0,0,0,0,0,46,2,238.0952381,881714.2857,0,881714.2857,0,0,0,0,0,0,0,0,881714.2857,0,0,1610428.571,377809.5238,838476.1905,0,0,0,0,28142.85714,3261141.587,414986.9048,3676128.492,0,389857.1429,0,389857.1429,5685638.095,7616566.667,0,13302204.76,15281999.59,690877.5402,207021.1307,897898.6709,9600,0,0,0,0,9600,15849600,0,15849600,0,0,0,0,0,0,0,0,0,0,5376.190476,0,0,5376.190476,452.3809524,0,452.3809524,480.952381,23.80952381,457.1428571,38.0952381,76.19047619,1047.619048,0,0,0,0,0,0,0,66.66666667,0,204.7619048,600,23.80952381,0,0,0,0,0,0,0,0,152.3809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6973393.909,567600.4127,8184167.079,20967637.68,1287755.814,22255393.5,-6405793.496,104.2428571
4,0,0,0,0,0,0,0,0,212940,0,0,38,1,238474,6,0.33,0.33,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,26,1,818.1818182,645272.7273,0,645272.7273,0,0,0,0,0,0,0,0,645272.7273,0,0,1038696.97,30060.60606,0,0,0,0,0,58878.78788,263493.6364,192560.2424,456053.8788,732638.8889,2068030.303,0,2068030.303,27226706.06,3615654.545,0,30842360.61,6815730.404,323030.4304,396275.5268,719305.9572,11378.78788,0,1645.454545,1427.272727,10824.18182,22202.9697,13153878.79,12350391.45,25504270.24,0,0,0,0,0,0,0,0,0,0,6842.424242,0,0,6842.424242,2015.151515,1212.121212,803.030303,236.3636364,236.3636364,0,12.12121212,0,2263.636364,0,0,0,0,0,0,0,163.6363636,0,0,1539.393939,63.63636364,0,0,0,0,0,378.7878788,0,0,118.1818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30014042.32,18688539.84,22304194.38,34042436.46,2787336.26,36829772.72,-11325502.48,101.5714286
4,0,0,0,0,0,0,0,0,462900,0,0,99,2,239968,6,1.52,0,0,1.52,0,1.52,0,0,1.52,0,0,0,0,0,0,0.86,0,0,0.86,0,0.86,0,0,0.86,0,0,0,0,0,0,18,2,302.3255814,538255.814,0,538255.814,0,0,0,0,0,0,0,0,538255.814,0,0,313104.6512,77279.06977,0,0,0,0,0,117872.093,211517.4903,78815.34884,290332.8391,64258.04264,277744.186,0,277744.186,3486403.488,1317589.535,144466.2791,4948459.302,2998282.762,118708.8377,72838.8968,191547.7345,0,0,2656.976744,0,10495.05814,10495.05814,0,15249319.48,15249319.48,0,0,0,0,0,0,0,0,0,0,6565.116279,0,0,6565.116279,200,91.86046512,108.1395349,124.4186047,52.3255814,72.09302326,46.51162791,0,370.9302326,0,0,0,0,0,0,0,45.34883721,0,0,265.1162791,29.06976744,0,0,0,0,0,0,0,0,31.39534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060538.971,12251036.71,13608248.97,6589529.812,469291.9206,7058821.733,8190497.744,28.5
4,0,0,0,0,0,0,0,0,592520,0,9530,37,1,252733,5,0.56,0,0.56,0,0,0.56,0,0.56,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,46,2,500,2315576.923,0,2315576.923,0,0,0,0,0,0,0,0,2278923.077,0,36653.84615,1565807.692,544923.0769,4004846.154,0,0,0,0,81230.76923,450980.2564,297712.5759,748692.8323,0,446230.7692,0,446230.7692,35001876.92,9935792.308,0,44937669.23,19449602.76,314755.774,649418.1542,964173.9282,44100,0,0,0,0,44100,87406200,0,87406200,0,0,0,0,0,0,0,0,0,0,13896.15385,0,2834.615385,16730.76923,2388.461538,1276.923077,1111.538462,653.8461538,653.8461538,0,173.0769231,0,3215.384615,0,0,0,0,0,0,0,76.92307692,0,634.6153846,2084.615385,123.0769231,0,0,0,0,0,123.0769231,0,0,173.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36412281.62,67956597.24,77892389.55,54451479.68,1410404.697,55861884.38,31544315.62,104.2428571
4,0,0,0,0,0,0,0,75150,0,0,0,38,2,238474,6,0.62,0,0.62,0,0,0.62,0,0.62,0,0,0,0,0,0,0,0.62,0,0.62,0,0,0.62,0,0.62,0,0,0,0,0,0,0,31.66666667,2,282.2580645,121209.6774,0,121209.6774,0,0,0,0,0,0,0,121209.6774,0,0,0,134822.5806,237451.6129,946064.5161,0,0,0,0,24532.25806,87067.25806,361332.5316,448399.7897,0,220145.1613,0,220145.1613,11530816.13,47974.19355,0,11578790.32,2198928.628,391057.4986,158470.8823,549528.3808,21541.93548,0,0,0,0,21541.93548,13686445.16,0,13686445.16,0,0,0,0,0,0,0,0,0,1312.903226,0,0,0,1312.903226,783.8709677,491.9354839,291.9354839,3.225806452,3.225806452,0,51.61290323,0,838.7096774,0,0,0,0,0,0,0,48.38709677,0,138.7096774,475.8064516,0,0,0,0,0,51.61290323,72.58064516,0,0,51.61290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12300489.67,11487516.53,11535490.73,13729744.76,769673.5421,14499418.3,-812973.1382,46.47368421
4,0,0,0,0,0,0,112510,0,0,0,0,38,1,238474,6,0.12,0,0.12,0,0,0.12,0,0.12,0,0,0,0,0,0,0,0.12,0,0.12,0,0,0.12,0,0.12,0,0,0,0,0,0,0,35,2,375,937583.3333,0,937583.3333,0,0,0,0,0,0,937583.3333,0,0,0,0,544166.6667,654166.6667,2244416.667,0,0,0,0,105583.3333,411720.5556,257765.6134,669486.169,0,227416.6667,0,227416.6667,10313333.33,1837391.667,0,12150725,7231268.502,293002.5369,202135.1963,495137.7331,10500,0,0,0,0,10500,10405500,0,10405500,0,0,0,0,0,0,0,0,5900,0,0,0,0,5900,658.3333333,575,83.33333333,125,125,0,41.66666667,0,825,0,0,0,0,0,0,0,150,0,0,266.6666667,91.66666667,0,0,0,0,0,166.6666667,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11035887.73,3174231.498,5011623.164,17544601.84,722554.3998,18267156.24,-7861656.235,101.5714286
4,0,0,0,0,0,0,112510,0,0,0,3570,38,1,238474,6,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,35,2,269.2307692,892923.0769,0,892923.0769,0,0,0,0,0,0,865461.5385,0,0,0,27461.53846,543153.8462,942923.0769,5156538.462,0,0,0,0,65000,618659.359,262507.2543,881166.6132,0,288692.3077,0,288692.3077,1270992.308,21105376.92,0,22376369.23,29825556,330800.805,364219.4285,695020.2334,36830.76923,0,0,0,0,36830.76923,27223753.85,0,27223753.85,0,0,0,0,0,0,0,0,5446.153846,0,0,0,1892.307692,7338.461538,7.692307692,0,7.692307692,1407.692308,1407.692308,0,61.53846154,0,1476.923077,0,0,0,0,0,0,0,161.5384615,0,330.7692308,692.3076923,84.61538462,0,0,0,0,61.53846154,76.92307692,0,0,69.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2254704.849,-2601802.152,18503574.77,31096548.31,983712.5411,32080260.85,-4856507.001,101.5714286
4,0,0,0,0,0,0,140640,0,0,0,0,37,1,252733,6,0.31,0.31,0,0,0,0.31,0.31,0,0,0,0,0,0,0,0,0.31,0.31,0,0,0,0.31,0.31,0,0,0,0,0,0,0,0,21,2,645.1612903,453677.4194,0,453677.4194,0,0,0,0,0,0,453677.4194,0,0,0,0,1094354.839,160000,502000,0,0,0,0,40838.70968,272750.1075,408363.7895,681113.897,0,1238322.581,0,1238322.581,8831554.839,1083577.419,0,9915132.258,4268295.284,423700.0616,147816.9392,571517.0008,7803.225806,0,0,0,0,7803.225806,10415577.42,0,10415577.42,0,0,0,0,0,0,0,0,14270.96774,0,0,0,0,14270.96774,648.3870968,341.9354839,306.4516129,87.09677419,87.09677419,0,32.25806452,0,767.7419355,0,0,0,19.35483871,0,0,0,83.87096774,0,0,87.09677419,232.2580645,0,0,0,0,0,180.6451613,0,0,112.9032258,51.61290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10641394.42,6147282.135,7230859.555,13099850.12,1809839.581,14909689.7,-4494112.285,104.2428571
4,0,0,0,0,0,0,154700,0,0,0,0,37,1,252733,6,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,13.2,1,179.1666667,644583.3333,0,644583.3333,0,0,0,0,0,0,644583.3333,0,0,0,0,341875,91416.66667,0,0,0,0,0,422375,1588869.167,1210378.333,2799247.5,0,2040250,0,2040250,2012504.167,2294550,0,4307054.167,6846780.5,1257919.881,70558.74563,1328478.627,4725,0,0,0,0,4725,5202225,0,5202225,0,0,0,0,0,0,0,0,3687.5,0,0,0,0,3687.5,70.83333333,33.33333333,37.5,150,150,0,58.33333333,0,279.1666667,0,0,0,0,0,0,0,50,0,0,150,33.33333333,0,0,0,0,0,0,0,0,45.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5381232.793,-1644555.5,649994.5,8859284.667,3368728.627,12228013.29,-7025788.293,104.2428571
4,0,0,0,0,0,0,173460,0,0,0,0,35,2,255069,6,0.47,0,0,0.47,0,0.47,0,0,0.47,0,0,0,0,0,0,0.47,0,0,0.47,0,0.47,0,0,0.47,0,0,0,0,0,0,18,2,404.2553191,369063.8298,0,369063.8298,0,0,0,0,0,0,369063.8298,0,0,0,0,0,90446.80851,0,0,9148.93617,0,0,35957.44681,130129.8227,77258.19149,207388.0142,396827.6596,471893.617,0,471893.617,575787.234,1347717.021,0,1923504.255,2711618.716,147294.1884,29501.67351,176795.8619,0,0,151.0638298,0,596.7021277,596.7021277,0,1130750.532,1130750.532,0,0,0,0,0,0,0,0,1882.978723,0,0,0,0,1882.978723,0,0,0,91.4893617,91.4893617,0,29.78723404,0,121.2765957,0,0,0,0,0,0,0,0,0,0,19.14893617,72.34042553,0,0,0,0,0,0,0,0,29.78723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224476.713,-1580868.184,-233151.1631,3287405.95,648689.4789,3936095.429,-2805344.897,34.33333333
4,0,0,0,0,0,0,178140,0,0,0,0,35,1,255069,6,0.31,0,0.22,0,0.09,0.31,0,0.22,0,0.09,0,0,0,0,0,0.2,0,0.19,0,0.01,0.2,0,0.19,0,0.01,0,0,0,0,0,16.6,2,495,890700,0,890700,0,0,0,0,0,0,890700,0,0,0,0,344450,85000,0,0,0,0,0,84500,274753.75,172001.1132,446754.8632,0,1651100,0,1651100,3391630,0,0,3391630,2106473.863,206973.9748,58274.802,265248.7768,0,0,180,0,711,711,0,1347345,1347345,0,0,0,0,0,0,0,0,8850,0,0,0,0,8850,210,180,30,0,0,0,20,0,230,0,0,0,0,0,0,0,50,0,0,25,35,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5307978.777,-759128.8632,-759128.8632,5498103.863,1916348.777,7414452.64,-6067107.64,66.3
4,0,0,0,0,0,0,192210,0,0,0,0,38,1,238474,6,0.32,0.16,0.16,0,0,0.32,0.16,0.16,0,0,0,0,0,0,0,0.32,0.16,0.16,0,0,0.32,0.16,0.16,0,0,0,0,0,0,0,35,2,359.375,600656.25,0,600656.25,0,0,0,0,0,0,600656.25,0,0,0,0,145125,342781.25,2038718.75,0,0,0,0,26406.25,184659.6875,970492.4753,1155152.163,0,213250,0,213250,9400125,2760462.5,0,12160587.5,7307776.163,864787.3046,186068.4413,1050855.746,9056.25,0,0,0,0,9056.25,12976031.25,0,12976031.25,0,0,0,0,0,0,0,0,3318.75,0,0,0,0,3318.75,621.875,500,121.875,184.375,184.375,0,31.25,0,837.5,0,0,0,0,0,0,0,18.75,0,131.25,459.375,84.375,0,0,0,0,0,50,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10664230.75,5668255.087,8428717.587,16707901.16,1264105.746,17972006.91,-4995975.659,101.5714286
4,0,0,0,0,0,0,249400,93940,0,0,0,35,1,255069,6,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,30,2,669.2307692,1320538.462,0,1320538.462,0,0,0,0,0,0,959230.7692,361307.6923,0,0,0,494038.4615,158076.9231,0,330807.6923,41384.61538,11031076.92,0,65000,324716.7308,74484.76923,399201.5,0,2263923.077,0,2263923.077,4885826.923,5161461.538,0,10047288.46,19256655.12,118478.4654,285381.7702,403860.2356,0,0,2196.153846,0,8674.807692,8674.807692,0,16438760.58,16438760.58,0,0,0,0,0,0,0,0,4765.384615,3130.769231,0,0,0,7896.153846,238.4615385,92.30769231,146.1538462,269.2307692,173.0769231,96.15384615,100,38.46153846,646.1538462,0,0,0,0,0,0,0,150,0,0,338.4615385,50,0,0,0,0,0,0,0,0,107.6923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7553610.236,-2817894.538,13374643.92,24142482.04,2667783.312,26810265.35,-10371504.77,66.3
4,0,0,0,0,0,0,281280,0,0,0,7150,38,3,238474,6,1.33,0,0.83,0.5,0,1.33,0,0.83,0.5,0,0,0,0,0,0,1.33,0,0.83,0.5,0,1.33,0,0.83,0.5,0,0,0,0,0,0,35,2,819.5488722,216864.6617,0,216864.6617,0,0,0,0,0,0,211488.7218,0,0,0,5375.93985,128180.4511,183360.9023,1620060.15,0,0,0,0,17781.95489,350686.604,386775.0376,737461.6416,0,179578.9474,0,179578.9474,3172857.143,1103750.376,0,4276607.519,4245934.138,373929.4078,78280.69602,452210.1038,7673.684211,0,0,0,0,7673.684211,3685357.895,0,3685357.895,0,0,0,0,0,0,0,0,1330.827068,0,0,0,369.1729323,1700,201.5037594,172.1804511,29.32330827,73.68421053,73.68421053,0,15.03759398,0,290.2255639,0,0,0,0,0,0,0,22.55639098,0,25.56390977,139.8496241,47.36842105,0,0,0,0,0,15.03759398,0,0,39.84962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3804646.194,-560576.2431,543174.1328,7418791.281,631789.0512,8050580.332,-4365222.437,44.66666667
4,0,0,0,0,0,0,323470,0,0,0,0,36,1,247791,6,0.46,0,0,0.46,0,0.46,0,0,0.46,0,0,0,0,0,0,0.38,0,0,0.38,0,0.38,0,0,0.38,0,0,0,0,0,0,26,2,342.1052632,851236.8421,0,851236.8421,0,0,0,0,0,0,851236.8421,0,0,0,0,596368.4211,330000,0,0,0,0,0,5113105.263,889638.7281,100606.9398,990245.6679,299941.2281,898000,0,898000,5366400,5102971.053,118892.1053,10588263.16,13589609.75,225788.5578,212369.5303,438158.0881,9947.368421,0,0,0,0,9947.368421,14781789.47,0,14781789.47,0,0,0,0,0,0,0,0,6986.842105,0,0,0,0,6986.842105,221.0526316,68.42105263,152.6315789,47.36842105,0,47.36842105,139.4736842,218.4210526,626.3157895,0,0,0,2.631578947,0,0,0,144.7368421,0,0,102.6315789,21.05263158,0,0,21.05263158,0,0,250,0,0,84.21052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6763499.915,1192179.72,6353101.051,19016951.58,1336158.088,20353109.67,-5571320.195,98.38888889
4,0,0,0,0,0,0,328160,0,0,0,0,38,2,238474,5,0.48,0.39,0.09,0,0,0.48,0.39,0.09,0,0,0,0,0,0,0,0.38,0.29,0.09,0,0,0.38,0.29,0.09,0,0,0,0,0,0,0,17.33333333,2,1484.210526,863578.9474,0,863578.9474,0,0,0,0,0,0,863578.9474,0,0,0,0,828236.8421,371447.3684,1951500,0,0,0,0,155605.2632,1278966.447,85553.02632,1364519.474,0,2534473.684,0,2534473.684,27230700,2497168.421,0,29727868.42,8270530.316,118225.5409,411863.5776,530089.1185,40121.05263,0,0,0,0,40121.05263,59637126.32,0,59637126.32,0,0,0,0,0,0,0,0,4657.894737,0,0,0,0,4657.894737,1894.736842,1110.526316,784.2105263,226.3157895,0,226.3157895,97.36842105,0,2218.421053,0,0,0,0,0,0,0,115.7894737,0,344.7368421,1357.894737,52.63157895,0,0,26.31578947,0,0,184.2105263,0,0,136.8421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30295262.8,51366596,53863764.42,35501230.32,3064562.803,38565793.12,21071333.2,46.47368421
