"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","골목 눕히기_시간_ha당","골목 뒤집기_시간_ha당","골목 벌채_시간_ha당","골목 세우기_시간_ha당","골목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
4,0,0,0,0,0,0,360200,0,0,0,895900,38,2,251309,6,0.82,0,0.82,0,0,0.82,0,0.82,0,0,0,0,0,0,0,0.82,0,0.82,0,0,0.82,0,0.82,0,0,0,0,0,0,0,20,2,890.243902439025,1531829.26829268,0,1531829.26829268,0,0,0,0,0,0,439268.292682927,0,0,0,1092560.97560976,1538048.78048781,838170.731707317,0,0,50365.8536585366,0,0,38414.6341463415,307682.926829268,91097.5609756098,398780.487804878,626524.390243903,1887804.87804878,0,1887804.87804878,25586656.097561,3707317.07317073,192682.926829268,29486656.097561,9005145.32767691,173724.680487805,415195.218536585,588919.89902439,15652.4390243902,0,0,0,0,15652.4390243902,8295792.68292683,0,8295792.68292683,0,0,0,0,0,0,0,0,4353.65853658537,0,0,0,2985.36585365854,7339.0243902439,1026.82926829268,554.878048780488,471.951219512195,219.512195121951,90.2439024390244,129.268292682927,456.09756097561,0,1702.43902439024,0,0,0,101.219512195122,0,0,0,242.682926829268,0,128.048780487805,320.731707317073,82.9268292682927,0,0,90.2439024390244,0,0,346.341463414634,0,385.365853658537,0,0,0,0,0,4.87804878048781,0,0,0,0,0,0,0,0,0,0,0,0,0,28231678.6932987,-709352.644750084,3022349.53658537,34760099.2439024,2476724.77707317,37236824.0209756,-28941031.3380488,42.0476190476191
4,0,0,0,0,0,0,367500,0,0,0,0,35,2,268798,6,0.8,0,0.5,0.3,0,0.8,0,0.5,0.3,0,0,0,0,0,0,0.8,0,0.5,0.3,0,0.8,0,0.5,0.3,0,0,0,0,0,0,38,2,287.5,459375,0,459375,0,0,0,0,0,0,459375,0,0,0,0,569875,209375,0,0,0,0,0,0,642833.333333333,0,642833.333333333,205416.666666667,2250000,0,2250000,5273493.75,2632500,13750,7919743.75,4992751.4092607,113549.693333333,113563.7725,227113.465833333,17827.5,0,0,0,0,17827.5,25493325,0,25493325,0,0,0,0,0,0,0,0,4250,0,0,0,0,4250,158.75,81.25,77.5,191.25,83.75,107.5,131.25,0,481.25,0,0,0,0,0,0,0,133.75,0,0,248.75,42.5,0,0,17.5,0,0,30,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7759778.80657264,20500573.5907393,23137652,10275416.75,2477113.46583333,12752530.2158333,12740794.7841667,34.3333333333333
4,0,0,0,0,0,0,514500,0,0,0,0,38,2,251309,6,0.66,0.66,0,0,0,0.66,0.66,0,0,0,0,0,0,0,0,0.66,0.66,0,0,0,0.66,0.66,0,0,0,0,0,0,0,0,15,2,303.030303030303,779545.454545454,0,779545.454545454,0,0,0,0,0,0,779545.454545454,0,0,0,0,102272.727272727,206363.636363636,0,0,10606.0606060606,0,0,47727.2727272727,1054545.45454545,70424.2424242424,1124969.6969697,0,1730909.09090909,0,1730909.09090909,6028565.15151515,3993318.18181818,0,10021883.3333333,6516112.03030303,127772.455757576,138488.141212121,266260.596969697,20990.9090909091,0,0,0,0,20990.9090909091,13014363.6363636,0,13014363.6363636,0,0,0,0,0,0,0,0,7727.27272727273,0,0,0,0,7727.27272727273,225.757575757576,131.818181818182,93.9393939393939,236.363636363636,168.181818181818,68.1818181818182,124.242424242424,0,586.363636363636,0,0,0,0,0,0,0,53.030303030303,0,65.1515151515151,171.212121212121,39.3939393939394,0,0,16.6666666666667,0,0,148.484848484848,0,92.4242424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8025734.83939394,6498251.60606061,10491569.7878788,12544677.1818182,1997169.68787879,14541846.869697,-1527483.23333333,42.0476190476191
4,0,0,0,0,0,0,51500,0,0,0,105400,38,1,251309,6,0.17,0,0.17,0,0,0,0,0,0,0,0.17,0,0.17,0,0,0.17,0,0.17,0,0,0,0,0,0,0,0.17,0,0.17,0,0,21,1,1000,922941.176470588,0,922941.176470588,0,0,0,0,0,0,302941.176470588,0,0,0,620000,1637058.82352941,140000,0,0,0,0,0,370588.235294118,483333.333333333,1724241.48606811,2207574.81940144,0,0,6864705.88235294,6864705.88235294,73197441.1764706,0,0,73197441.1764706,12394177.9370485,1627535.44685242,945723.564705882,2573259.01155831,20494.1176470588,0,0,0,0,20494.1176470588,25002823.5294118,0,25002823.5294118,0,0,0,0,0,0,0,0,3000,0,0,0,1694.11764705882,4694.11764705882,4152.94117647059,3358.82352941176,794.117647058823,0,0,0,188.235294117647,0,4341.17647058824,0,0,0,0,0,0,0,170.588235294118,0,152.941176470588,364.705882352941,117.647058823529,0,0,164.705882352941,0,0,1105.88235294118,0,2229.41176470588,0,0,0,0,0,35.2941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,75770700.1880289,12608645.5923633,19473351.4747162,78726913.2311661,9437964.89391125,88164878.1250774,-63162054.5956656,114.677419354839
4,0,0,0,0,0,0,63200,0,0,0,105400,37,1,266599,6,0.59,0,0.59,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0.43,0,0.43,0,0,0.43,0,0.43,0,0,0,0,0,0,0,16.6666666666667,2,244.186046511628,392093.023255814,0,392093.023255814,0,0,0,0,0,0,146976.744186047,0,0,0,245116.279069767,634883.720930232,233255.813953488,5396511.62790698,0,0,0,0,22093.023255814,593713.178294574,57906.976744186,651620.15503876,764341.085271318,502325.581395349,0,502325.581395349,17974230.2325581,2515441.86046512,0,20489672.0930233,10876839.3100775,170191.884031008,336889.515348837,507081.399379845,17769.7674418605,0,0,0,0,17769.7674418605,25410767.4418605,0,25410767.4418605,0,0,0,0,0,0,0,0,1186.04651162791,0,0,0,669.767441860465,1855.81395348837,1065.11627906977,439.53488372093,625.581395348837,155.813953488372,81.3953488372093,74.4186046511628,60.4651162790698,0,1281.39534883721,0,0,0,0,0,0,0,109.302325581395,0,462.790697674419,693.023255813953,16.2790697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18983637.2133333,14533928.1317829,17049369.9922481,28851069.5426357,1009406.98077519,29860476.5234108,-4449709.08155039,93.5512820512821
4,0,0,0,0,0,0,632100,0,0,0,0,37,1,266599,6,0.4,0.22,0.18,0,0,0.4,0.22,0.18,0,0,0,0,0,0,0,0.2,0.11,0.09,0,0,0.2,0.11,0.09,0,0,0,0,0,0,0,38,2,300,3160500,0,3160500,0,0,0,0,0,0,3160500,0,0,0,0,1795500,170500,11593500,0,0,0,0,0,1482141.66666667,199200,1681341.66666667,198000,585000,0,585000,40039930,11746600,30000,51816530,30619345.4863756,348884.581333333,849852.972,1198737.55333333,26595,0,0,0,0,26595,30318300,0,30318300,0,0,0,0,0,0,0,0,25500,0,0,0,0,25500,2275,1125,1150,740,420,320,170,0,3185,0,0,0,0,0,0,0,375,0,980,1740,65,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41846862.7336244,-301045.486375578,11452359.3333333,70682470.6666667,1783737.55333333,72466208.22,-42147908.22,93.5512820512821
4,0,0,0,0,0,0,655400,0,0,0,310000,38,1,251309,6,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,38,2,537.5,2413500,0,2413500,0,0,0,0,0,0,1638500,0,0,0,775000,649500,488500,7700000,0,43750,0,0,71000,584350,27302.6315789474,611652.631578947,0,652500,0,652500,19974875,13014470,0,32989345,25243681.6315789,32691.1478947368,550009.378,582700.525894737,1872.5,4882.5,0,0,14793.975,16666.475,1872500,38464335,40336835,0,0,0,0,0,0,0,0,15937.5,0,0,0,1800,17737.5,845,572.5,272.5,797.5,455,342.5,280,0,1922.5,0,0,0,0,0,0,0,117.5,0,75,1315,17.5,0,0,0,0,20,110,0,265,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,21210075.5258947,15093153.368421,28107623.368421,45218556.631579,1235200.52589474,46453757.1574737,-6116922.1574737,114.677419354839
4,0,0,0,0,0,0,73500,118500,0,0,210800,38,1,251309,6,0.47,0,0.31,0.16,0,0.47,0,0.31,0.16,0,0,0,0,0,0,0.47,0,0.31,0.16,0,0.47,0,0.31,0.16,0,0,0,0,0,0,37.3333333333333,2,308.510638297872,857021.276595745,0,857021.276595745,0,0,0,0,0,0,156382.978723404,252127.659574468,0,0,448510.638297872,1177659.57446809,159361.70212766,0,0,25531.914893617,0,0,415531.914893617,641907.80141844,738634.938409854,1380542.73982829,0,2207872.34042553,0,2207872.34042553,2731914.89361702,2284489.36170213,0,5016404.25531915,6551447.48450915,661133.223994028,94878.7319148936,756011.955908921,16889.3617021277,0,0,0,0,16889.3617021277,11991446.8085106,0,11991446.8085106,0,0,0,0,0,0,0,0,1808.51063829787,1680.85106382979,0,0,1225.53191489362,4714.89361702128,0,0,0,148.936170212766,76.5957446808511,72.3404255319149,127.659574468085,0,276.595744680851,0,0,0,0,0,0,0,100,0,0,57.4468085106383,44.6808510638298,0,0,0,0,0,17.0212765957447,0,57.4468085106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5695799.18995147,5439999.32400149,7724488.68570362,9283362.37812617,2963884.29633445,12247246.6744606,-255799.865949981,114.677419354839
4,0,0,0,0,0,0,74500,0,0,0,0,35,1,268798,6,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,31,2,669.230769230769,286538.461538462,0,286538.461538462,0,0,0,0,0,0,286538.461538462,0,0,0,0,582692.307692308,45769.2307692308,0,0,0,657692.307692308,0,218461.538461538,422730.769230769,15323.0769230769,438053.846153846,0,2596153.84615385,0,2596153.84615385,3944853.84615385,3030769.23076923,0,6975623.07692308,5528774.92307692,52794.1255384615,108708.033846154,161502.159384615,12784.6153846154,0,0,0,0,12784.6153846154,18665538.4615385,0,18665538.4615385,0,0,0,0,0,0,0,0,2615.38461538462,0,0,0,0,2615.38461538462,169.230769230769,84.6153846153846,84.6153846153846,119.230769230769,119.230769230769,0,57.6923076923077,23.0769230769231,369.230769230769,0,0,0,0,0,0,0,134.615384615385,0,0,165.384615384615,0,0,0,0,0,0,0,0,57.6923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5384615384615,6702509.85169231,13136763.5384615,16825225.0769231,9473628.76923077,2757656.00553846,12231284.7747692,6434253.68676923,73.6666666666667
4,0,0,0,0,0,105000,0,0,0,0,124000,37,1,266599,6,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,25.3333333333333,2,303.030303030303,693939.393939394,318181.818181818,375757.575757576,0,0,0,0,0,318181.818181818,0,0,0,0,375757.575757576,797575.757575758,381515.151515151,0,0,121212.121212121,0,0,0,95166.6666666667,255380.399742102,350547.066408769,0,490909.090909091,0,490909.090909091,10533512.1212121,0,0,10533512.1212121,2611388.49065119,241432.009373307,155344.156363636,396776.165736944,16166.6666666667,0,0,0,0,16166.6666666667,19561666.6666667,0,19561666.6666667,0,0,0,0,0,0,4242.42424242424,4242.42424242424,0,0,0,0,1090.90909090909,1090.90909090909,503.030303030303,200,303.030303030303,0,0,0,139.393939393939,0,642.424242424242,0,0,0,0,0,0,0,115.151515151515,0,0,215.151515151515,72.7272727272727,0,0,0,0,0,127.272727272727,0,112.121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11421197.3778582,16950278.1760155,16950278.1760155,13144900.6118633,887685.256646035,14032585.8685093,5529080.79815732,93.5512820512821
4,0,0,0,0,0,14800,0,0,0,0,0,37,1,266599,5,0.46,0,0.36,0.1,0,0.46,0,0.36,0.1,0,0,0,0,0,0,0.46,0,0.36,0.1,0,0.46,0,0.36,0.1,0,0,0,0,0,0,44.6666666666667,1,304.347826086957,32173.9130434783,32173.9130434783,0,0,0,0,0,0,32173.9130434783,0,0,0,0,0,19347.8260869565,12173.9130434783,0,0,0,0,0,0,739710.144927536,0,739710.144927536,1071739.13043478,528260.869565217,0,528260.869565217,3265600,0,0,3265600,2141743.92753623,146406.188985507,41283.2660869565,187689.455072464,11621.7391304348,0,0,204.347826086957,619.173913043478,12240.9130434783,24606586.9565217,2811049.56521739,27417636.5217391,0,0,0,0,0,0,39.1304347826087,39.1304347826087,0,0,0,0,0,0,163.04347826087,163.04347826087,0,0,0,0,15.2173913043478,0,178.260869565217,0,0,0,0,0,0,0,8.69565217391304,0,0,160.869565217391,2.17391304347826,0,0,0,0,0,0,0,6.52173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3981550.32463768,25275892.5942029,25275892.5942029,5407343.92753623,715950.324637681,6123294.25217391,21294342.2695652,93.5512820512821
4,0,0,0,0,0,183800,0,0,0,0,297600,37,1,266599,6,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0.43,0,0.43,0,0,0.43,0,0.43,0,0,0,0,0,0,0,32,2,279.06976744186,1119534.88372093,427441.860465116,692093.023255814,0,0,0,0,0,427441.860465116,0,0,0,0,692093.023255814,660232.558139535,515348.837209302,0,0,0,0,0,0,60000,106208.078335373,166208.078335373,0,1004651.1627907,0,1004651.1627907,8302593.02325581,1093339.53488372,0,9395932.55813953,3821262.89228886,100132.795691554,144969.005581395,245101.80127295,13793.023255814,0,0,0,0,13793.023255814,19724023.255814,0,19724023.255814,0,0,0,0,0,0,5697.67441860465,5697.67441860465,0,0,0,0,2009.3023255814,2009.3023255814,281.395348837209,34.8837209302326,246.511627906977,65.1162790697674,55.8139534883721,9.30232558139535,204.651162790698,0,551.162790697674,0,0,0,0,0,0,0,109.302325581395,0,34.8837209302326,100,81.3953488372093,0,0,0,0,0,69.7674418604651,0,155.813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9552345.98731946,15902760.3635251,16996099.8984088,12123855.9155447,1249752.96406365,13373608.8796083,6350414.37620563,93.5512820512821
4,0,0,0,0,0,210000,0,0,0,0,446400,37,2,266599,6,0.76,0,0.76,0,0,0.76,0,0.76,0,0,0,0,0,0,0,0.76,0,0.76,0,0,0.76,0,0.76,0,0,0,0,0,0,0,27,2,328.947368421053,863684.210526316,276315.789473684,587368.421052632,0,0,0,0,0,276315.789473684,0,0,0,0,587368.421052632,757894.736842105,315526.315789474,0,0,0,0,0,0,67694.7368421053,37557.1329639889,105251.869806094,0,805263.157894737,0,805263.157894737,9658673.68421053,670905.263157895,0,10329578.9473684,2979861.39612188,40694.2495844875,152106.884210526,192801.133795014,16981.5789473684,0,0,0,0,16981.5789473684,20547710.5263158,0,20547710.5263158,0,0,0,0,0,0,3684.21052631579,3684.21052631579,0,0,0,0,1705.26315789474,1705.26315789474,475,243.421052631579,231.578947368421,40.7894736842105,40.7894736842105,0,102.631578947368,0,618.421052631579,0,0,0,0,0,0,0,107.894736842105,0,0,280.263157894737,84.2105263157895,0,0,0,0,0,78.9473684210526,0,67.1052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10656737.9759003,17567849.1301939,18238754.3933518,12638535.0803324,998064.291689751,13636599.3720222,6911111.15429363,68.8181818181818
4,0,0,0,0,0,262500,0,0,0,0,2418000,37,3,266599,6,1.98,0,1.98,0,0,1.98,0,1.98,0,0,0,0,0,0,0,1.98,0,1.98,0,0,1.98,0,1.98,0,0,0,0,0,0,0,40.3333333333333,2,358.585858585859,1353787.87878788,132575.757575758,1221212.12121212,0,0,0,0,0,132575.757575758,0,0,0,0,1221212.12121212,1063232.32323232,139848.484848485,0,0,63131.3131313131,0,0,33333.3333333333,270041.32996633,86985.6996617915,357027.029628121,27104.3771043771,909090.909090909,0,909090.909090909,6406626.26262626,1278924.24242424,0,7685550.5050505,4582987.98249007,122722.823403614,128202.15959596,250924.982999574,15094.4444444444,0,0,0,0,15094.4444444444,18264277.7777778,0,18264277.7777778,0,0,0,0,0,0,1767.67676767677,1767.67676767677,0,0,0,0,5818.18181818182,5818.18181818182,361.616161616162,164.646464646465,196.969696969697,78.7878787878788,44.4444444444444,34.3434343434343,38.8888888888889,0,479.292929292929,0,0,0,0,0,0,0,38.3838383838384,0,0,283.838383838384,51.5151515151515,0,0,0,0,0,74.7474747474748,0,30.8080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7566642.15471675,13681289.7952877,14960214.0377119,10989614.2451163,1160015.89209048,12149630.1372068,6114647.64057096,44.6666666666667
4,0,0,0,0,0,31500,0,0,808500,0,0,36,3,261128,6,1.37,0.35,0.89,0.13,0,1.37,0.35,0.89,0.13,0,0,0,0,0,0,1.37,0.35,0.89,0.13,0,1.37,0.35,0.89,0.13,0,0,0,0,0,0,20.375,2,397.080291970803,613138.686131387,22992.700729927,590145.98540146,0,0,0,0,0,22992.700729927,0,0,590145.98540146,0,0,638540.145985401,425547.445255474,0,0,0,0,0,436861.313868613,627133.819951338,795403.38071456,1422537.2006659,377676.399026764,78467.1532846715,0,78467.1532846715,4808089.7810219,242236.496350365,0,5050326.27737226,4417665.6872839,737218.571320271,88838.7319708029,826057.303291074,15967.1532846715,0,0,0,0,15967.1532846715,19479927.0072993,0,19479927.0072993,0,0,0,0,0,0,38.6861313868613,38.6861313868613,0,0,15967.1532846715,0,0,15967.1532846715,197.810218978102,102.189781021898,95.6204379562044,14.5985401459854,14.5985401459854,0,77.3722627737226,0,289.78102189781,0,0,0,1.45985401459854,0,0,0,54.014598540146,0,0,164.963503649635,5.83941605839416,0,0,2.18978102189781,0,2.18978102189781,24.0875912408759,0,25.5474452554744,0,0,0,9.48905109489051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712614.23759764,15062261.3200154,15304497.8163657,9225755.4683058,904524.456575746,10130279.9248815,9349647.08241772,42
4,0,0,0,0,0,31500,343000,0,0,0,0,36,3,261128,6,2.49,0,0,2.49,0,2.49,0,0,2.49,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,17,2,370,374500,31500,343000,0,0,0,0,0,31500,343000,0,0,0,0,146500,60700,0,0,24500,0,0,0,234803.333333333,221129.473684211,455932.807017544,0,720000,0,720000,2871474,0,0,2871474,1323260.80701754,84778.8084842105,43123.1576,127901.966084211,15558,0,0,0,0,15558,18047280,0,18047280,0,0,0,0,0,0,53,53,3400,0,0,0,0,3400,33,26,7,0,0,0,109,0,142,0,0,0,0,0,0,0,17,0,1,14,10,0,0,0,0,8,42,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3719375.96608421,16724019.1929825,16724019.1929825,4194734.80701754,847901.966084211,5042636.77310175,13004643.2268982,42
4,0,0,0,0,0,393800,0,0,0,0,297600,37,2,266599,6,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,23.25,2,189.393939393939,1047575.75757576,596666.666666667,450909.090909091,0,0,0,0,0,596666.666666667,0,0,0,0,450909.090909091,1123787.87878788,333939.393939394,0,0,0,0,0,0,289041.666666667,207853.065226735,496894.731893402,8636.36363636364,818181.818181818,0,818181.818181818,10913304.5454545,323975.757575758,0,11237280.3030303,3601408.88340855,243386.514931979,170408.033333333,413794.548265313,12307.5757575758,0,0,0,0,12307.5757575758,14892166.6666667,0,14892166.6666667,0,0,0,0,0,0,7954.54545454546,7954.54545454546,0,0,0,0,1309.09090909091,1309.09090909091,528.787878787879,215.151515151515,313.636363636364,19.6969696969697,19.6969696969697,0,139.393939393939,0,687.878787878788,0,0,0,0,0,0,0,139.393939393939,0,0,193.939393939394,80.3030303030303,0,0,0,0,0,160.606060606061,0,113.636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12145280.9119017,11290757.7832581,11614733.5408339,14514713.4288631,1231976.36644713,15746689.7953102,-854523.128643563,68.8181818181818
4,0,0,0,0,0,393800,0,0,0,0,496000,37,3,266599,6,1.15,0,1.15,0,0,1.15,0,1.15,0,0,0,0,0,0,0,1.15,0,1.15,0,0,1.15,0,1.15,0,0,0,0,0,0,0,33.75,2,332.173913043478,773739.130434783,342434.782608696,431304.347826087,0,0,0,0,0,342434.782608696,0,0,0,0,431304.347826087,1148695.65217391,185565.217391304,0,0,0,0,0,0,510996.52173913,23165.4462242563,534161.967963387,0,939130.434782609,0,939130.434782609,6313395.65217391,659603.47826087,0,6972999.13043478,3568364.44622426,78808.5823853547,112604.389217391,191412.971602746,14133.0434782609,0,0,0,0,14133.0434782609,17100982.6086957,0,17100982.6086957,0,0,0,0,0,0,4565.21739130435,4565.21739130435,0,0,0,0,1252.17391304348,1252.17391304348,346.086956521739,180,166.086956521739,40,40,0,40.8695652173913,0,426.95652173913,0,0,0,0,0,0,0,33.0434782608696,0,0,222.608695652174,77.3913043478261,0,0,0,0,0,57.3913043478261,0,36.5217391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7443939.05855927,13532618.1624714,14192221.6407323,9881760.09839817,1130543.40638535,11012303.5047835,6088679.10391213,44.6666666666667
4,0,0,0,0,0,42000,0,0,0,0,0,38,1,251309,5,0.33,0.2,0,0.13,0,0.33,0.2,0,0.13,0,0,0,0,0,0,0.3,0.17,0,0.13,0,0.3,0.17,0,0.13,0,0,0,0,0,0,38,2,283.333333333333,140000,140000,0,0,0,0,0,0,140000,0,0,0,0,0,495333.333333333,589666.666666667,1338000,927333.333333333,33333.3333333333,0,0,609000,994377.777777778,174300,1168677.77777778,297000,1200000,0,1200000,21546233.3333333,11708920,0,33255153.3333333,17558573.4444444,202139.826222222,463608.968,665748.794222222,22410,0,0,0,0,22410,40113900,0,40113900,0,0,0,0,0,0,233.333333333333,233.333333333333,0,0,0,0,0,0,1196.66666666667,633.333333333333,563.333333333333,676.666666666667,573.333333333333,103.333333333333,106.666666666667,0,1980,0,0,0,0,0,0,0,170,0,193.333333333333,1153.33333333333,0,0,0,0,0,0,80,0,383.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23411982.1275555,22555326.5555556,34264246.5555556,39104806.7777778,1865748.79422222,40970555.572,-856655.572000004,114.677419354839
4,0,0,0,0,0,65600,0,0,0,0,248000,37,1,266599,6,0.43,0,0.43,0,0,0.43,0,0.43,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,37,2,227.272727272727,950303.03030303,198787.878787879,751515.151515151,0,0,0,0,0,198787.878787879,0,0,0,0,751515.151515151,955757.575757576,500606.060606061,0,0,118181.818181818,0,0,0,75476.7676767677,454168.574038255,529645.341715023,0,1636363.63636364,0,1636363.63636364,13684027.2727273,679154.545454545,0,14363181.8181818,4000247.37201805,468676.678369439,209411.575757576,678088.254127015,15663.6363636364,0,0,0,0,15663.6363636364,18953000,0,18953000,0,0,0,0,0,0,5303.0303030303,5303.0303030303,0,0,0,0,2181.81818181818,2181.81818181818,545.454545454545,242.424242424242,303.030303030303,39.3939393939394,39.3939393939394,0,245.454545454545,0,830.30303030303,0,0,0,0,0,0,0,193.939393939394,0,0,293.939393939394,60.6060606060606,0,0,0,0,39.3939393939394,72.7272727272727,0,169.69696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15998479.1632179,14952752.6279819,15631907.1734365,17684274.6447453,2314451.89049065,19998726.535236,-1045726.53523597,93.5512820512821
