"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","기타재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","반건시 (생감 기준)평가액_ha당","건시 (생감 기준) 평가액_ha당","감말랭이(생감 기준) 평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
2,0,0,0,0,0,0,0,0,0,0,346000,38,2,260949,2,0.8,0.64,0.16,0,0,0.28,0.12,0.16,0,0,0.52,0.52,0,0,0,0.8,0.64,0.16,0,0,0.28,0.12,0.16,0,0,0.52,0.52,0,0,0,23.5,2,312.5,432500,0,432500,0,0,0,0,0,0,0,0,0,0,432500,1067500,313750,330000,0,23750,0,0,320000,151475,32195,183670,344010.416666667,688750,1683750,2372500,8422761.25,9160455,0,17583216.25,14120334.4166667,104380.469997917,404424.9324375,508805.402435417,24500,0,0,0,0,24500,43610000,0,0,0,0,43610000,0,0,0,0,0,0,0,0,0,0,0,0,1625,1625,278.75,151.25,127.5,491.25,442.5,48.75,151.25,0,921.25,0,0,0,0,0,0,0,83.75,0,0,638.75,7.5,0,0,0,0,0,107.5,0,67.5,0,0,0,0,0,5,0,0,0,0,11.25,9620316.65243542,29489665.5833333,40333870.5833333,20859345.6666667,2881305.40243542,23740651.0691021,19869348.9308979,17.2758620689655
2,0,0,0,0,0,0,0,0,2072000,0,0,36,3,276084,2,2.38,2.12,0,0.26,0,2.23,2.12,0,0.11,0,0.15,0,0,0.15,0,2.38,2.12,0,0.26,0,2.23,2.12,0,0.11,0,0.15,0,0,0.15,0,21.3636363636364,2,311.344537815126,870588.235294118,0,870588.235294118,0,0,0,0,0,0,0,0,870588.235294118,0,0,621848.739495798,585714.285714286,51260.5042016807,0,0,0,0,3113025.21008403,1603129.72689076,100442.680229987,1703572.40712074,165196.078431373,458403.361344538,313865.546218487,772268.907563025,3053188.23529412,0,0,3053188.23529412,7701155.00656052,151209.897545242,167156.847983193,318366.745528435,411.764705882353,0,0,0,0,411.764705882353,1157058.82352941,0,0,0,0,1157058.82352941,0,0,0,0,0,0,0,0,0,0,50058.8235294118,0,0,50058.8235294118,38.655462184874,35.7142857142857,2.94117647058824,0,0,0,96.218487394958,0,134.873949579832,0,0,0,0,0,0,0,57.563025210084,0,0,5.88235294117647,7.56302521008403,0,0,31.9327731092437,0,0.840336134453782,7.56302521008403,0,23.5294117647059,0,0,0,0,0,0,0,0,0,0,0,3829958.34216709,-6544096.18303111,-6230230.63681262,10440477.6956361,1090635.65309146,11531113.3487276,-10374054.5251982,3.26923076923077
2,0,0,0,0,0,0,0,0,249000,0,0,37,1,277908,2,0.14,0,0.11,0,0.03,0.14,0,0.11,0,0.03,0,0,0,0,0,0.14,0,0.11,0,0.03,0.14,0,0.11,0,0.03,0,0,0,0,0,43.5,2,428.571428571429,1778571.42857143,0,1778571.42857143,0,0,0,0,0,0,0,0,1778571.42857143,0,0,1242857.14285714,900000,0,0,0,0,0,0,7075625,608589.47368421,7684214.47368421,1535059.52380952,2578571.42857143,0,2578571.42857143,9129235.71428571,7752814.28571428,0,16882050,21171424.8546366,2752059.51810182,419190.093214286,3171249.6113161,19000,0,0,0,0,19000,22040000,0,0,0,0,22040000,0,0,0,0,0,0,0,0,0,0,56785.7142857143,0,0,56785.7142857143,300,292.857142857143,7.14285714285714,407.142857142857,407.142857142857,0,142.857142857143,0,850,0,0,0,0,0,0,0,71.4285714285714,0,0,642.857142857143,35.7142857142857,0,0,0,0,28.5714285714286,0,0,71.4285714285714,0,0,0,0,0,0,0,0,0,0,0,14879056.7541732,868575.145363405,8621389.43107769,30300660.5689223,5749821.03988753,36050481.6088098,-14010481.6088098,102.815789473684
2,0,0,0,0,0,0,0,0,572000,0,0,37,2,277908,2,0.8,0,0.8,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0.8,0,0.8,0,0,0,0,0,0,0,40,2,255,715000,0,715000,0,0,0,0,0,0,0,0,715000,0,0,626250,177500,0,0,0,0,0,0,83246.875,35006.5789473684,118253.453947368,0,355000,0,355000,9401715,0,0,9401715,1914911.45394737,56575.422948602,220047.36975,276622.792698602,14105,0,0,0,0,14105,17772300,0,0,0,0,17772300,0,0,0,0,0,0,0,0,0,0,3962.5,0,0,3962.5,425,207.5,217.5,0,0,0,91.25,0,516.25,0,0,0,0,0,0,0,62.5,0,0,265,37.5,0,0,0,0,0,56.25,0,95,0,0,0,0,0,0,0,0,0,0,0,10033337.7926986,15857388.5460526,15857388.5460526,11316626.4539474,631622.792698602,11948249.246646,5824050.75335403,15.75
2,0,0,0,0,0,0,0,52000,0,0,0,99,1,263340,1,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,31,2,300,173333.333333333,0,173333.333333333,0,0,0,0,0,0,0,173333.333333333,0,0,0,570000,463333.333333333,0,0,0,0,0,0,2800083.33333333,0,2800083.33333333,1441583.33333333,3150000,0,3150000,13468263.3333333,8513333.33333333,500000,22481596.6666667,14418653.5036647,764865.28625,477318.506166667,1242183.79241667,47133.3333333333,0,0,0,0,47133.3333333333,98980000,0,0,0,0,98980000,0,0,0,0,0,0,0,0,0,50666.6666666667,0,0,0,50666.6666666667,403.333333333333,403.333333333333,0,523.333333333333,0,523.333333333333,240,0,1166.66666666667,0,0,0,0,0,0,0,96.6666666666667,0,0,850,53.3333333333333,0,0,0,0,23.3333333333333,143.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,18166800.288752,84561346.4963353,93268326.6666667,28193270,4392183.79241667,32585453.7924167,66394546.2075833,46.1666666666667
2,0,0,0,0,0,0,0,656000,0,0,0,99,2,263340,1,0.78,0,0.78,0,0,0,0,0,0,0,0.78,0,0.78,0,0,0.78,0,0.78,0,0,0,0,0,0,0,0.78,0,0.78,0,0,39,2,224.358974358974,841025.641025641,0,841025.641025641,0,0,0,0,0,0,0,841025.641025641,0,0,0,547435.897435897,275641.025641026,0,0,0,0,0,0,616559.829059829,0,616559.829059829,389764.957264957,0,3187179.48717949,3187179.48717949,4689855.12820513,8688461.53846154,366666.666666667,13744983.3333333,15047537.6796381,185532.640555556,310493.080833333,496025.721388889,43974.358974359,0,0,0,0,43974.358974359,92346153.8461538,0,0,0,0,92346153.8461538,0,0,0,0,0,0,0,0,0,38948.7179487179,0,0,0,38948.7179487179,148.717948717949,128.205128205128,20.5128205128205,375.641025641026,207.692307692308,167.948717948718,80.7692307692308,103.846153846154,708.974358974359,0,0,0,0,0,0,0,80.7692307692308,0,0,437.179487179487,60.2564102564103,0,0,0,0,26.9230769230769,103.846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,5314418.21269091,77298616.1665157,89412386.4957265,16678750.6837607,3683205.20856838,20361955.8923291,71984197.9538248,17.25
2,0,0,0,0,0,0,0,73000,0,0,0,99,2,263340,2,0.75,0,0.75,0,0,0.75,0,0.75,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0.75,0,0.75,0,0,0,0,0,0,0,24,2,66.6666666666667,97333.3333333333,0,97333.3333333333,0,0,0,0,0,0,0,97333.3333333333,0,0,0,252000,46666.6666666667,0,0,0,0,0,64000,143166.666666667,0,143166.666666667,139777.777777778,30666.6666666667,0,30666.6666666667,4049636,0,0,4049636,1006284.44444444,23632.9275,90869.1654,114502.0929,1866.66666666667,0,0,0,0,1866.66666666667,3098666.66666667,0,0,0,0,3098666.66666667,0,0,0,0,0,0,0,0,0,1413.33333333333,0,0,0,1413.33333333333,206.666666666667,156,50.6666666666667,0,0,0,13.3333333333333,0,220,0,0,0,0,0,0,0,33.3333333333333,0,50.6666666666667,42.6666666666667,6.66666666666667,0,0,0,0,8,17.3333333333333,0,53.3333333333333,0,0,0,0,8,0,0,0,0,0,0,4194804.75956667,2092382.22222222,2092382.22222222,5055920.44444444,145168.759566667,5201089.20401111,-2102422.53734444,17.25
2,0,0,0,0,0,0,1069000,0,0,0,0,38,3,260949,2,4.78,0,0.78,4,0,4.78,0,0.78,4,0,0,0,0,0,0,2.38,0,0.78,1.6,0,2.38,0,0.78,1.6,0,0,0,0,0,0,31,2,441.176470588235,449159.663865546,0,449159.663865546,0,0,0,0,0,0,449159.663865546,0,0,0,0,829411.764705882,97478.9915966386,0,0,22689.0756302521,0,0,31512.6050420168,17642.8571428571,24407.3418841221,42050.1990269792,185000,1387815.12605042,0,1387815.12605042,3555944.53781513,2791263.44537815,0,6347207.98319328,4709514.74524547,77719.4260482088,156715.820693277,234435.246741486,9058.82352941176,0,0,0,0,9058.82352941176,16124705.8823529,0,0,0,0,16124705.8823529,0,0,0,0,0,0,0,0,6592.43697478992,0,0,0,0,6592.43697478992,60.9243697478991,15.546218487395,45.3781512605042,174.789915966387,107.142857142857,67.6470588235294,106.72268907563,0,342.436974789916,0,0,0,0,0,0,0,65.9663865546218,0,0,134.453781512605,59.6638655462185,0,0,0,0,0,23.5294117647059,0,58.8235294117647,0,0,0,0,0,0,0,0,0,0,0,5178194.91060703,11415191.1371075,14206454.5824856,8265459.28306059,1622250.37279191,9887709.6558525,6236996.22650044,3.3
2,0,0,0,0,0,0,107000,0,0,0,0,36,1,276084,2,0.24,0,0,0.24,0,0.24,0,0,0.24,0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,9,2,510,1070000,0,1070000,0,0,0,0,0,0,1070000,0,0,0,0,0,40000,740000,0,100000,0,0,0,2019483.33333333,245403.157894737,2264886.49122807,498000,210000,0,210000,3854870,0,0,3854870,4988970.49122807,1016977.10495789,116968.1305,1133945.23545789,4900,0,0,0,0,4900,10633000,0,0,0,0,10633000,0,0,0,0,0,0,0,0,11200,0,0,0,0,11200,170,150,20,0,0,0,30,0,200,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,70,0,30,0,0,0,0,0,0,0,0,0,0,0,5198815.23545789,5644029.50877193,5644029.50877193,8843840.49122807,1343945.23545789,10187785.726686,445214.273314035,106.473684210526
2,0,0,0,0,0,0,1328000,0,138000,0,0,36,3,276084,2,2.63,0,0.76,1.87,0,2.63,0,0.76,1.87,0,0,0,0,0,0,2.63,0,0.76,1.87,0,2.63,0,0.76,1.87,0,0,0,0,0,0,7.5,1,281.368821292776,557414.448669202,0,557414.448669202,0,0,0,0,0,0,504942.965779468,0,52471.4828897338,0,0,340304.182509506,461596.958174905,0,0,0,50950.5703422053,0,177566.539923954,2186044.04309252,115468.681208725,2301512.72430125,189353.6121673,233840.30418251,0,233840.30418251,3885255.13307985,853048.669201521,0,4738303.80228137,5207831.70528984,474720.943697885,127471.650513308,602192.594211193,12775.6653992395,0,0,0,0,12775.6653992395,14819771.8631179,0,0,0,0,14819771.8631179,0,0,0,0,0,0,0,0,5102.66159695818,0,4528.51711026616,0,0,9631.17870722434,93.9163498098859,93.9163498098859,0,34.2205323193916,4.18250950570342,30.0380228136882,86.6920152091255,13.3079847908745,228.136882129278,0,0,0,0,0,0,0,38.4030418250951,0,0,109.885931558935,16.7300380228137,0,0,20.1520912547529,0,13.3079847908745,0,0,18.2509505703422,0,0,0,0,0,0,0,0,0,0,11.4068441064639,4721288.03147355,9611940.15782803,10515939.3973718,9093086.83836969,836032.898393703,9929119.73676339,4890652.12635448,3.26923076923077
2,0,0,0,0,0,0,214000,0,0,0,0,36,2,276084,2,2.78,0,0.48,2.3,0,2.78,0,0.48,2.3,0,0,0,0,0,0,0.78,0,0.48,0.3,0,0.78,0,0.48,0.3,0,0,0,0,0,0,26.5,2,192.307692307692,274358.974358974,0,274358.974358974,0,0,0,0,0,0,274358.974358974,0,0,0,0,16666.6666666667,34615.3846153846,311538.461538462,0,28205.1282051282,0,0,17948.7179487179,89891.0256410256,11792.3076923077,101683.333333333,63846.1538461538,93589.7435897436,0,93589.7435897436,1491343.58974359,77251.282051282,0,1568594.87179487,1202198.1025641,51548.5480555556,45376.3533333333,96924.9013888889,2100,0,0,60.2564102564103,182.576923076923,2282.57692307692,4557000,0,0,878012.423076923,878012.423076923,5435012.42307692,0,0,0,0,0,0,0,0,2871.79487179487,0,0,0,0,2871.79487179487,46.1538461538462,46.1538461538462,0,5.12820512820513,0,5.12820512820513,25.6410256410256,0,76.9230769230769,0,0,0,0,0,0,0,5.12820512820513,0,0,20.5128205128205,12.8205128205128,0,0,0,0,0,17.9487179487179,0,20.5128205128205,0,0,0,0,0,0,0,0,0,0,0,1681858.23472222,4232814.32051282,4310065.6025641,2693541.69230769,190514.644978632,2884056.33728633,2550956.0857906,18.0769230769231
2,0,0,0,0,0,0,214000,0,207000,0,577000,38,3,260949,1,2.42,0.08,0.21,2.13,0,2.42,0.08,0.21,2.13,0,0,0,0,0,0,2.42,0.08,0.21,2.13,0,2.42,0.08,0.21,2.13,0,0,0,0,0,0,23,2,78.5123966942149,412396.694214876,0,412396.694214876,0,0,0,0,0,0,88429.7520661157,0,85537.1900826446,0,238429.752066116,520247.933884298,60743.8016528926,0,0,4132.23140495868,0,0,0,265214.187327824,168457.78599391,433671.973321734,90977.9614325069,79752.0661157025,0,79752.0661157025,5369566.94214876,4013111.57024793,167768.595041322,9550447.10743802,5867988.29702487,303132.737084022,212541.55053719,515674.287621212,26033.0578512397,0,6714.87603305785,0,26523.7603305785,52556.8181818182,42954545.4545455,0,331387861.570248,0,331387861.570248,374342407.024793,0,0,0,0,0,0,0,0,1301.65289256198,0,3285.12396694215,0,900.826446280992,5487.60330578512,236.776859504132,141.322314049587,95.4545454545455,229.752066115702,189.256198347107,40.495867768595,51.6528925619835,0,518.181818181818,0,0,0,0,0,0,0,48.3471074380165,0,0,418.595041322314,22.7272727272727,0,0,0,0,0,8.67768595041322,0,17.7685950413223,0,0,0,0,0,0,0,0,0,0,2.06611570247934,6061004.76006133,368474418.727769,372559287.428882,11333566.7033493,595426.353736915,11928993.0570862,362413413.967707,3.3
2,0,0,0,0,0,0,229000,0,0,0,0,38,1,260949,2,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,31,2,592.307692307692,1761538.46153846,0,1761538.46153846,0,0,0,0,0,0,1761538.46153846,0,0,0,0,792307.692307692,392307.692307692,0,0,76923.0769230769,0,0,0,667538.461538462,46548.5829959514,714087.044534413,1693589.74358974,761538.461538462,0,761538.461538462,14595123.0769231,3808400,0,18403523.0769231,9500102.71120108,473179.263662281,431745.99,904925.253662281,25900,0,0,0,0,25900,35224000,0,0,0,0,35224000,0,0,0,0,0,0,0,0,25923.0769230769,0,0,0,0,25923.0769230769,476.923076923077,276.923076923077,200,200,200,0,261.538461538462,0,938.461538461538,0,0,0,0,0,0,0,123.076923076923,0,0,600,46.1538461538462,0,0,0,0,0,30.7692307692308,0,138.461538461538,0,0,0,0,0,0,0,0,0,0,0,16261586.7921238,25723897.2887989,29532297.2887989,24095225.7881242,1666463.71520074,25761689.5033249,9462310.4966751,114.5
2,0,0,0,0,0,0,261000,0,0,0,0,36,2,276084,2,0.76,0.76,0,0,0,0.76,0.76,0,0,0,0,0,0,0,0,0.76,0.76,0,0,0,0.76,0.76,0,0,0,0,0,0,0,0,21,2,171.052631578947,343421.052631579,0,343421.052631579,0,0,0,0,0,0,343421.052631579,0,0,0,0,134210.526315789,80263.1578947368,119736.842105263,0,13157.8947368421,0,0,2480263.15789474,177234.649122807,45384.8684210526,222619.51754386,0,82894.7368421053,0,82894.7368421053,1524859.21052632,324456.578947368,0,1849315.78947368,3994212.72807018,61288.2665131579,101160.423684211,162448.690197368,1013.15789473684,0,0,0,0,1013.15789473684,1377894.73684211,0,0,0,0,1377894.73684211,0,0,0,0,0,0,0,0,4723.68421052632,0,0,0,0,4723.68421052632,31.5789473684211,31.5789473684211,0,17.1052631578947,17.1052631578947,0,38.1578947368421,0,86.8421052631579,0,0,0,0,0,0,0,22.3684210526316,0,0,10.5263157894737,13.1578947368421,0,0,0,0,1.31578947368421,22.3684210526316,0,15.7894736842105,0,0,0,0,1.31578947368421,0,0,0,0,0,0,1770202.63756579,-2616317.99122807,-2291861.4122807,5519071.93859649,245343.427039474,5764415.36563596,-4386520.62879386,18.0769230769231
2,0,0,0,0,0,0,278000,0,0,0,299000,38,3,260949,2,2.35,0,1.49,0.79,0.07,2.35,0,1.49,0.79,0.07,0,0,0,0,0,2.35,0,1.49,0.79,0.07,2.35,0,1.49,0.79,0.07,0,0,0,0,0,46,2,128.936170212766,245531.914893617,0,245531.914893617,0,0,0,0,0,0,118297.872340426,0,0,0,127234.042553192,254893.617021277,93617.0212765958,0,0,0,0,0,0,70109.9290780142,30900.3359462486,101010.265024263,73606.3829787234,837446.808510638,0,837446.808510638,7079839.14893617,1872201.70212766,0,8952040.85106383,2901809.90332214,51919.2255991042,192353.580595745,244272.806194849,11021.2765957447,0,0,0,0,11021.2765957447,13886808.5106383,0,0,0,0,13886808.5106383,0,0,0,0,0,0,0,0,1340.42553191489,0,0,0,365.957446808511,1706.3829787234,362.553191489362,254.893617021277,107.659574468085,109.787234042553,54.8936170212766,54.8936170212766,25.531914893617,0,497.872340425532,0,0,0,0,0,0,0,24.2553191489362,0,79.1489361702128,306.382978723404,16.5957446808511,0,0,0,0,0,30.6382978723404,0,40.8510638297872,0,0,0,0,0,0,0,0,0,0,0,8161558.76364166,10984998.6073162,12857200.3094438,9981649.05225831,1081719.61470549,11063368.6669638,2823439.84367451,3.3
2,0,0,0,0,0,0,36000,0,0,0,0,49,2,272745,2,2.63,0,0,2.63,0,2.63,0,0,2.63,0,0,0,0,0,0,0.75,0,0,0.75,0,0.75,0,0,0.75,0,0,0,0,0,0,41,2,40,48000,0,48000,0,0,0,0,0,0,48000,0,0,0,0,216000,64000,94666.6666666667,0,4000,0,0,0,88326.6666666667,128772,217098.666666667,0,158666.666666667,0,158666.666666667,945650.666666667,0,0,945650.666666667,916510.333333333,272616.59594,27652.1942666667,300268.790206667,1120,0,0,0,0,1120,1825600,0,0,0,0,1825600,0,0,0,0,0,0,0,0,586.666666666667,0,0,0,0,586.666666666667,34.6666666666667,34.6666666666667,0,0,0,0,12,0,46.6666666666667,0,0,0,0,0,0,0,6.66666666666667,0,0,16,13.3333333333333,0,0,0,0,0,5.33333333333333,0,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,1404586.12354,909089.666666667,909089.666666667,1862161,458935.456873333,2321096.45687333,-495496.456873333,13.8333333333333
2,0,0,0,0,0,105000,0,0,0,0,0,99,3,263340,2,7.81,0.26,0,7.55,0,0,0,0,0,0,7.81,0.26,0,7.55,0,2.4,0.26,0,2.14,0,0,0,0,0,0,2.4,0.26,0,2.14,0,25.4,2,133.333333333333,43750,43750,0,0,0,0,0,0,43750,0,0,0,0,0,52083.3333333333,10916.6666666667,0,0,0,0,0,355416.666666667,103060.416666667,24325.7894736842,127386.206140351,935593.75,0,156666.666666667,156666.666666667,1141528.33333333,0,0,1141528.33333333,1945153.28947368,70617.3280070175,49450.3500833333,120067.678090351,29.1666666666667,0,0,0,0,29.1666666666667,48416.6666666667,0,0,0,0,48416.6666666667,0,0,0,0,0,0,1.25,1.25,0,0,0,0,0,0,26.25,26.25,0,0,0,0,26.6666666666667,0,52.9166666666667,0,0,0,0,0,0,0,7.08333333333333,0,0,2.91666666666667,0,0,0,0,0,0,31.25,0,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,1261596.01142368,-1896736.62280702,-1740069.95614035,2930014.95614035,276734.344757018,3206749.30089737,-3158332.6342307,3.42857142857143
2,0,0,0,0,0,345000,0,0,0,0,0,37,1,277908,2,0.36,0,0.36,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0.34,0,0.34,0,0,0.34,0,0.34,0,0,0,0,0,0,0,30,2,500,1014705.88235294,1014705.88235294,0,0,0,0,0,0,1014705.88235294,0,0,0,0,0,473529.411764706,155882.352941176,3879411.76470588,0,0,0,0,0,757960.784313725,0,757960.784313725,462500,1158823.52941176,0,1158823.52941176,6925811.76470588,6098555.88235294,0,13024367.6470588,13120454.0784314,189570.251764706,373740.125735294,563310.3775,12352.9411764706,0,0,0,0,12352.9411764706,20382352.9411765,0,0,0,0,20382352.9411765,0,0,0,0,0,0,29.4117647058824,29.4117647058824,0,0,0,0,0,0,270.588235294118,270.588235294118,0,320.588235294118,320.588235294118,0,73.5294117647059,0,664.705882352941,0,0,0,0,0,0,0,100,0,205.882352941176,288.235294117647,47.0588235294118,0,0,0,0,0,0,0,23.5294117647059,0,0,0,0,0,0,0,0,0,0,0,8647945.67161765,7261898.8627451,13360454.745098,20046265.8431373,1722133.90691176,21768399.750049,-1386046.80887255,45.4444444444444
2,0,0,0,0,0,94000,0,0,0,0,214000,37,2,277908,2,1.1,0,1.1,0,0,0,0,0,0,0,1.1,0,1.1,0,0,0.76,0,0.76,0,0,0,0,0,0,0,0.76,0,0.76,0,0,18.5,2,65.7894736842105,405263.157894737,123684.210526316,281578.947368421,0,0,0,0,0,123684.210526316,0,0,0,0,281578.947368421,436842.105263158,63421.0526315789,1842105.26315789,0,0,0,1530263.15789474,568421.052631579,66644.7368421053,31849.0304709141,98493.7673130194,137938.596491228,0,955263.157894737,955263.157894737,8619952.63157895,1400000,65789.4736842105,10085742.1052632,7725111.49665942,76341.5458864266,300880.966578947,377222.512465374,19047.3684210526,0,0,0,0,19047.3684210526,29523421.0526316,0,0,0,0,29523421.0526316,0,0,0,0,0,0,0.526315789473684,0.526315789473684,0,0,0,0,868.421052631579,868.421052631579,327.631578947368,327.631578947368,0,85.5263157894737,0,85.5263157894737,98.6842105263158,0,511.842105263158,0,0,0,0,0,0,0,46.0526315789474,0,0,322.368421052632,7.89473684210526,0,0,14.4736842105263,0,1.31578947368421,21.0526315789474,0,50,0,0,0,0,48.6842105263158,0,0,0,0,0,0,9053772.43224178,21798309.5559722,24162764.8993536,15446398.2585411,1332485.67036011,16778883.9289012,12744537.1237304,15.75
2,0,0,0,109000,0,0,0,0,0,0,0,99,1,263340,2,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,11,2,193.548387096774,351612.903225806,351612.903225806,0,0,0,0,351612.903225806,0,0,0,0,0,0,0,306451.612903226,112903.225806452,0,0,0,0,0,900000,259935.483870968,0,259935.483870968,0,87096.7741935484,0,87096.7741935484,11334945.1612903,0,0,11334945.1612903,2194243.22580645,40121.64,262069.145,302190.785,9032.25806451613,0,0,0,0,9032.25806451613,14993548.3870968,0,0,0,0,14993548.3870968,0,0,0,0,741.935483870968,0,0,741.935483870968,0,0,0,0,0,0,600,393.548387096774,206.451612903226,0,0,0,32.258064516129,0,632.258064516129,0,0,0,0,0,0,0,80.6451612903226,0,51.6129032258065,161.290322580645,64.5161290322581,0,0,0,0,48.3870967741936,58.0645161290323,0,129.032258064516,0,0,0,0,38.7096774193548,0,0,0,0,0,0,11724232.7204839,12799305.1612903,12799305.1612903,13529188.3870968,389287.559193548,13918475.9462903,1075072.44080645,46.1666666666667
