"지역구분","업종구분","경영형태","경영주 성별","연령","종사 기간별","전겸업 여부","겸업 주 업종","산림소유 여부","산림 규모별","재배지 면적","소유지 면적","임차지 면적","지목구성_재배지_전체","지목구성_재배지_논","지목구성_재배지_밭","지목구성_재배지_임야","지목구성_재배지_기타","지목구성_소유지_전체","지목구성_소유지_논","지목구성_소유지_밭","지목구성_소유지_임야","지목구성_소유지_기타","지목구성_임차지_전체","지목구성_임차지_논","지목구성_임차지_밭","지목구성_임차지_임야","지목구성_임차지_기타","재배본수","평균수령","재배지 운영 관리방식","가구총수입","임업총수입","생산량","생산량_포전판매","생산량_없음","판매량_원물","판매량_원물_포전판매","판매량_원물_없음","판매량_가공","판매량_가공_포전판매","판매량_가공_없음","판매수입_원물","판매수입_원물_포전판매","판매수입_원물_없음","판매수입_가공","판매수입_가공_포전판매","판매수입_가공_없음","판매 가공품 종류_1","판매 가공품 종류_2","판매 가공품 종류_3","주요 판매처 비율_농협","주요 판매처 비율_산림조합","주요 판매처 비율_수집상","주요 판매처 비율_가공업체","주요 판매처 비율_도소매상","주요 판매처 비율_직거래","주요 판매처 비율_기타","온라인_직거래 판매방법_전화주문","온라인_직거래 판매방법_인터넷주문","온라인_직거래 판매방법_기타온라인판매","오프라인_직거래 판매방법_직접판매","오프라인_직거래 판매방법_임산물축제","오프라인_직거래 판매방법_기타온라인판매","직거래 합계","판매대금 결제방법별 비중_1개월 이내 현금","판매대금 결제방법별 비중_후불","판매대금 결제방법별 비중_선도금","판매대금 결제방법별 비중_기타","재고량 여부","재고량","저장경험","판매 떫은감의 출하시기_수확 ~ 추석 이전","판매 떫은감의 출하시기_추석 연휴 판매","판매 떫은감의 출하시기_추석이후 ~ 12월 31일","판매 떫은감의 출하시기_1월 1일~설 이전","판매 떫은감의 출하시기_설 이후","저장 주된 목적","투입비용_비료비","투입비용_농약비","투입비용_기타재료비","투입비용_수도광열비","투입비용_임차료","투입비용_수선비","투입비용_인건비","투입비용_기타","투입비용_합계","보유 시설 및 장비_건조기","보유 시설 및 장비_경운기","보유 시설 및 장비_관리기","보유 시설 및 장비_관리사","보유 시설 및 장비_관정","보유 시설 및 장비_굴삭기","보유 시설 및 장비_기계톱","보유 시설 및 장비_다목적관리기","보유 시설 및 장비_동력분무기","보유 시설 및 장비_동력약제살포기","보유 시설 및 장비_드릴","보유 시설 및 장비_선별기","보유 시설 및 장비_소형 화물차","보유 시설 및 장비_소형트럭","보유 시설 및 장비_시설하우스","보유 시설 및 장비_예초기(예취기)","보유 시설 및 장비_온실","보유 시설 및 장비_운반차","보유 시설 및 장비_자동 접종기","보유 시설 및 장비_자동세척기","보유 시설 및 장비_(저온)저장고","보유 시설 및 장비_종균 성형기","보유 시설 및 장비_지게차","보유 시설 및 장비_창고","보유 시설 및 장비_천공기","보유 시설 및 장비_키크레인(트럭)","보유 시설 및 장비_탈피기","보유 시설 및 장비_트랙터","보유 시설 및 장비_항공방제","보유 시설 및 장비_수동분무기","보유 시설 및 장비_사륜오토바이","보유 시설 및 장비_SS기","보유 시설 및 장비_감타래","보유 시설 및 장비_전동가위","보유 시설 및 장비_기타","보유 시설 및 장비_없음","고용노동남성 총인원수","고용노동여성 총인원수","자가노동남성 총인원수","자가노동여성 총인원수","고용노동남성 1인당 평균작업일수","고용노동여성 1인당 평균작업일수","자가노동남성 1인당 평균작업일수","자가노동여성 1인당 평균작업일수","고용노동남성 1인당 하루평균노동비","고용노동여성 1인당 하루평균노동비","자가노동남성 1인당 하루평균노동비","자가노동여성 1인당 하루평균노동비","고용노동력 확보 지역","수확 방법","작업로 설치 여부","작업로 설치 면적","작업로 설치 예정 연도","작업로 설치 예정 면적","풀베기방식_기계사용","풀베기방식_제초제 사용","풀베기방식_초생재배","풀베기방식_기타","생산비 조달방법 비중_자부담","생산비 조달방법 비중_정부보조","생산비 조달방법 비중_정부융자","생산비 조달방법 비중_금융기관 융자","생산비 조달방법 비중_수집상 선도금","생산비 조달방법 비중_기타","재배업 전망","재배업 전망_좋아지는 이유","재배업 전망_나빠지는 이유","재배업 계획","재배업 계획_늘리려는 이유","재배업 계획_줄이거나 중단하려는 이유","3년간 생산량 변화","3년간 소득 변화","재배업 애로사항","수입 희망 금액","묘목 생산판매 여부","신규식재 의향","면적 증가 의향","선호 품종","작목 대체 계획","주 대체 작목","재배업 시 시급하게 필요한 사항","친환경 인증 등 공식인증 인증여부","받은 공식인증 종류_친환경인증","받은 공식인증 종류_지리적표시제","받은 공식인증 종류_GAP","받은 공식인증 종류_품질인증","받은 공식인증 종류_기타","사업정보 획득경로","임업경영체 등록여부","임업 관련 지원금 수혜 여부_산림경영기반조성(숲가꾸기 및 임도시설)","임업 관련 지원금 수혜 여부_산림경영기반조성(전문임업인기반조성)","임업 관련 지원금 수혜 여부_산양삼 생산","임업 관련 지원금 수혜 여부_귀산촌인 창업 및 주택구입 지원","임업 관련 지원금 수혜 여부_단기산림소득지원","임업 관련 지원금 수혜 여부_단기산림소득지원 관련 보조수반 융자사업","임업 관련 지원금 수혜 여부_조림목 묘목 생산","임업 관련 지원금 수혜 여부_목재이용활성화 지원","임업 관련 지원금 수혜 여부_임업인경영자금 지원","임업 관련 지원금 수혜 여부_임업인 재해복구 긴급지원","임업 관련 지원금 수혜 여부_산림소득 유통분야 공모사업","임업 관련 지원금 수혜 여부_임산물 수출지원","임업 관련 지원금 수혜 여부_임산물 판로지원 사업","임업 관련 지원금 수혜 여부_없음","산림청에 바라는 점","산림청에 바라는 점_1","가중치"
13,1,3,1,4,3,3,4,2,,1514,1514,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,15,17,1,3000,100,250,,,120,,,0,,1,100,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,0,10,5,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9998,,,1,1,,,20,10,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,2,3,1,250,3,2,2,2,2,,3,2,,,,,,10,1,,,,,,,,,,,,,,9998,531,1,65.27345869
13,1,3,1,4,4,3,1,2,,3300,3300,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,250,25,1,2800,500,500,,,200,,,0,,1,50,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,10,20,10,0,0,0,0,0,40,1,2,3,,,,7,,9,,,,,14,,16,,,,,,,,24,,,,28,,,,,,,,,,,1,1,,,100,100,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,4,2,,,3,3,3,500,3,2,2,2,2,,4,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,4,4,3,1,2,,4627,1322,3305,100,0,28.5714285714286,71.4285714285714,0,100,0,100,0,0,100,0,0,100,0,250,15,1,3668,900,675,,,0,,1,675,,,0,,1,900,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,1,0,0,15,85,0,1,144,56,50,10,20,10,150,0,440,,,,,,,,,,10,,,,14,,16,,,,,21,,,,,,27,,,,,,,,,,3,15,1,1,1,5,30,30,150,80,0,0,1,1,3,,,,1,2,,,80,20,0,0,0,0,4,,4,2,,,3,3,3,1500,1,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,721,5,65.27345869
13,1,3,1,4,4,3,1,2,,4950,0,4950,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,150,40,1,2000,250,375,,,0,,1,125,,,0,,1,250,,,1,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,1,0,0,100,0,0,2,30,10,10,5,30,0,0,0,85,,,,,,,,,9,,,,,14,,16,,,,,21,,,24,,,,,,,,,,,,,,,1,,,,20,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,7,2,,,3,3,3,2000,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,4,4,3,1,2,,991,991,0,100,0,90,0,10,100,0,90,0,10,0,0,0,0,0,12,15,1,4306.3992,1978.825,48,,,0,,1,48,,,0,,1,100,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,6,30,3,2,0,0,0,0,41,,,,,,,,,9,10,,,,14,,16,,,,,,,,,,,,,,,,,,,,,,,1,1,,,25,15,,,0,0,,1,3,,,,1,2,,,95,5,0,0,0,0,5,,4,2,,,3,3,3,300,3,1,1,2,2,,8,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,4,4,3,5,1,1,1388,337,1051,100,4.85590778097983,95.1440922190202,0,0,100,20,80,0,0,100,0,100,0,0,35,50,1,6906.5496,5750.1566,2800,,,2800,,,0,,1,3500,,,0,,1,,,,0,0,40,0,0,0,60,,,,,,,,100,0,0,0,2,,1,0,0,30,70,0,1,30,40,30,15,135,0,135,0,385,,,,,,,,,,10,,,,,,16,,18,,,21,,,,,,,,,,,,,,,,4,2,1,1,1,1,20,5,160,100,0,0,1,1,3,,,,1,,,,97,3,0,0,0,0,3,,,2,,,3,3,3,600,3,2,2,2,2,,7,2,,,,,,6,1,,,,,,,,,,,,,,9998,602,3,65.27345869
13,1,3,1,4,4,3,5,2,,4000,4000,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,383,15,1,3913.467,3049.25,270,,,0,,1,260,,,0,,1,480,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,1,0,0,0,100,0,1,84,35,15,10,0,3,0,0,147,,,,,,,,,9,,,,,14,,16,,,,,21,,,,,,,,,,,,,,,,,,1,1,,,30,20,,,0,0,,1,3,,,,1,2,,,90,10,0,0,0,0,4,,4,3,,9997,3,3,3,1500,3,2,2,2,2,,9997,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,4,5,3,3,2,,1652,330,1322,100,0,0,80.0242130750605,19.9757869249395,100,0,0,0,100,100,0,0,100,0,30,80,1,4852.5436,37.4965,280,,,0,,1,200,,,0,,1,250,,,1,,,0,0,0,0,0,100,0,0,0,0,0,0,100,,100,0,0,0,1,80,1,0,0,0,50,50,3,50,0,25,5,3,0,0,0,83,,,,,,,,,,,,,,14,,16,,,,,21,,,,,,,28,,,,,,,,,,,1,1,,,20,20,,,0,0,,1,1,1000,,,1,,,,90,10,0,0,0,0,4,,4,2,,,3,3,3,2000,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,5,1,3,1,1,1,10000,0,10000,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,770,15,1,3500,200,500,,,300,,,0,,1,200,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,100,30,50,0,0,0,150,0,330,,,,,,,7,,,10,11,12,,,,16,,,,,21,,,,,,,28,,,,,,,,,3,,1,,3,,30,,170,,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,4,,1,3,,3,3,3,2,600,3,2,2,2,2,,9,2,,,,,,4,2,,,,,,,,,,,,,,9998,561,1,65.27345869
13,1,3,1,5,1,3,1,2,,990,990,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,30,7,1,1500,100,1000,,,100,,,0,,1,100,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,10,10,10,0,0,0,0,0,30,,,3,,,,,,9,10,11,,,14,,16,,,,,,,,,,,,,,,,,,,,,,,1,1,,,40,10,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,7,3,,3,1,3,3,300,3,2,2,2,2,,9,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,5,2,3,1,1,1,5800,5800,0,100,0,60,40,0,100,0,60,40,0,0,0,0,0,0,145,23,1,1300,150,280,,,0,,1,240,,,0,,1,300,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,50,30,15,8,0,5,0,0,108,,,,,,,,,9,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,,,2,2,,,30,10,,,0,0,,1,3,,,,1,2,,,85,15,0,0,0,0,4,,4,2,,,3,3,3,1000,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,5,2,3,1,2,,1120,1120,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,78,18,1,2000,100,100,,,0,,1,0,,1,0,,1,0,,1,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,10,20,5,0,0,0,0,0,35,,2,,,,,7,,9,10,11,,,,,16,,,,,,,,24,,,,,,,,,,,,,,,2,,,,10,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,2,4,,9997,3,3,1,500,3,2,2,2,2,,7,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,5,2,3,1,2,,990,990,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,40,15,1,3000,150,300,,,200,,,0,,1,150,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,12,5,5,0,0,0,0,0,22,,,,,,,7,,,10,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,2,,,,30,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,4,2,,,3,3,3,200,3,2,2,3,2,,5,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,5,3,3,1,2,,2600,2600,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,174,20,1,1200,400,320,,,0,,1,320,,,0,,1,400,,,1,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,22,27,3,5,0,0,75,0,132,,2,,,,,,,9,10,,,,,,16,,,,,21,,,,,,,,,,,,,,,,5,,1,1,1,,30,30,150,,0,0,1,1,3,,,,,2,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,1000,3,2,2,2,2,,7,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,5,3,3,1,2,,2640,2640,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,700,25,1,2000,500,1000,,,500,,,0,,1,90,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,25,25,10,0,0,10,0,0,70,,2,3,,,,7,8,,10,11,,,,,16,,,,,,,,24,,,,,,,,,,,,,,,2,,,,20,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,2,3,,7,3,3,1,500,3,2,2,2,1,4,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,501,1,65.27345869
13,1,3,1,5,3,3,1,2,,330,330,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,50,20,1,3000,100,300,,,300,,,0,,1,50,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,6,10,5,0,0,0,0,0,21,,,,,,,7,8,,10,11,,,,,16,,,,,,,,24,,,,,,,,,,,,,,,1,1,,,5,5,120,100,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,5,2,,,3,3,9997,300,3,2,2,1,1,8,3,2,,,,,,2,2,,,,,,,,,,,,,,9998,553,1,65.27345869
13,1,3,1,5,3,3,3,2,,4400,4400,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,72,20,1,2810,420,160,,,0,,1,140,,,0,,1,350,,,1,,,0,0,0,0,0,100,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,0,70,30,1,50,42,20,10,0,0,0,0,122,,2,,,5,,,,9,,,,,14,,16,,,,,21,,,,,,,28,,,,,,,,,,,2,1,,,20,4,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,2000,3,2,2,2,2,,7,2,,,,,,10,2,,,,,,,,,,,,,,9998,576,2,65.27345869
13,1,3,1,5,5,3,1,1,1,10890,10890,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,120,8,1,2000,30,500,,,0,,1,166,,,0,,1,300,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,1,0,0,0,0,100,2,30,10,30,15,0,20,0,0,105,1,,,,,,,,9,,,,,14,,16,,,,,21,,,24,,,,,,,,,,,,,,,1,1,,,20,20,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,1,2,,,3,3,2,3000,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,576,2,65.27345869
13,1,3,1,5,5,3,1,1,1,3300,3300,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,80,20,1,3000,500,2000,,,2000,,,0,,1,500,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,1,0,0,100,0,0,1,30,30,30,20,0,30,0,0,140,,,,,,,,,,,,12,,,,16,,18,,,21,,,24,,,,,,,,,,,,,,,1,1,,,50,50,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,5,,4,2,,,3,3,3,1500,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,5,5,3,1,1,3,2000,2000,0,100,0,95,0,5,100,0,95,0,5,0,0,0,0,0,99,16,1,1230,24,20,,,0,,1,12,,,0,,1,24,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,10,16,5,5,0,0,0,0,36,,2,,,,,,,9,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,1,1,,,15,10,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,600,3,2,2,2,2,,9997,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,5,5,3,1,2,,2000,2000,0,100,0,60,40,0,100,0,60,40,0,0,0,0,0,0,200,30,1,6000,2000,10000,,,10000,,,0,,1,10000,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,1,0,0,100,0,0,1,100,40,50,50,0,30,600,0,870,,,,,,,7,,9,,,,,14,,16,,18,,,21,,,24,,,,,,,,,,,9997,,7,7,1,1,3,4,60,60,150,80,0,0,3,1,1,660,,,1,,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,4000,3,2,2,2,2,,8,2,,,,,,6,2,,,,,,,,,,,,,,9998,534,1,65.27345869
13,1,3,1,5,5,3,1,2,,2479,2479,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,50,40,1,1200,300,160,,,0,,1,160,,,0,,1,300,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,1,0,0,0,100,0,1,20,48,10,5,0,0,38,0,121,,2,,,,,,,,10,,,,,,16,,,,,21,,,,,,,,,,,,,,,,2,1,1,1,1,1,30,30,150,85,0,0,1,1,3,,,,1,2,,,80,20,0,0,0,0,4,,4,2,,,3,3,3,1000,1,2,1,2,2,,7,2,,,,,,2,2,,,,,,,,,,,,,,9998,506,1,65.27345869
13,1,3,1,5,5,3,1,2,,3300,3300,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,200,30,1,4000,50,190,,,190,,,0,,1,50,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,1,0,0,100,0,0,2,50,100,50,10,0,50,200,0,460,,,3,,,,7,8,9,,,,,14,,16,,18,,,21,,,24,,,,,,,,,,,,,5,,1,,1,,10,,200,,0,0,2,1,1,99,,,1,,,,100,0,0,0,0,0,4,,1,2,,,3,3,2,3000,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,576,2,65.27345869
13,1,3,1,5,5,3,1,2,,3300,3300,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,90,20,1,2000,500,2000,,,2000,,,0,,1,500,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,1,0,0,100,0,0,1,60,21,30,30,0,30,0,0,171,,,,,,,,,9,10,,12,,14,,16,,18,,,21,,,24,,,,,,,,,,,,,,,1,1,,,30,30,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,4,2,,,3,3,3,2000,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,534,1,65.27345869
13,1,3,1,5,5,3,1,2,,3305,3305,0,100,0,70,0,30,100,0,70,0,30,0,0,0,0,0,150,20,1,3120.7047,1711.907,110,,,0,,1,100,,,0,,1,150,,,1,,,0,0,0,0,0,70,30,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,0,100,0,1,40,35,30,10,0,0,112,0,227,,,,,,,,,,10,,,,14,,16,,,,,21,,,,,,,,,,,,,,,,4,6,1,1,2,3,30,20,160,80,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,3000,3,2,2,2,2,,7,2,,,,,,2,1,,,,,,,,,,,,,,9998,576,2,65.27345869
13,1,3,1,5,5,3,4,2,,1322,1322,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,100,25,1,3529.7463,1069.425,120,,,0,,1,120,,,0,,1,150,,,1,,,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,0,0,0,2,,2,,,,,,,25,20,10,5,0,0,0,0,60,,2,,,,,,,9,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,1,1,,,30,15,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,500,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,1,5,5,3,5,2,,2776,2776,0,100,20,50,30,0,100,20,50,30,0,0,0,0,0,0,56,50,1,5317.6876,211.44,20,,,0,,1,20,,,0,,1,50,,,1,,,0,0,0,0,0,100,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,10,60,30,1,12,30,3,5,0,0,0,0,50,,2,,,,,,,,,,,,,,16,,,,,,,,,,,,28,,,,,,,,,,,2,1,,,26,10,,,0,0,,1,3,,,,1,,,,97,3,0,0,0,0,4,,4,2,,,3,3,3,700,3,2,2,2,2,,9997,2,,,,,,6,1,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,2,4,2,3,6,2,,991,330,661,100,0,33.2996972754793,0,66.7003027245207,100,0,100,0,0,100,0,0,0,100,30,10,1,1500,160,80,,,0,,1,64,,,0,,1,160,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,0,25,3,2,0,0,0,0,30,,,,,,,,,9,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,2,1,,,10,15,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,400,3,2,2,2,2,,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,2,4,3,3,1,2,,1980,1980,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,150,20,1,2400,300,1000,,,600,,,0,,1,75,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,10,15,5,0,0,10,0,0,40,,2,3,,,,7,8,,10,11,,,,,16,,,,,,,,24,,,,,,,,,,,,,,,1,1,,,20,20,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,4,2,,,3,3,3,300,3,2,2,2,1,4,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,65.27345869
13,1,3,2,4,4,3,1,2,,990,990,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,30,15,1,200,100,350,,,330,,,0,,1,330,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,1,0,0,100,0,0,2,10,20,20,5,0,5,0,0,60,,,,,,,7,,,,,,,14,,16,,,,,21,,,24,,,,,,,,,,,,,,,1,1,,,10,30,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,4,2,,,3,3,3,300,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,534,1,65.27345869
13,1,3,2,5,3,3,5,2,,330,330,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,70,20,1,1200,200,200,,,200,,,0,,1,100,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,15,15,5,0,0,0,0,0,35,1,2,3,,,,7,8,,,,12,,,,16,,,,,,,,24,,,,,,,,,,,,,,,1,,,,2,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,7,2,,,2,2,2,500,3,2,2,1,1,1,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,556,1,65.27345869
13,1,3,2,5,5,3,1,1,1,1650,1650,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,40,10,1,1000,250,500,,,0,,1,125,,,0,,1,250,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,1,0,0,100,0,0,2,10,10,10,10,0,10,0,0,50,1,,,,,,7,,9,,,,,,,16,,,,,21,,,24,,,,,,,,,,,,,,,1,1,,,20,5,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,6,2,,,3,3,3,1000,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,576,2,65.27345869
14,1,1,1,2,2,1,,2,,39669,39669,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,1000,30,1,742.36,0,,1,,,1,,,1,,2400,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,400,600,60,0,1200,0,1500,0,3760,1,,,,,6,7,,9,10,,12,13,,,16,,,,,21,,,24,,,,,,,,,,,,,10,,1,,1,1,90,,150,,0,0,1,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,2,2,3,5000,3,2,2,2,2,,3,2,,,,,,6,1,,,,,,,,,,,,,,9998,,,23.91834487
14,1,1,1,3,1,1,,2,,5662,5662,0,100,0,30,0,70,100,0,30,0,70,0,0,0,0,0,157,4,1,3000,400,,1,,,1,,,1,,400,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,,0,0,100,0,2,,2,,,,,,,50,36,0,3,0,0,0,60,149,,,,,,,,,9,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,1,1,,,50,30,,,0,0,,3,3,,,,1,2,,,95,5,0,0,0,0,4,,5,2,,,3,3,3,2000,3,2,2,1,2,,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,23.91834487
14,1,1,1,3,3,1,,2,,33057,33057,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,800,30,1,10000,10000,40050,,,40000,,,0,,1,2000,,,0,,1,,,,50,0,0,0,50,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,300,400,100,0,0,0,300,0,1100,1,,,,,,,,9,10,,12,13,,,16,,18,,,21,,,24,,,,,,,,,,,,,20,,1,1,1,,80,80,150,,0,0,1,1,3,,,,1,,,,80,20,0,0,0,0,3,,,2,,,2,2,3,15000,3,2,2,2,2,,3,2,,,,,,6,1,,,,,,,,,,,,,,9998,,,23.91834487
